start,end,text,file
1717.04,1717.16,that,ES2008b.A.words.xml
1717.16,1717.25,we,ES2008b.A.words.xml
1717.25,1717.35,have,ES2008b.A.words.xml
1717.35,1717.42,to,ES2008b.A.words.xml
1717.42,1717.57,keep,ES2008b.A.words.xml
1717.57,1717.64,in,ES2008b.A.words.xml
1717.64,1717.89,mind,ES2008b.A.words.xml
1717.89,1718.02,in,ES2008b.A.words.xml
1718.02,1718.17,with,ES2008b.A.words.xml
1718.17,1718.47,everything,ES2008b.A.words.xml
1718.47,1718.59,we,ES2008b.A.words.xml
1718.59,1719.32,do,ES2008b.A.words.xml
1719.32,1719.32,.,ES2008b.A.words.xml
1719.32,1719.88,Simplicity,ES2008b.A.words.xml
1719.88,1719.99,and,ES2008b.A.words.xml
1719.99,1720.39,fashion,ES2008b.A.words.xml
1720.39,1721.23,and,ES2008b.A.words.xml
1721.23,1721.23,",",ES2008b.A.words.xml
1721.23,1721.41,yeah,ES2008b.A.words.xml
1721.41,1721.41,",",ES2008b.A.words.xml
1721.41,1721.6,or,ES2008b.A.words.xml
1721.6,1722.41,usability,ES2008b.A.words.xml
1722.41,1723.42,speci,ES2008b.A.words.xml
1723.42,1723.7,however,ES2008b.A.words.xml
1723.7,1723.78,you,ES2008b.A.words.xml
1723.78,1723.97,wanna,ES2008b.A.words.xml
1723.97,1724.12,say,ES2008b.A.words.xml
1724.12,1724.53,that,ES2008b.A.words.xml
1724.53,1724.53,",",ES2008b.A.words.xml
1724.53,1724.71,which,ES2008b.A.words.xml
1724.71,1725.29,includes,ES2008b.A.words.xml
1725.29,1725.92,um,ES2008b.A.words.xml
1725.92,1726.0,an,ES2008b.A.words.xml
1726.0,1726.47,emphasis,ES2008b.A.words.xml
1726.47,1726.6,on,ES2008b.A.words.xml
1726.6,1726.84,making,ES2008b.A.words.xml
1726.84,1726.93,the,ES2008b.A.words.xml
1726.93,1727.65,infra-red,ES2008b.A.words.xml
1727.65,1728.03,very,ES2008b.A.words.xml
1728.03,1728.88,functional,ES2008b.A.words.xml
1728.88,1728.88,",",ES2008b.A.words.xml
1728.88,1728.99,so,ES2008b.A.words.xml
1728.99,1729.08,that,ES2008b.A.words.xml
1729.08,1729.16,you,ES2008b.A.words.xml
1729.16,1729.33,don't,ES2008b.A.words.xml
1729.33,1729.45,have,ES2008b.A.words.xml
1729.45,1729.62,to,ES2008b.A.words.xml
1729.62,1729.98,travel,ES2008b.A.words.xml
1729.98,1730.22,around,ES2008b.A.words.xml
1730.22,1730.27,a,ES2008b.A.words.xml
1730.27,1730.7,lot,ES2008b.A.words.xml
1730.7,1730.7,.,ES2008b.A.words.xml
1735.59,1736.07,Um,ES2008b.A.words.xml
1736.07,1736.07,.,ES2008b.A.words.xml
1741.76,1741.91,I,ES2008b.A.words.xml
1741.91,1742.19,think,ES2008b.A.words.xml
1742.19,1742.58,it's,ES2008b.A.words.xml
1742.58,1742.67,a,ES2008b.A.words.xml
1742.67,1743.33,lot,ES2008b.A.words.xml
1743.33,1743.44,to,ES2008b.A.words.xml
1743.44,1743.52,do,ES2008b.A.words.xml
1743.52,1743.63,with,ES2008b.A.words.xml
1743.63,1744.71,battery,ES2008b.A.words.xml
1744.71,1744.71,",",ES2008b.A.words.xml
1744.71,1744.82,but,ES2008b.A.words.xml
1744.82,1744.99,that's,ES2008b.A.words.xml
1744.99,1745.25,just,ES2008b.A.words.xml
1745.25,1745.5,my,ES2008b.A.words.xml
1752.39,1752.78,Mm-hmm,ES2008b.A.words.xml
1752.78,1752.78,.,ES2008b.A.words.xml
1769.59,1769.68,So,ES2008b.A.words.xml
1769.68,1769.75,our,ES2008b.A.words.xml
1769.75,1770.17,target,ES2008b.A.words.xml
1770.17,1770.66,group,ES2008b.A.words.xml
1770.66,1770.66,",",ES2008b.A.words.xml
1770.66,1770.79,we're,ES2008b.A.words.xml
1770.79,1771.51,saying,ES2008b.A.words.xml
1771.51,1771.51,",",ES2008b.A.words.xml
1771.51,1771.85,fifteen,ES2008b.A.words.xml
1771.85,1771.94,to,ES2008b.A.words.xml
1771.94,1772.19,thirty,ES2008b.A.words.xml
1772.19,1772.57,five,ES2008b.A.words.xml
1772.57,1772.57,?,ES2008b.A.words.xml
1775.84,1776.19,S,ES2008b.A.words.xml
1776.19,1776.42,voice,ES2008b.A.words.xml
1776.42,1777.13,recognition,ES2008b.A.words.xml
1777.13,1777.13,",",ES2008b.A.words.xml
1777.13,1777.3,which,ES2008b.A.words.xml
1777.3,1777.37,I,ES2008b.A.words.xml
1777.37,1777.59,kind,ES2008b.A.words.xml
1777.59,1778.12,of,ES2008b.A.words.xml
1778.12,1778.26,I,ES2008b.A.words.xml
1778.26,1778.44,kind,ES2008b.A.words.xml
1778.44,1778.52,of,ES2008b.A.words.xml
1778.52,1778.65,feel,ES2008b.A.words.xml
1778.65,1778.79,like,ES2008b.A.words.xml
1778.79,1778.99,voice,ES2008b.A.words.xml
1778.99,1779.52,recognition,ES2008b.A.words.xml
1779.52,1779.85,is,ES2008b.A.words.xml
1779.85,1780.07,not,ES2008b.A.words.xml
1780.07,1780.54,necessary,ES2008b.A.words.xml
1780.54,1780.62,in,ES2008b.A.words.xml
1780.62,1780.71,a,ES2008b.A.words.xml
1780.71,1781.06,remote,ES2008b.A.words.xml
1781.06,1782.37,control,ES2008b.A.words.xml
1782.37,1782.37,",",ES2008b.A.words.xml
1782.37,1782.51,like,ES2008b.A.words.xml
1782.51,1782.58,it,ES2008b.A.words.xml
1782.58,1782.71,might,ES2008b.A.words.xml
1782.71,1782.8,be,ES2008b.A.words.xml
1782.8,1783.2,necessary,ES2008b.A.words.xml
1783.2,1783.37,for,ES2008b.A.words.xml
1783.37,1783.42,a,ES2008b.A.words.xml
1783.42,1783.84,T_V_,ES2008b.A.words.xml
1783.84,1783.96,but,ES2008b.A.words.xml
1783.96,1784.15,not,ES2008b.A.words.xml
1784.15,1784.26,for,ES2008b.A.words.xml
1784.26,1784.36,the,ES2008b.A.words.xml
1784.36,1784.77,remote,ES2008b.A.words.xml
1784.77,1784.9,c,ES2008b.A.words.xml
1784.9,1784.9,",",ES2008b.A.words.xml
1784.9,1785.12,you,ES2008b.A.words.xml
1785.12,1785.66,know,ES2008b.A.words.xml
1785.66,1785.66,.,ES2008b.A.words.xml
1785.66,1785.96,Seems,ES2008b.A.words.xml
1785.96,1785.99,a,ES2008b.A.words.xml
1785.99,1786.11,little,ES2008b.A.words.xml
1786.11,1786.25,bit,ES2008b.A.words.xml
1787.83,1788.23,Mm-hmm,ES2008b.A.words.xml
1788.23,1788.23,.,ES2008b.A.words.xml
1788.23,1788.41,Yeah,ES2008b.A.words.xml
1788.41,1788.41,",",ES2008b.A.words.xml
1788.41,1788.59,and,ES2008b.A.words.xml
1788.59,1788.68,it,ES2008b.A.words.xml
1788.68,1788.83,might,ES2008b.A.words.xml
1788.83,1788.95,be,ES2008b.A.words.xml
1788.95,1789.07,too,ES2008b.A.words.xml
1789.07,1789.62,expensive,ES2008b.A.words.xml
1789.62,1789.62,.,ES2008b.A.words.xml
1793.76,1794.19,Mm-hmm,ES2008b.A.words.xml
1794.19,1794.19,.,ES2008b.A.words.xml
1796.33,1797.0,Yeah,ES2008b.A.words.xml
1797.0,1797.0,.,ES2008b.A.words.xml
1813.05,1813.39,Mm-hmm,ES2008b.A.words.xml
1813.39,1813.39,.,ES2008b.A.words.xml
1828.95,1829.24,Under,ES2008b.A.words.xml
1829.24,1829.57,sixty,ES2008b.A.words.xml
1829.57,1829.9,five,ES2008b.A.words.xml
1829.9,1829.9,",",ES2008b.A.words.xml
1829.9,1830.23,okay,ES2008b.A.words.xml
1830.23,1830.23,",",ES2008b.A.words.xml
1830.23,1830.42,that's,ES2008b.A.words.xml
1830.42,1830.45,a,ES2008b.A.words.xml
1830.45,1830.57,good,ES2008b.A.words.xml
1830.57,1831.33,start,ES2008b.A.words.xml
1831.33,1831.33,.,ES2008b.A.words.xml
1831.33,1832.13,Um,ES2008b.A.words.xml
1832.13,1832.13,.,ES2008b.A.words.xml
1833.14,1833.3,I'd,ES2008b.A.words.xml
1833.3,1833.43,say,ES2008b.A.words.xml
1833.43,1834.12,we're,ES2008b.A.words.xml
1834.12,1834.5,uh,ES2008b.A.words.xml
1834.5,1834.74,can,ES2008b.A.words.xml
1834.74,1834.83,we,ES2008b.A.words.xml
1834.83,1835.1,narrow,ES2008b.A.words.xml
1835.1,1835.18,it,ES2008b.A.words.xml
1835.18,1835.37,down,ES2008b.A.words.xml
1835.37,1835.49,to,ES2008b.A.words.xml
1835.49,1836.08,maybe,ES2008b.A.words.xml
1836.08,1836.7,um,ES2008b.A.words.xml
1837.68,1838.13,teenagers,ES2008b.A.words.xml
1838.13,1838.23,and,ES2008b.A.words.xml
1838.23,1838.68,families,ES2008b.A.words.xml
1838.68,1838.68,?,ES2008b.A.words.xml
1840.26,1840.38,'Cause,ES2008b.A.words.xml
1840.38,1840.54,that,ES2008b.A.words.xml
1840.54,1840.69,would,ES2008b.A.words.xml
1840.69,1840.85,go,ES2008b.A.words.xml
1840.85,1841.06,up,ES2008b.A.words.xml
1841.06,1841.19,to,ES2008b.A.words.xml
1841.19,1841.37,like,ES2008b.A.words.xml
1841.37,1842.14,fifty,ES2008b.A.words.xml
1842.14,1842.14,?,ES2008b.A.words.xml
1843.76,1843.93,Okay,ES2008b.A.words.xml
1843.93,1843.93,",",ES2008b.A.words.xml
1843.93,1844.27,single,ES2008b.A.words.xml
1850.0,1850.23,It's,ES2008b.A.words.xml
1850.23,1850.45,it's,ES2008b.A.words.xml
1850.45,1850.67,hard,ES2008b.A.words.xml
1850.67,1851.02,to,ES2008b.A.words.xml
1851.02,1851.45,narrow,ES2008b.A.words.xml
1851.45,1851.55,it,ES2008b.A.words.xml
1851.55,1851.92,down,ES2008b.A.words.xml
1851.92,1851.92,.,ES2008b.A.words.xml
1857.71,1858.37,Mm-hmm,ES2008b.A.words.xml
1858.37,1858.37,.,ES2008b.A.words.xml
1868.19,1868.52,Okay,ES2008b.A.words.xml
1868.52,1868.52,.,ES2008b.A.words.xml
1871.5,1872.29,Mm-hmm,ES2008b.A.words.xml
1872.29,1872.29,.,ES2008b.A.words.xml
1878.92,1879.22,Right,ES2008b.A.words.xml
1879.22,1879.22,.,ES2008b.A.words.xml
1885.88,1886.59,Mm-hmm,ES2008b.A.words.xml
1886.59,1886.59,.,ES2008b.A.words.xml
1888.36,1888.9,Mm-hmm,ES2008b.A.words.xml
1888.9,1888.9,.,ES2008b.A.words.xml
1893.05,1893.18,So,ES2008b.A.words.xml
1893.18,1893.37,maybe,ES2008b.A.words.xml
1893.37,1893.48,it's,ES2008b.A.words.xml
1893.48,1893.63,more,ES2008b.A.words.xml
1893.63,1893.94,useful,ES2008b.A.words.xml
1893.94,1894.08,to,ES2008b.A.words.xml
1894.08,1894.13,d,ES2008b.A.words.xml
1894.13,1894.49,d,ES2008b.A.words.xml
1894.49,1894.7,to,ES2008b.A.words.xml
1894.7,1895.23,define,ES2008b.A.words.xml
1895.23,1896.27,objectives,ES2008b.A.words.xml
1896.27,1896.37,like,ES2008b.A.words.xml
1896.37,1896.63,fashion,ES2008b.A.words.xml
1896.63,1896.76,and,ES2008b.A.words.xml
1896.76,1897.32,simplicity,ES2008b.A.words.xml
1897.32,1897.55,than,ES2008b.A.words.xml
1897.55,1897.65,to,ES2008b.A.words.xml
1897.65,1897.94,find,ES2008b.A.words.xml
1897.94,1899.0,specific,ES2008b.A.words.xml
1899.0,1899.56,target,ES2008b.A.words.xml
1899.56,1900.36,group,ES2008b.A.words.xml
1900.36,1900.49,as,ES2008b.A.words.xml
1900.49,1900.65,far,ES2008b.A.words.xml
1900.65,1900.78,as,ES2008b.A.words.xml
1900.78,1901.03,age,ES2008b.A.words.xml
1901.03,1901.76,is,ES2008b.A.words.xml
1901.76,1902.07,because,ES2008b.A.words.xml
1902.07,1902.07,",",ES2008b.A.words.xml
1902.07,1902.26,yeah,ES2008b.A.words.xml
1902.26,1902.26,",",ES2008b.A.words.xml
1902.26,1902.46,things,ES2008b.A.words.xml
1902.46,1902.58,so,ES2008b.A.words.xml
1902.58,1902.97,different,ES2008b.A.words.xml
1902.97,1903.2,will,ES2008b.A.words.xml
1903.2,1903.47,appeal,ES2008b.A.words.xml
1903.47,1903.56,to,ES2008b.A.words.xml
1903.56,1903.81,different,ES2008b.A.words.xml
1903.81,1904.74,people,ES2008b.A.words.xml
1904.74,1904.74,",",ES2008b.A.words.xml
1904.74,1904.97,but,ES2008b.A.words.xml
1906.04,1907.22,Okay,ES2008b.A.words.xml
1907.22,1907.22,.,ES2008b.A.words.xml
1907.22,1907.83,Um,ES2008b.A.words.xml
1907.83,1908.01,oh,ES2008b.A.words.xml
1908.01,1908.01,",",ES2008b.A.words.xml
1908.01,1908.17,there're,ES2008b.A.words.xml
1908.17,1908.2,a,ES2008b.A.words.xml
1908.2,1908.43,couple,ES2008b.A.words.xml
1908.43,1909.89,functions,ES2008b.A.words.xml
1909.89,1910.03,do,ES2008b.A.words.xml
1910.03,1910.12,we,ES2008b.A.words.xml
1910.12,1910.35,want,ES2008b.A.words.xml
1910.35,1910.67,something,ES2008b.A.words.xml
1910.67,1910.8,so,ES2008b.A.words.xml
1910.8,1911.32,that,ES2008b.A.words.xml
1911.32,1911.41,do,ES2008b.A.words.xml
1911.41,1911.56,we,ES2008b.A.words.xml
1911.56,1912.41,want,ES2008b.A.words.xml
1912.41,1912.61,some,ES2008b.A.words.xml
1912.61,1913.12,kind,ES2008b.A.words.xml
1913.12,1913.67,of,ES2008b.A.words.xml
1913.67,1913.85,thing,ES2008b.A.words.xml
1913.85,1913.94,to,ES2008b.A.words.xml
1913.94,1914.16,find,ES2008b.A.words.xml
1914.16,1914.32,it,ES2008b.A.words.xml
1914.32,1914.44,if,ES2008b.A.words.xml
1914.44,1914.57,it's,ES2008b.A.words.xml
1914.57,1914.93,lost,ES2008b.A.words.xml
1914.93,1914.93,?,ES2008b.A.words.xml
1916.53,1916.7,Like,ES2008b.A.words.xml
1916.7,1916.8,a,ES2008b.A.words.xml
1916.8,1917.18,button,ES2008b.A.words.xml
1917.18,1917.33,on,ES2008b.A.words.xml
1917.33,1917.38,a,ES2008b.A.words.xml
1917.38,1917.64,T_V_,ES2008b.A.words.xml
1917.64,1917.79,you,ES2008b.A.words.xml
1917.79,1917.93,can,ES2008b.A.words.xml
1917.93,1918.25,press,ES2008b.A.words.xml
1918.25,1918.39,and,ES2008b.A.words.xml
1918.39,1918.59,it'll,ES2008b.A.words.xml
1918.59,1918.96,ring,ES2008b.A.words.xml
1918.96,1919.1,or,ES2008b.A.words.xml
1919.1,1919.49,something,ES2008b.A.words.xml
1919.49,1919.49,",",ES2008b.A.words.xml
1919.49,1919.58,I,ES2008b.A.words.xml
1919.58,1919.81,don't,ES2008b.A.words.xml
1919.81,1920.08,know,ES2008b.A.words.xml
1920.08,1920.7,like,ES2008b.A.words.xml
1920.7,1920.82,or,ES2008b.A.words.xml
1920.82,1921.48,beep,ES2008b.A.words.xml
1921.48,1921.48,?,ES2008b.A.words.xml
1931.32,1931.85,Mm-hmm,ES2008b.A.words.xml
1931.85,1931.85,.,ES2008b.A.words.xml
1943.47,1943.91,Mm,ES2008b.A.words.xml
1943.91,1943.91,.,ES2008b.A.words.xml
1945.78,1945.97,Okay,ES2008b.A.words.xml
1945.97,1945.97,",",ES2008b.A.words.xml
1945.97,1946.11,we,ES2008b.A.words.xml
1946.11,1946.26,have,ES2008b.A.words.xml
1946.26,1946.7,to,ES2008b.A.words.xml
1946.7,1946.84,we,ES2008b.A.words.xml
1946.84,1946.93,have,ES2008b.A.words.xml
1946.93,1947.1,about,ES2008b.A.words.xml
1947.1,1947.35,four,ES2008b.A.words.xml
1947.35,1947.63,minutes,ES2008b.A.words.xml
1947.63,1947.99,left,ES2008b.A.words.xml
1947.99,1948.14,to,ES2008b.A.words.xml
1948.14,1948.42,define,ES2008b.A.words.xml
1948.42,1948.51,our,ES2008b.A.words.xml
1948.51,1949.1,functions,ES2008b.A.words.xml
1949.1,1949.1,.,ES2008b.A.words.xml
1949.1,1949.24,So,ES2008b.A.words.xml
1949.24,1949.91,let's,ES2008b.A.words.xml
1949.91,1950.03,do,ES2008b.A.words.xml
1950.03,1950.18,that,ES2008b.A.words.xml
1950.18,1951.13,quickly,ES2008b.A.words.xml
1951.13,1951.13,.,ES2008b.A.words.xml
1951.13,1951.29,Um,ES2008b.A.words.xml
1951.29,1951.39,so,ES2008b.A.words.xml
1951.39,1951.49,we,ES2008b.A.words.xml
1951.49,1952.0,want,ES2008b.A.words.xml
1952.0,1952.39,something,ES2008b.A.words.xml
1952.39,1952.49,to,ES2008b.A.words.xml
1952.49,1952.65,keep,ES2008b.A.words.xml
1952.65,1952.72,it,ES2008b.A.words.xml
1952.72,1952.91,from,ES2008b.A.words.xml
1952.91,1953.16,getting,ES2008b.A.words.xml
1953.16,1953.55,lost,ES2008b.A.words.xml
1953.55,1953.55,.,ES2008b.A.words.xml
1956.28,1958.09,And,ES2008b.A.words.xml
1958.09,1958.31,we,ES2008b.A.words.xml
1958.31,1958.86,want,ES2008b.A.words.xml
1960.37,1960.84,um,ES2008b.A.words.xml
1962.88,1962.95,we,ES2008b.A.words.xml
1962.95,1963.19,want,ES2008b.A.words.xml
1963.19,1963.52,large,ES2008b.A.words.xml
1963.52,1963.91,buttons,ES2008b.A.words.xml
1963.91,1964.07,for,ES2008b.A.words.xml
1964.07,1964.22,the,ES2008b.A.words.xml
1964.22,1964.78,essential,ES2008b.A.words.xml
1964.78,1965.24,things,ES2008b.A.words.xml
1965.24,1965.24,.,ES2008b.A.words.xml
1966.56,1966.84,Large,ES2008b.A.words.xml
1966.84,1966.84,",",ES2008b.A.words.xml
1966.84,1967.28,accessible,ES2008b.A.words.xml
1967.28,1967.81,buttons,ES2008b.A.words.xml
1967.81,1968.18,for,ES2008b.A.words.xml
1968.18,1968.3,the,ES2008b.A.words.xml
1968.3,1969.09,essentials,ES2008b.A.words.xml
1969.09,1969.09,.,ES2008b.A.words.xml
1972.47,1972.58,We,ES2008b.A.words.xml
1972.58,1973.02,want,ES2008b.A.words.xml
1973.02,1973.16,a,ES2008b.A.words.xml
1973.16,1974.03,possibility,ES2008b.A.words.xml
1974.03,1974.49,to,ES2008b.A.words.xml
1974.49,1974.91,um,ES2008b.A.words.xml
1974.91,1975.1,to,ES2008b.A.words.xml
1975.1,1976.04,get,ES2008b.A.words.xml
1976.04,1976.59,um,ES2008b.A.words.xml
1978.43,1978.51,a,ES2008b.A.words.xml
1978.51,1979.1,possibility,ES2008b.A.words.xml
1979.1,1979.26,to,ES2008b.A.words.xml
1979.26,1980.03,get,ES2008b.A.words.xml
1980.03,1981.08,the,ES2008b.A.words.xml
1981.08,1981.42,extra,ES2008b.A.words.xml
1981.42,1981.95,functions,ES2008b.A.words.xml
1981.95,1981.95,.,ES2008b.A.words.xml
1994.43,1995.0,Mm-hmm,ES2008b.A.words.xml
1995.0,1995.0,.,ES2008b.A.words.xml
1999.03,1999.96,Um,ES2008b.A.words.xml
1999.96,1999.96,",",ES2008b.A.words.xml
1999.96,2000.41,yeah,ES2008b.A.words.xml
2000.41,2000.41,",",ES2008b.A.words.xml
2000.41,2000.66,hidden,ES2008b.A.words.xml
2000.66,2000.81,way,ES2008b.A.words.xml
2000.81,2000.81,.,ES2008b.A.words.xml
2002.05,2002.46,And,ES2008b.A.words.xml
2002.46,2002.6,we,ES2008b.A.words.xml
2002.6,2003.85,also,ES2008b.A.words.xml
2003.85,2004.28,want,ES2008b.A.words.xml
2004.28,2004.47,it,ES2008b.A.words.xml
2004.47,2004.56,to,ES2008b.A.words.xml
2004.56,2004.64,be,ES2008b.A.words.xml
2004.64,2005.85,fashionable,ES2008b.A.words.xml
2005.85,2005.85,",",ES2008b.A.words.xml
2005.85,2005.97,which,ES2008b.A.words.xml
2005.97,2006.05,I'm,ES2008b.A.words.xml
2006.05,2006.18,not,ES2008b.A.words.xml
2006.18,2006.33,sure,ES2008b.A.words.xml
2006.33,2006.39,if,ES2008b.A.words.xml
2006.39,2006.57,that's,ES2008b.A.words.xml
2006.57,2006.62,a,ES2008b.A.words.xml
2006.62,2007.19,function,ES2008b.A.words.xml
2007.19,2007.33,so,ES2008b.A.words.xml
2007.33,2007.53,much,ES2008b.A.words.xml
2007.53,2007.69,as,ES2008b.A.words.xml
2007.69,2008.7,a,ES2008b.A.words.xml
2008.7,2009.56,um,ES2008b.A.words.xml
2009.56,2009.68,yeah,ES2008b.A.words.xml
2013.06,2013.58,Mm-hmm,ES2008b.A.words.xml
2013.58,2013.58,.,ES2008b.A.words.xml
2020.87,2021.2,Okay,ES2008b.A.words.xml
2021.2,2021.2,",",ES2008b.A.words.xml
2021.2,2021.39,do,ES2008b.A.words.xml
2021.39,2021.68,it,ES2008b.A.words.xml
2021.68,2021.68,.,ES2008b.A.words.xml
2021.68,2021.88,Any,ES2008b.A.words.xml
2021.88,2022.09,other,ES2008b.A.words.xml
2022.09,2022.45,essential,ES2008b.A.words.xml
2022.45,2022.97,functions,ES2008b.A.words.xml
2022.97,2023.08,that,ES2008b.A.words.xml
2023.08,2023.19,we,ES2008b.A.words.xml
2023.19,2023.42,need,ES2008b.A.words.xml
2023.42,2023.42,?,ES2008b.A.words.xml
2024.98,2026.15,Battery,ES2008b.A.words.xml
2026.15,2026.15,?,ES2008b.A.words.xml
2026.15,2026.26,Do,ES2008b.A.words.xml
2026.26,2026.35,we,ES2008b.A.words.xml
2026.35,2026.47,need,ES2008b.A.words.xml
2026.47,2026.53,a,ES2008b.A.words.xml
2026.53,2027.02,long-life,ES2008b.A.words.xml
2027.02,2027.49,battery,ES2008b.A.words.xml
2027.49,2027.49,?,ES2008b.A.words.xml
2032.84,2033.03,But,ES2008b.A.words.xml
2033.03,2033.09,we,ES2008b.A.words.xml
2033.09,2033.22,might,ES2008b.A.words.xml
2033.22,2033.4,as,ES2008b.A.words.xml
2033.4,2033.51,well,ES2008b.A.words.xml
2033.51,2033.51,.,ES2008b.A.words.xml
2044.57,2044.79,Yeah,ES2008b.A.words.xml
2044.79,2044.79,",",ES2008b.A.words.xml
2044.79,2044.87,I,ES2008b.A.words.xml
2044.87,2045.05,would,ES2008b.A.words.xml
2045.05,2045.97,imagine,ES2008b.A.words.xml
2045.97,2045.97,.,ES2008b.A.words.xml
2045.97,2046.23,Just,ES2008b.A.words.xml
2046.23,2046.41,'cause,ES2008b.A.words.xml
2046.41,2046.54,it,ES2008b.A.words.xml
2046.54,2046.68,is,ES2008b.A.words.xml
2046.68,2046.75,an,ES2008b.A.words.xml
2046.75,2047.36,electronic,ES2008b.A.words.xml
2047.36,2047.94,device,ES2008b.A.words.xml
2047.94,2047.94,",",ES2008b.A.words.xml
2047.94,2048.14,the,ES2008b.A.words.xml
2066.11,2066.58,Charging,ES2008b.A.words.xml
2066.58,2066.58,.,ES2008b.A.words.xml
2073.1,2073.55,Mm-hmm,ES2008b.A.words.xml
2073.55,2073.55,.,ES2008b.A.words.xml
2076.87,2077.0,We,ES2008b.A.words.xml
2077.0,2077.12,have,ES2008b.A.words.xml
2077.12,2077.2,to,ES2008b.A.words.xml
2077.2,2077.34,think,ES2008b.A.words.xml
2077.34,2077.65,about,ES2008b.A.words.xml
2077.65,2078.16,um,ES2008b.A.words.xml
2078.16,2078.66,space,ES2008b.A.words.xml
2078.66,2078.81,in,ES2008b.A.words.xml
2078.81,2079.36,living-rooms,ES2008b.A.words.xml
2079.36,2079.36,",",ES2008b.A.words.xml
2079.36,2079.78,too,ES2008b.A.words.xml
2079.78,2079.78,",",ES2008b.A.words.xml
2079.78,2080.62,like,ES2008b.A.words.xml
2080.62,2080.76,'cause,ES2008b.A.words.xml
2080.76,2081.07,they're,ES2008b.A.words.xml
2081.07,2081.23,I,ES2008b.A.words.xml
2081.23,2081.47,mean,ES2008b.A.words.xml
2081.47,2081.47,",",ES2008b.A.words.xml
2081.47,2081.58,would,ES2008b.A.words.xml
2081.58,2081.65,you,ES2008b.A.words.xml
2081.65,2081.76,put,ES2008b.A.words.xml
2081.76,2081.82,it,ES2008b.A.words.xml
2081.82,2081.9,on,ES2008b.A.words.xml
2081.9,2082.05,top,ES2008b.A.words.xml
2082.05,2082.11,of,ES2008b.A.words.xml
2082.11,2082.17,the,ES2008b.A.words.xml
2082.17,2082.78,T_V_,ES2008b.A.words.xml
2082.78,2082.78,?,ES2008b.A.words.xml
2082.78,2082.83,I,ES2008b.A.words.xml
2082.83,2083.0,don't,ES2008b.A.words.xml
2083.0,2083.51,know,ES2008b.A.words.xml
2083.51,2083.51,",",ES2008b.A.words.xml
2083.51,2083.65,just,ES2008b.A.words.xml
2083.65,2083.89,think,ES2008b.A.words.xml
2083.89,2084.13,okay,ES2008b.A.words.xml
2084.13,2084.13,",",ES2008b.A.words.xml
2084.13,2084.7,that's,ES2008b.A.words.xml
2084.7,2084.88,that's,ES2008b.A.words.xml
2084.88,2084.92,a,ES2008b.A.words.xml
2084.92,2085.05,good,ES2008b.A.words.xml
2085.05,2085.26,idea,ES2008b.A.words.xml
2085.26,2085.26,",",ES2008b.A.words.xml
2085.26,2085.35,we'll,ES2008b.A.words.xml
2085.35,2085.54,keep,ES2008b.A.words.xml
2085.54,2086.63,it,ES2008b.A.words.xml
2086.63,2086.63,.,ES2008b.A.words.xml
2086.63,2086.81,Think,ES2008b.A.words.xml
2086.81,2087.2,it's,ES2008b.A.words.xml
2088.32,2088.42,And,ES2008b.A.words.xml
2088.42,2088.61,maybe,ES2008b.A.words.xml
2088.61,2088.93,fun,ES2008b.A.words.xml
2088.93,2088.93,.,ES2008b.A.words.xml
2090.68,2091.25,Okay,ES2008b.A.words.xml
2091.25,2091.25,.,ES2008b.A.words.xml
2091.25,2092.31,Um,ES2008b.A.words.xml
2092.31,2092.46,'kay,ES2008b.A.words.xml
2092.46,2092.6,we're,ES2008b.A.words.xml
2092.6,2092.93,gonna,ES2008b.A.words.xml
2092.93,2093.34,conclude,ES2008b.A.words.xml
2093.34,2093.91,now,ES2008b.A.words.xml
2093.91,2093.91,",",ES2008b.A.words.xml
2093.91,2094.12,has,ES2008b.A.words.xml
2094.12,2094.39,everyone,ES2008b.A.words.xml
2094.39,2095.23,said,ES2008b.A.words.xml
2095.23,2095.36,their,ES2008b.A.words.xml
2095.36,2095.77,functions,ES2008b.A.words.xml
2095.77,2096.01,and,ES2008b.A.words.xml
2096.01,2096.32,'kay,ES2008b.A.words.xml
2096.32,2096.32,.,ES2008b.A.words.xml
2097.7,2098.05,Um,ES2008b.A.words.xml
2098.05,2098.32,after,ES2008b.A.words.xml
2098.32,2098.38,the,ES2008b.A.words.xml
2098.38,2098.59,meeting,ES2008b.A.words.xml
2098.59,2098.73,we're,ES2008b.A.words.xml
2098.73,2099.03,gonna,ES2008b.A.words.xml
2099.03,2099.21,each,ES2008b.A.words.xml
2099.21,2099.53,complete,ES2008b.A.words.xml
2099.53,2099.56,a,ES2008b.A.words.xml
2099.56,2099.97,sks,ES2008b.A.words.xml
2099.97,2100.26,um,ES2008b.A.words.xml
2100.26,2100.66,a,ES2008b.A.words.xml
2100.66,2101.01,questionnaire,ES2008b.A.words.xml
2101.01,2101.1,and,ES2008b.A.words.xml
2101.1,2101.15,a,ES2008b.A.words.xml
2101.15,2101.6,summaries,ES2008b.A.words.xml
2101.6,2102.84,summary,ES2008b.A.words.xml
2102.84,2102.84,.,ES2008b.A.words.xml
2102.84,2103.0,I,ES2008b.A.words.xml
2103.0,2103.15,don't,ES2008b.A.words.xml
2103.15,2103.21,know,ES2008b.A.words.xml
2103.21,2103.38,what,ES2008b.A.words.xml
2103.38,2104.59,summarisation,ES2008b.A.words.xml
