start,end,text,file
247.97,248.33,Um,ES2008c.B.words.xml
248.33,249.04,buttons,ES2008c.B.words.xml
249.04,249.04,",",ES2008c.B.words.xml
249.04,249.16,for,ES2008c.B.words.xml
249.16,249.47,buttons,ES2008c.B.words.xml
249.47,249.61,we,ES2008c.B.words.xml
249.61,250.2,have,ES2008c.B.words.xml
250.2,251.13,um,ES2008c.B.words.xml
251.13,251.82,pushbuttons,ES2008c.B.words.xml
251.82,251.82,",",ES2008c.B.words.xml
251.82,251.99,which,ES2008c.B.words.xml
251.99,252.12,is,ES2008c.B.words.xml
252.12,252.84,what,ES2008c.B.words.xml
252.84,253.09,Real,ES2008c.B.words.xml
253.09,253.6,Reaction,ES2008c.B.words.xml
253.6,253.98,uses,ES2008c.B.words.xml
253.98,254.06,the,ES2008c.B.words.xml
254.06,254.36,most,ES2008c.B.words.xml
254.36,254.7,often,ES2008c.B.words.xml
254.7,254.7,",",ES2008c.B.words.xml
254.7,254.83,but,ES2008c.B.words.xml
254.83,254.92,we,ES2008c.B.words.xml
254.92,255.17,also,ES2008c.B.words.xml
255.17,255.37,have,ES2008c.B.words.xml
255.37,255.99,scror,ES2008c.B.words.xml
255.99,256.55,scroll,ES2008c.B.words.xml
256.55,257.4,wheels,ES2008c.B.words.xml
257.4,257.4,",",ES2008c.B.words.xml
257.4,257.6,which,ES2008c.B.words.xml
257.6,257.75,can,ES2008c.B.words.xml
257.75,257.98,have,ES2008c.B.words.xml
257.98,258.48,integrated,ES2008c.B.words.xml
258.48,259.13,pushbuttons,ES2008c.B.words.xml
259.13,259.13,",",ES2008c.B.words.xml
259.13,259.34,or,ES2008c.B.words.xml
259.34,259.45,we,ES2008c.B.words.xml
259.45,259.61,could,ES2008c.B.words.xml
259.61,259.84,go,ES2008c.B.words.xml
259.84,260.16,all,ES2008c.B.words.xml
260.16,260.59,high-tech,ES2008c.B.words.xml
260.59,260.73,and,ES2008c.B.words.xml
260.73,260.86,have,ES2008c.B.words.xml
260.86,260.97,an,ES2008c.B.words.xml
260.97,261.37,L_,ES2008c.B.words.xml
261.37,261.86,L_C_D_,ES2008c.B.words.xml
261.86,263.77,screen,ES2008c.B.words.xml
263.77,263.77,.,ES2008c.B.words.xml
263.77,264.26,Um,ES2008c.B.words.xml
264.26,264.7,circuit,ES2008c.B.words.xml
264.7,265.0,board,ES2008c.B.words.xml
265.0,265.12,and,ES2008c.B.words.xml
265.12,265.39,chip,ES2008c.B.words.xml
265.39,265.49,we,ES2008c.B.words.xml
265.49,265.62,can,ES2008c.B.words.xml
265.62,265.8,have,ES2008c.B.words.xml
265.8,265.87,a,ES2008c.B.words.xml
265.87,266.25,simple,ES2008c.B.words.xml
266.25,266.58,one,ES2008c.B.words.xml
266.58,266.58,",",ES2008c.B.words.xml
266.58,266.69,a,ES2008c.B.words.xml
266.69,267.05,regular,ES2008c.B.words.xml
267.05,267.22,one,ES2008c.B.words.xml
267.22,267.37,or,ES2008c.B.words.xml
267.37,267.47,an,ES2008c.B.words.xml
267.47,267.97,advanced,ES2008c.B.words.xml
267.97,268.28,one,ES2008c.B.words.xml
268.28,268.28,",",ES2008c.B.words.xml
268.28,268.67,depending,ES2008c.B.words.xml
268.67,268.78,on,ES2008c.B.words.xml
268.78,268.91,what,ES2008c.B.words.xml
268.91,269.04,our,ES2008c.B.words.xml
269.04,269.7,other,ES2008c.B.words.xml
269.7,270.03,needs,ES2008c.B.words.xml
270.03,271.05,are,ES2008c.B.words.xml
271.05,271.05,.,ES2008c.B.words.xml
271.05,271.26,And,ES2008c.B.words.xml
271.26,271.53,then,ES2008c.B.words.xml
271.53,272.0,battery,ES2008c.B.words.xml
272.0,272.13,I,ES2008c.B.words.xml
272.13,272.37,think,ES2008c.B.words.xml
272.37,272.5,is,ES2008c.B.words.xml
272.5,272.66,where,ES2008c.B.words.xml
272.66,272.91,things,ES2008c.B.words.xml
272.91,273.1,get,ES2008c.B.words.xml
273.1,273.38,most,ES2008c.B.words.xml
273.38,274.18,exciting,ES2008c.B.words.xml
274.18,274.18,.,ES2008c.B.words.xml
274.18,274.37,We're,ES2008c.B.words.xml
274.37,274.67,talking,ES2008c.B.words.xml
274.67,274.94,about,ES2008c.B.words.xml
274.94,275.48,long-life,ES2008c.B.words.xml
275.48,275.92,batteries,ES2008c.B.words.xml
275.92,276.59,here,ES2008c.B.words.xml
276.59,276.59,.,ES2008c.B.words.xml
276.59,276.76,Um,ES2008c.B.words.xml
276.76,276.85,we,ES2008c.B.words.xml
276.85,277.03,can,ES2008c.B.words.xml
277.03,277.16,we,ES2008c.B.words.xml
277.16,277.28,can,ES2008c.B.words.xml
277.28,277.51,have,ES2008c.B.words.xml
277.51,277.71,your,ES2008c.B.words.xml
277.71,277.87,sort,ES2008c.B.words.xml
277.87,277.94,of,ES2008c.B.words.xml
277.94,278.33,basic,ES2008c.B.words.xml
278.33,278.61,double,ES2008c.B.words.xml
278.61,278.71,A_,ES2008c.B.words.xml
278.71,279.7,batteries,ES2008c.B.words.xml
279.7,279.7,",",ES2008c.B.words.xml
279.7,279.82,but,ES2008c.B.words.xml
279.82,279.92,we,ES2008c.B.words.xml
279.92,280.18,also,ES2008c.B.words.xml
280.18,280.37,have,ES2008c.B.words.xml
280.37,280.65,these,ES2008c.B.words.xml
280.65,281.23,options,ES2008c.B.words.xml
281.23,281.55,of,ES2008c.B.words.xml
281.55,282.64,um,ES2008c.B.words.xml
282.64,282.97,using,ES2008c.B.words.xml
282.97,283.03,a,ES2008c.B.words.xml
283.03,283.47,kinetic,ES2008c.B.words.xml
283.47,283.86,battery,ES2008c.B.words.xml
283.86,283.86,",",ES2008c.B.words.xml
283.86,284.31,like,ES2008c.B.words.xml
284.31,284.48,are,ES2008c.B.words.xml
284.48,285.17,used,ES2008c.B.words.xml
285.17,285.53,in,ES2008c.B.words.xml
285.53,285.94,high-tech,ES2008c.B.words.xml
285.94,286.44,watches,ES2008c.B.words.xml
286.44,286.44,",",ES2008c.B.words.xml
286.44,286.59,where,ES2008c.B.words.xml
286.59,286.69,you,ES2008c.B.words.xml
286.69,286.87,just,ES2008c.B.words.xml
286.87,287.02,have,ES2008c.B.words.xml
287.02,287.11,to,ES2008c.B.words.xml
287.11,287.34,move,ES2008c.B.words.xml
287.34,287.43,it,ES2008c.B.words.xml
287.43,287.53,a,ES2008c.B.words.xml
287.53,287.72,little,ES2008c.B.words.xml
287.72,287.92,bit,ES2008c.B.words.xml
287.92,288.02,to,ES2008c.B.words.xml
288.02,288.19,get,ES2008c.B.words.xml
288.19,288.65,it,ES2008c.B.words.xml
288.65,288.77,to,ES2008c.B.words.xml
288.77,289.2,power,ES2008c.B.words.xml
289.2,289.52,up,ES2008c.B.words.xml
289.52,289.52,.,ES2008c.B.words.xml
290.17,290.34,Um,ES2008c.B.words.xml
290.34,290.46,so,ES2008c.B.words.xml
290.46,290.81,simple,ES2008c.B.words.xml
290.81,291.22,movements,ES2008c.B.words.xml
291.22,291.37,like,ES2008c.B.words.xml
291.37,291.69,pushing,ES2008c.B.words.xml
291.69,292.03,buttons,ES2008c.B.words.xml
292.03,292.26,would,ES2008c.B.words.xml
292.26,292.75,recharge,ES2008c.B.words.xml
292.75,292.83,the,ES2008c.B.words.xml
292.83,293.8,battery,ES2008c.B.words.xml
293.8,293.8,.,ES2008c.B.words.xml
293.8,294.0,Or,ES2008c.B.words.xml
294.0,294.09,a,ES2008c.B.words.xml
294.09,294.43,solar,ES2008c.B.words.xml
294.43,294.87,battery,ES2008c.B.words.xml
294.87,294.87,",",ES2008c.B.words.xml
294.87,295.2,although,ES2008c.B.words.xml
295.2,295.35,there,ES2008c.B.words.xml
295.35,295.58,are,ES2008c.B.words.xml
295.58,296.35,slight,ES2008c.B.words.xml
296.35,297.32,um,ES2008c.B.words.xml
297.32,298.03,complications,ES2008c.B.words.xml
298.03,298.2,with,ES2008c.B.words.xml
298.2,298.43,solar,ES2008c.B.words.xml
298.43,298.77,batteries,ES2008c.B.words.xml
298.77,298.93,as,ES2008c.B.words.xml
298.93,299.07,in,ES2008c.B.words.xml
299.07,299.16,we,ES2008c.B.words.xml
299.16,299.44,can't,ES2008c.B.words.xml
299.44,299.6,use,ES2008c.B.words.xml
299.6,299.71,a,ES2008c.B.words.xml
299.71,300.2,latex,ES2008c.B.words.xml
300.2,301.2,case,ES2008c.B.words.xml
301.2,301.38,if,ES2008c.B.words.xml
301.38,301.46,we,ES2008c.B.words.xml
301.46,301.7,have,ES2008c.B.words.xml
301.7,301.79,a,ES2008c.B.words.xml
301.79,302.12,solar,ES2008c.B.words.xml
302.12,302.61,battery,ES2008c.B.words.xml
302.61,302.61,.,ES2008c.B.words.xml
303.33,303.83,Or,ES2008c.B.words.xml
303.83,304.17,um,ES2008c.B.words.xml
304.17,304.58,something,ES2008c.B.words.xml
304.58,304.71,they,ES2008c.B.words.xml
304.71,304.99,only,ES2008c.B.words.xml
304.99,305.53,described,ES2008c.B.words.xml
305.53,305.74,as,ES2008c.B.words.xml
305.74,305.84,the,ES2008c.B.words.xml
305.84,306.09,type,ES2008c.B.words.xml
306.09,306.26,of,ES2008c.B.words.xml
306.26,306.58,battery,ES2008c.B.words.xml
306.58,306.69,you,ES2008c.B.words.xml
306.69,307.09,find,ES2008c.B.words.xml
307.09,307.86,in,ES2008c.B.words.xml
307.86,308.46,torches,ES2008c.B.words.xml
308.46,308.66,from,ES2008c.B.words.xml
308.66,308.92,about,ES2008c.B.words.xml
308.92,309.3,fifty,ES2008c.B.words.xml
309.3,309.53,years,ES2008c.B.words.xml
309.53,309.75,ago,ES2008c.B.words.xml
309.75,309.75,",",ES2008c.B.words.xml
309.75,311.02,flashlights,ES2008c.B.words.xml
311.02,311.02,.,ES2008c.B.words.xml
311.02,311.22,Not,ES2008c.B.words.xml
311.22,311.43,quite,ES2008c.B.words.xml
311.43,311.62,sure,ES2008c.B.words.xml
311.62,311.77,what,ES2008c.B.words.xml
311.77,311.96,that,ES2008c.B.words.xml
311.96,312.29,is,ES2008c.B.words.xml
312.29,312.29,",",ES2008c.B.words.xml
312.29,312.45,but,ES2008c.B.words.xml
312.45,312.7,that's,ES2008c.B.words.xml
312.7,312.8,the,ES2008c.B.words.xml
312.8,313.26,description,ES2008c.B.words.xml
313.26,313.44,that,ES2008c.B.words.xml
313.44,313.51,I,ES2008c.B.words.xml
313.51,313.99,received,ES2008c.B.words.xml
313.99,313.99,",",ES2008c.B.words.xml
313.99,314.18,so,ES2008c.B.words.xml
314.18,314.43,that's,ES2008c.B.words.xml
314.43,314.57,what,ES2008c.B.words.xml
314.57,314.64,I'm,ES2008c.B.words.xml
314.64,314.99,passing,ES2008c.B.words.xml
314.99,315.12,on,ES2008c.B.words.xml
315.12,315.25,to,ES2008c.B.words.xml
315.25,316.18,you,ES2008c.B.words.xml
316.18,316.18,.,ES2008c.B.words.xml
316.18,316.32,So,ES2008c.B.words.xml
316.32,316.58,those,ES2008c.B.words.xml
316.58,316.61,are,ES2008c.B.words.xml
316.61,316.89,our,ES2008c.B.words.xml
316.89,317.53,options,ES2008c.B.words.xml
317.53,317.53,.,ES2008c.B.words.xml
318.69,320.22,Um,ES2008c.B.words.xml
320.22,320.59,personal,ES2008c.B.words.xml
320.59,321.14,preferences,ES2008c.B.words.xml
321.14,321.37,that,ES2008c.B.words.xml
321.37,321.46,I,ES2008c.B.words.xml
321.46,321.6,was,ES2008c.B.words.xml
321.6,321.97,thinking,ES2008c.B.words.xml
321.97,322.9,through,ES2008c.B.words.xml
322.9,323.26,here's,ES2008c.B.words.xml
323.26,323.95,what,ES2008c.B.words.xml
323.95,324.15,we've,ES2008c.B.words.xml
324.15,324.27,been,ES2008c.B.words.xml
324.27,324.55,talking,ES2008c.B.words.xml
324.55,324.77,about,ES2008c.B.words.xml
324.77,324.97,all,ES2008c.B.words.xml
324.97,325.34,through,ES2008c.B.words.xml
325.34,325.34,",",ES2008c.B.words.xml
325.34,325.82,fashion,ES2008c.B.words.xml
325.82,325.99,and,ES2008c.B.words.xml
325.99,327.09,simplicity,ES2008c.B.words.xml
327.09,327.09,.,ES2008c.B.words.xml
327.09,327.28,So,ES2008c.B.words.xml
327.28,327.41,if,ES2008c.B.words.xml
327.41,327.53,we're,ES2008c.B.words.xml
327.53,327.8,going,ES2008c.B.words.xml
327.8,327.97,for,ES2008c.B.words.xml
327.97,328.93,fashion,ES2008c.B.words.xml
328.93,329.17,in,ES2008c.B.words.xml
329.17,329.3,our,ES2008c.B.words.xml
329.3,330.36,cases,ES2008c.B.words.xml
330.36,330.36,",",ES2008c.B.words.xml
330.36,330.45,I,ES2008c.B.words.xml
330.45,330.66,think,ES2008c.B.words.xml
330.66,330.78,that,ES2008c.B.words.xml
330.78,330.97,what,ES2008c.B.words.xml
330.97,331.09,we're,ES2008c.B.words.xml
331.09,331.29,gonna,ES2008c.B.words.xml
331.29,331.5,wanna,ES2008c.B.words.xml
331.5,331.68,look,ES2008c.B.words.xml
331.68,331.89,at,ES2008c.B.words.xml
331.89,332.59,is,ES2008c.B.words.xml
332.59,332.66,a,ES2008c.B.words.xml
332.66,333.15,curved,ES2008c.B.words.xml
333.15,333.31,or,ES2008c.B.words.xml
333.31,333.36,a,ES2008c.B.words.xml
333.36,334.11,double-curved,ES2008c.B.words.xml
334.11,335.33,case,ES2008c.B.words.xml
335.33,335.33,",",ES2008c.B.words.xml
335.33,335.9,probably,ES2008c.B.words.xml
335.9,336.08,with,ES2008c.B.words.xml
336.08,336.16,a,ES2008c.B.words.xml
336.16,336.63,variety,ES2008c.B.words.xml
336.63,336.75,of,ES2008c.B.words.xml
336.75,337.11,design,ES2008c.B.words.xml
337.11,337.91,elements,ES2008c.B.words.xml
337.91,337.91,.,ES2008c.B.words.xml
337.91,338.2,Maybe,ES2008c.B.words.xml
338.2,338.85,titanium,ES2008c.B.words.xml
338.85,338.85,",",ES2008c.B.words.xml
338.85,339.14,maybe,ES2008c.B.words.xml
339.14,339.38,some,ES2008c.B.words.xml
339.38,339.69,wood,ES2008c.B.words.xml
339.69,339.69,.,ES2008c.B.words.xml
339.69,339.9,We're,ES2008c.B.words.xml
339.9,340.1,gonna,ES2008c.B.words.xml
340.1,340.31,have,ES2008c.B.words.xml
340.31,340.42,to,ES2008c.B.words.xml
340.42,341.03,investigate,ES2008c.B.words.xml
341.03,341.26,that,ES2008c.B.words.xml
341.26,341.52,better,ES2008c.B.words.xml
341.52,341.69,when,ES2008c.B.words.xml
341.69,341.77,I,ES2008c.B.words.xml
341.77,341.97,get,ES2008c.B.words.xml
341.97,342.57,specifics,ES2008c.B.words.xml
342.57,342.76,of,ES2008c.B.words.xml
342.76,342.85,the,ES2008c.B.words.xml
342.85,343.26,actual,ES2008c.B.words.xml
343.26,344.33,materials,ES2008c.B.words.xml
344.33,344.33,",",ES2008c.B.words.xml
344.33,344.42,but,ES2008c.B.words.xml
344.42,344.68,that's,ES2008c.B.words.xml
344.68,344.86,sort,ES2008c.B.words.xml
344.86,344.92,of,ES2008c.B.words.xml
344.92,345.09,what,ES2008c.B.words.xml
345.09,345.17,I,ES2008c.B.words.xml
345.17,345.36,have,ES2008c.B.words.xml
345.36,345.47,in,ES2008c.B.words.xml
345.47,346.01,mind,ES2008c.B.words.xml
346.01,346.01,.,ES2008c.B.words.xml
346.01,346.22,And,ES2008c.B.words.xml
346.22,346.32,we,ES2008c.B.words.xml
346.32,346.52,wanna,ES2008c.B.words.xml
346.52,346.66,go,ES2008c.B.words.xml
346.66,346.81,for,ES2008c.B.words.xml
346.81,347.93,simplicity,ES2008c.B.words.xml
347.93,347.93,.,ES2008c.B.words.xml
347.93,348.43,Probably,ES2008c.B.words.xml
348.43,349.08,pushbuttons,ES2008c.B.words.xml
349.08,349.08,",",ES2008c.B.words.xml
349.08,349.26,but,ES2008c.B.words.xml
349.26,349.47,I'm,ES2008c.B.words.xml
349.47,349.66,sort,ES2008c.B.words.xml
349.66,349.72,of,ES2008c.B.words.xml
349.72,350.19,intrigued,ES2008c.B.words.xml
350.19,350.33,by,ES2008c.B.words.xml
350.33,350.49,the,ES2008c.B.words.xml
350.49,350.74,idea,ES2008c.B.words.xml
350.74,350.82,of,ES2008c.B.words.xml
350.82,350.89,a,ES2008c.B.words.xml
350.89,352.2,scroll,ES2008c.B.words.xml
352.2,352.65,scroll,ES2008c.B.words.xml
352.65,352.9,wheel,ES2008c.B.words.xml
352.9,352.9,",",ES2008c.B.words.xml
352.9,353.02,if,ES2008c.B.words.xml
353.02,353.33,anyone,ES2008c.B.words.xml
353.33,353.58,has,ES2008c.B.words.xml
353.58,354.15,anything,ES2008c.B.words.xml
355.04,355.19,any,ES2008c.B.words.xml
355.19,355.54,ideas,ES2008c.B.words.xml
355.54,355.71,on,ES2008c.B.words.xml
355.71,356.01,that,ES2008c.B.words.xml
356.01,356.01,?,ES2008c.B.words.xml
356.01,356.1,I,ES2008c.B.words.xml
356.1,356.31,mean,ES2008c.B.words.xml
356.31,356.36,I,ES2008c.B.words.xml
356.36,356.99,know,ES2008c.B.words.xml
356.99,357.33,the,ES2008c.B.words.xml
357.33,357.99,iPods,ES2008c.B.words.xml
357.99,358.15,and,ES2008c.B.words.xml
358.15,358.4,things,ES2008c.B.words.xml
358.4,358.56,right,ES2008c.B.words.xml
358.56,358.73,now,ES2008c.B.words.xml
358.73,358.92,have,ES2008c.B.words.xml
358.92,359.2,touch,ES2008c.B.words.xml
359.2,360.19,scroll,ES2008c.B.words.xml
360.19,361.14,um,ES2008c.B.words.xml
361.14,361.44,buttons,ES2008c.B.words.xml
361.44,361.63,which,ES2008c.B.words.xml
361.63,361.76,are,ES2008c.B.words.xml
361.76,362.15,exactly,ES2008c.B.words.xml
362.15,362.35,like,ES2008c.B.words.xml
362.35,362.49,what,ES2008c.B.words.xml
362.49,362.62,they're,ES2008c.B.words.xml
362.62,363.18,describing,ES2008c.B.words.xml
363.18,363.18,",",ES2008c.B.words.xml
363.18,363.39,so,ES2008c.B.words.xml
363.39,363.54,that,ES2008c.B.words.xml
363.54,363.69,might,ES2008c.B.words.xml
363.69,363.81,be,ES2008c.B.words.xml
363.81,364.09,something,ES2008c.B.words.xml
364.09,364.15,we,ES2008c.B.words.xml
364.15,364.38,wanna,ES2008c.B.words.xml
364.38,364.53,look,ES2008c.B.words.xml
364.53,365.49,into,ES2008c.B.words.xml
365.49,365.49,.,ES2008c.B.words.xml
365.49,365.63,And,ES2008c.B.words.xml
365.63,365.79,I'm,ES2008c.B.words.xml
365.79,366.04,really,ES2008c.B.words.xml
366.04,366.42,intrigued,ES2008c.B.words.xml
366.42,366.53,by,ES2008c.B.words.xml
366.53,366.71,the,ES2008c.B.words.xml
366.71,366.96,idea,ES2008c.B.words.xml
366.96,367.05,of,ES2008c.B.words.xml
367.05,367.25,a,ES2008c.B.words.xml
367.25,367.65,kinetic,ES2008c.B.words.xml
367.65,369.05,battery,ES2008c.B.words.xml
369.05,369.05,.,ES2008c.B.words.xml
369.05,369.5,Solar,ES2008c.B.words.xml
369.5,369.6,I,ES2008c.B.words.xml
369.6,369.82,don't,ES2008c.B.words.xml
369.82,369.99,think,ES2008c.B.words.xml
369.99,370.1,would,ES2008c.B.words.xml
370.1,370.21,be,ES2008c.B.words.xml
370.21,370.41,such,ES2008c.B.words.xml
370.41,370.48,a,ES2008c.B.words.xml
370.48,370.62,good,ES2008c.B.words.xml
370.62,371.07,idea,ES2008c.B.words.xml
371.07,371.07,",",ES2008c.B.words.xml
371.07,371.93,because,ES2008c.B.words.xml
371.93,372.15,how,ES2008c.B.words.xml
372.15,372.89,often,ES2008c.B.words.xml
372.89,373.09,are,ES2008c.B.words.xml
373.09,373.23,you,ES2008c.B.words.xml
373.23,373.45,sure,ES2008c.B.words.xml
373.45,373.57,that,ES2008c.B.words.xml
373.57,373.71,your,ES2008c.B.words.xml
373.71,373.98,remote,ES2008c.B.words.xml
373.98,374.31,control,ES2008c.B.words.xml
374.31,374.41,will,ES2008c.B.words.xml
374.41,374.89,get,ES2008c.B.words.xml
374.89,374.97,a,ES2008c.B.words.xml
374.97,375.25,certain,ES2008c.B.words.xml
375.25,375.46,amount,ES2008c.B.words.xml
375.46,375.6,of,ES2008c.B.words.xml
375.6,376.92,light,ES2008c.B.words.xml
376.92,376.92,.,ES2008c.B.words.xml
376.92,377.29,But,ES2008c.B.words.xml
377.29,377.57,this,ES2008c.B.words.xml
377.57,377.8,idea,ES2008c.B.words.xml
377.8,377.87,of,ES2008c.B.words.xml
377.87,377.96,the,ES2008c.B.words.xml
377.96,378.43,kinetic,ES2008c.B.words.xml
378.43,378.43,",",ES2008c.B.words.xml
378.43,378.55,that,ES2008c.B.words.xml
378.55,378.66,you,ES2008c.B.words.xml
378.66,378.87,don't,ES2008c.B.words.xml
378.87,379.01,have,ES2008c.B.words.xml
379.01,379.1,to,ES2008c.B.words.xml
379.1,379.74,replace,ES2008c.B.words.xml
379.74,379.74,",",ES2008c.B.words.xml
379.74,379.9,and,ES2008c.B.words.xml
379.9,380.07,that,ES2008c.B.words.xml
380.07,380.11,a,ES2008c.B.words.xml
380.11,380.45,simple,ES2008c.B.words.xml
380.45,380.63,just,ES2008c.B.words.xml
380.63,380.93,shaking,ES2008c.B.words.xml
380.93,381.07,it,ES2008c.B.words.xml
381.07,381.39,around,ES2008c.B.words.xml
381.39,381.51,will,ES2008c.B.words.xml
381.51,381.7,make,ES2008c.B.words.xml
381.7,381.81,it,ES2008c.B.words.xml
381.81,382.67,work,ES2008c.B.words.xml
382.67,382.67,",",ES2008c.B.words.xml
382.67,382.78,I,ES2008c.B.words.xml
382.78,383.01,think,ES2008c.B.words.xml
383.01,383.16,that,ES2008c.B.words.xml
383.16,383.35,that,ES2008c.B.words.xml
383.35,383.41,m,ES2008c.B.words.xml
383.41,383.62,would,ES2008c.B.words.xml
383.62,383.74,be,ES2008c.B.words.xml
383.74,383.81,a,ES2008c.B.words.xml
383.81,384.23,very,ES2008c.B.words.xml
384.23,384.73,interesting,ES2008c.B.words.xml
384.73,385.93,thing,ES2008c.B.words.xml
385.93,385.93,.,ES2008c.B.words.xml
385.93,386.87,But,ES2008c.B.words.xml
386.87,386.96,I,ES2008c.B.words.xml
386.96,387.13,think,ES2008c.B.words.xml
387.13,387.26,we'd,ES2008c.B.words.xml
387.26,387.52,also,ES2008c.B.words.xml
387.52,387.73,wanna,ES2008c.B.words.xml
387.73,387.89,go,ES2008c.B.words.xml
387.89,388.07,for,ES2008c.B.words.xml
388.07,388.46,e,ES2008c.B.words.xml
388.46,388.56,a,ES2008c.B.words.xml
388.56,389.4,simple,ES2008c.B.words.xml
389.4,389.78,chip,ES2008c.B.words.xml
389.78,389.95,or,ES2008c.B.words.xml
389.95,390.31,regular,ES2008c.B.words.xml
390.31,390.54,chip,ES2008c.B.words.xml
390.54,390.66,to,ES2008c.B.words.xml
390.66,390.85,keep,ES2008c.B.words.xml
390.85,390.97,our,ES2008c.B.words.xml
390.97,391.33,costs,ES2008c.B.words.xml
391.33,391.79,down,ES2008c.B.words.xml
391.79,391.79,.,ES2008c.B.words.xml
391.79,392.07,Uh,ES2008c.B.words.xml
392.07,392.3,we,ES2008c.B.words.xml
392.3,392.6,really,ES2008c.B.words.xml
392.6,392.85,only,ES2008c.B.words.xml
392.85,393.08,need,ES2008c.B.words.xml
393.08,393.14,a,ES2008c.B.words.xml
393.14,393.53,regular,ES2008c.B.words.xml
393.53,393.67,or,ES2008c.B.words.xml
393.67,394.07,advanced,ES2008c.B.words.xml
394.07,394.27,chip,ES2008c.B.words.xml
394.27,394.35,t,ES2008c.B.words.xml
394.35,394.55,if,ES2008c.B.words.xml
394.55,394.66,we're,ES2008c.B.words.xml
394.66,394.87,gonna,ES2008c.B.words.xml
394.87,395.1,start,ES2008c.B.words.xml
395.1,395.91,using,ES2008c.B.words.xml
395.91,396.04,an,ES2008c.B.words.xml
396.04,397.25,L_C_D_,ES2008c.B.words.xml
397.25,397.25,.,ES2008c.B.words.xml
397.25,397.44,So,ES2008c.B.words.xml
397.44,397.52,I,ES2008c.B.words.xml
397.52,397.81,think,ES2008c.B.words.xml
397.81,397.96,we,ES2008c.B.words.xml
397.96,398.81,want,ES2008c.B.words.xml
398.81,398.95,to,ES2008c.B.words.xml
398.95,399.09,be,ES2008c.B.words.xml
399.09,399.41,aware,ES2008c.B.words.xml
399.41,399.55,of,ES2008c.B.words.xml
399.55,399.74,not,ES2008c.B.words.xml
399.74,400.06,making,ES2008c.B.words.xml
400.06,400.46,things,ES2008c.B.words.xml
400.46,400.9,overly,ES2008c.B.words.xml
400.9,401.16,t,ES2008c.B.words.xml
402.52,403.18,technological,ES2008c.B.words.xml
403.18,403.31,if,ES2008c.B.words.xml
403.31,403.4,they,ES2008c.B.words.xml
403.4,403.6,don't,ES2008c.B.words.xml
403.6,403.73,need,ES2008c.B.words.xml
403.73,403.84,to,ES2008c.B.words.xml
403.84,403.95,be,ES2008c.B.words.xml
403.95,403.95,",",ES2008c.B.words.xml
403.95,404.1,'cause,ES2008c.B.words.xml
404.1,404.33,that'll,ES2008c.B.words.xml
404.33,404.57,keep,ES2008c.B.words.xml
404.57,404.69,our,ES2008c.B.words.xml
404.69,405.35,manufacturing,ES2008c.B.words.xml
405.35,405.65,price,ES2008c.B.words.xml
405.65,405.83,way,ES2008c.B.words.xml
405.83,407.17,down,ES2008c.B.words.xml
407.17,407.17,.,ES2008c.B.words.xml
407.17,407.4,That's,ES2008c.B.words.xml
407.4,407.57,what,ES2008c.B.words.xml
407.57,408.03,I,ES2008c.B.words.xml
408.03,408.65,have,ES2008c.B.words.xml
408.65,408.87,for,ES2008c.B.words.xml
408.87,409.55,options,ES2008c.B.words.xml
409.55,409.55,.,ES2008c.B.words.xml
409.55,410.02,Um,ES2008c.B.words.xml
410.02,410.21,I'd,ES2008c.B.words.xml
410.21,410.66,appreciate,ES2008c.B.words.xml
410.66,411.05,anyone's,ES2008c.B.words.xml
411.05,411.46,input,ES2008c.B.words.xml
411.46,411.46,",",ES2008c.B.words.xml
411.46,411.8,but,ES2008c.B.words.xml
411.8,412.04,that's,ES2008c.B.words.xml
412.04,412.17,what,ES2008c.B.words.xml
412.17,412.35,I'm,ES2008c.B.words.xml
412.35,412.69,seeing,ES2008c.B.words.xml
412.69,412.89,for,ES2008c.B.words.xml
412.89,413.03,the,ES2008c.B.words.xml
413.03,413.39,future,ES2008c.B.words.xml
413.39,413.58,of,ES2008c.B.words.xml
413.58,414.63,the,ES2008c.B.words.xml
414.63,414.75,the,ES2008c.B.words.xml
414.75,414.92,look,ES2008c.B.words.xml
414.92,415.05,of,ES2008c.B.words.xml
415.05,415.19,this,ES2008c.B.words.xml
415.19,416.16,thing,ES2008c.B.words.xml
416.16,416.16,.,ES2008c.B.words.xml
420.6,420.76,I'm,ES2008c.B.words.xml
420.76,420.97,not,ES2008c.B.words.xml
420.97,421.17,sure,ES2008c.B.words.xml
421.17,421.17,.,ES2008c.B.words.xml
421.17,421.25,I,ES2008c.B.words.xml
421.25,421.58,haven't,ES2008c.B.words.xml
421.58,421.98,received,ES2008c.B.words.xml
421.98,422.44,any,ES2008c.B.words.xml
422.44,423.24,specific,ES2008c.B.words.xml
424.03,424.52,visuals,ES2008c.B.words.xml
424.52,424.65,of,ES2008c.B.words.xml
424.65,424.84,this,ES2008c.B.words.xml
424.84,425.04,yet,ES2008c.B.words.xml
425.04,425.04,.,ES2008c.B.words.xml
428.63,428.84,This,ES2008c.B.words.xml
428.84,429.0,is,ES2008c.B.words.xml
429.0,429.2,what,ES2008c.B.words.xml
429.2,429.36,I'm,ES2008c.B.words.xml
429.36,429.6,sort,ES2008c.B.words.xml
429.6,430.06,of,ES2008c.B.words.xml
432.84,433.46,Yeah,ES2008c.B.words.xml
