range_category,stimulus_id,exp_id,llm_model,mean_input_value,mean_correct,mean_response,var_response,var_correct,squared_bias
long,17,base_7_text,GPT-5 Mini,32.34,32.34,25.080000000000002,7.831999999999998,0.0,52.70760000000002
long,17,base_7_text,anthropic_claude-3.7-sonnet,32.34,32.34,16.2,2.7,0.0,260.49960000000016
long,17,base_7_text,gemma-3-4b-it,32.34,32.34,50.0,112.5,0.0,311.8755999999999
long,17,base_7_text,google_gemini-2.5-flash-lite,32.34,32.34,33.8,12.2,0.0,2.131599999999982
long,17,base_7_text,meta-llama_llama-4-maverick,32.34,32.34,27.0,42.5,0.0,28.515600000000035
long,17,base_7_text,microsoft_phi-4-multimodal-instruct,32.34,32.34,67.8,95.69999999999999,0.0,1257.4115999999995
long,17,base_7_text,mistralai_mistral-small-3.2-24b-instruct,32.34,32.34,25.32,12.412000000000003,0.0,49.28040000000004
long,17,base_7_text,openai_gpt-4o-2024-08-06,32.34,32.34,31.4,16.799999999999994,0.0,0.883600000000009
long,17,base_7_text,qwen_qwen2.5-vl-32b-instruct,32.34,32.34,45.4,192.79999999999998,0.0,170.56359999999987
long,18,base_7_text,GPT-5 Mini,29.53,29.53,51.08,53.55200000000003,0.0,464.40249999999986
long,18,base_7_text,anthropic_claude-3.7-sonnet,29.53,29.53,22.2,4.200000000000001,0.0,53.728900000000024
long,18,base_7_text,gemma-3-4b-it,29.53,29.53,86.4,4.799999999999992,0.0,3234.1969000000004
long,18,base_7_text,google_gemini-2.5-flash-lite,29.53,29.53,58.2,23.700000000000006,0.0,821.9689000000001
long,18,base_7_text,meta-llama_llama-4-maverick,29.53,29.53,37.4,10.800000000000004,0.0,61.93689999999996
long,18,base_7_text,microsoft_phi-4-multimodal-instruct,29.53,29.53,120.6,545.3,0.0,8293.744899999998
long,18,base_7_text,mistralai_mistral-small-3.2-24b-instruct,29.53,29.53,41.04,89.308,0.0,132.48009999999996
long,18,base_7_text,openai_gpt-4o-2024-08-06,29.53,29.53,47.2,21.200000000000003,0.0,312.22890000000007
long,18,base_7_text,qwen_qwen2.5-vl-32b-instruct,29.53,29.53,73.8,594.1999999999998,0.0,1959.8328999999997
long,19,base_7_text,GPT-5 Mini,23.66,23.66,31.26,11.078000000000003,0.0,57.76000000000002
long,19,base_7_text,anthropic_claude-3.7-sonnet,23.66,23.66,17.0,4.0,0.0,44.3556
long,19,base_7_text,gemma-3-4b-it,23.66,23.66,55.0,12.499999999999998,0.0,982.1956
long,19,base_7_text,google_gemini-2.5-flash-lite,23.66,23.66,37.8,18.699999999999996,0.0,199.93959999999993
long,19,base_7_text,meta-llama_llama-4-maverick,23.66,23.66,24.2,7.699999999999999,0.0,0.2915999999999991
long,19,base_7_text,microsoft_phi-4-multimodal-instruct,23.66,23.66,60.8,64.7,0.0,1379.3796
long,19,base_7_text,mistralai_mistral-small-3.2-24b-instruct,23.66,23.66,29.18,45.361999999999995,0.0,30.470399999999994
long,19,base_7_text,openai_gpt-4o-2024-08-06,23.66,23.66,27.6,24.3,0.0,15.52360000000001
long,19,base_7_text,qwen_qwen2.5-vl-32b-instruct,23.66,23.66,40.6,155.30000000000004,0.0,286.96360000000004
medium,0,base_7_text,GPT-5 Mini,9.57,9.57,8.4,0.0,0.0,1.3688999999999998
medium,0,base_7_text,anthropic_claude-3.7-sonnet,9.57,9.57,8.4,1.2999999999999998,0.0,1.3688999999999998
medium,0,base_7_text,gemma-3-4b-it,9.57,9.57,61.4,2.3,0.0,2686.3489
medium,0,base_7_text,google_gemini-2.5-flash-lite,9.57,9.57,19.4,4.799999999999998,0.0,96.62889999999997
medium,0,base_7_text,meta-llama_llama-4-maverick,9.57,9.57,28.0,201.5,0.0,339.6649
medium,0,base_7_text,microsoft_phi-4-multimodal-instruct,9.57,9.57,16.8,0.19999999999999996,0.0,52.27290000000001
medium,0,base_7_text,mistralai_mistral-small-3.2-24b-instruct,9.57,9.57,11.7,1.7000000000000004,0.0,4.536899999999996
medium,0,base_7_text,openai_gpt-4o-2024-08-06,9.57,9.57,12.6,8.299999999999999,0.0,9.180899999999996
medium,0,base_7_text,qwen_qwen2.5-vl-32b-instruct,9.57,9.57,29.8,145.2,0.0,409.2529
medium,0,base_text,GPT-5 Mini,9.57,9.57,8.540000000000001,0.06799999999999987,0.0,1.0608999999999986
medium,0,base_text,anthropic_claude-3.7-sonnet,9.57,9.57,9.8,2.7,0.0,0.0529000000000002
medium,0,base_text,gemma-3-4b-it,9.57,9.57,60.8,1.6999999999999975,0.0,2624.5128999999997
medium,0,base_text,google_gemini-2.5-flash-lite,9.57,9.57,18.4,7.300000000000001,0.0,77.96889999999998
medium,0,base_text,meta-llama_llama-4-maverick,9.57,9.57,35.8,594.1999999999999,0.0,688.0128999999998
medium,0,base_text,microsoft_phi-4-multimodal-instruct,9.57,9.57,17.2,8.2,0.0,58.21689999999999
medium,0,base_text,mistralai_mistral-small-3.2-24b-instruct,9.57,9.57,17.404,7.245479999999996,0.0,61.37155599999999
medium,0,base_text,openai_gpt-4o-2024-08-06,9.57,9.57,14.8,5.7,0.0,27.352900000000005
medium,0,base_text,qwen_qwen2.5-vl-32b-instruct,9.57,9.57,26.160000000000004,263.8279999999999,0.0,275.2281000000001
medium,1,base_7_text,GPT-5 Mini,18.43,18.43,31.5,4.5,0.0,170.8249
medium,1,base_7_text,anthropic_claude-3.7-sonnet,18.43,18.43,20.4,0.8000000000000007,0.0,3.8808999999999956
medium,1,base_7_text,gemma-3-4b-it,18.43,18.43,94.6,15.299999999999995,0.0,5801.868899999998
medium,1,base_7_text,google_gemini-2.5-flash-lite,18.43,18.43,40.8,18.199999999999992,0.0,500.4168999999999
medium,1,base_7_text,meta-llama_llama-4-maverick,18.43,18.43,51.4,164.29999999999998,0.0,1087.0209
medium,1,base_7_text,microsoft_phi-4-multimodal-instruct,18.43,18.43,31.6,2.3000000000000003,0.0,173.44890000000004
medium,1,base_7_text,mistralai_mistral-small-3.2-24b-instruct,18.43,18.43,22.34,12.947999999999997,0.0,15.288100000000002
medium,1,base_7_text,openai_gpt-4o-2024-08-06,18.43,18.43,29.4,14.299999999999999,0.0,120.34089999999998
medium,1,base_7_text,qwen_qwen2.5-vl-32b-instruct,18.43,18.43,67.8,436.2,0.0,2437.3968999999997
medium,1,base_text,GPT-5 Mini,18.43,18.43,31.4,1.8000000000000007,0.0,168.22089999999997
medium,1,base_text,anthropic_claude-3.7-sonnet,18.43,18.43,21.8,2.7,0.0,11.356900000000007
medium,1,base_text,gemma-3-4b-it,18.43,18.43,92.2,14.70000000000001,0.0,5442.0129000000015
medium,1,base_text,google_gemini-2.5-flash-lite,18.43,18.43,42.8,5.200000000000002,0.0,593.8968999999998
medium,1,base_text,meta-llama_llama-4-maverick,18.43,18.43,40.8,104.69999999999997,0.0,500.4168999999999
medium,1,base_text,microsoft_phi-4-multimodal-instruct,18.43,18.43,31.4,6.799999999999996,0.0,168.22089999999997
medium,1,base_text,mistralai_mistral-small-3.2-24b-instruct,18.43,18.43,24.672,0.6825199999999982,0.0,38.96256400000001
medium,1,base_text,openai_gpt-4o-2024-08-06,18.43,18.43,25.8,2.7000000000000006,0.0,54.31690000000002
medium,1,base_text,qwen_qwen2.5-vl-32b-instruct,18.43,18.43,51.14,566.6980000000001,0.0,1069.9441000000002
medium,2,base_7_text,GPT-5 Mini,15.74,15.74,30.839999999999996,6.328000000000001,0.0,228.00999999999988
medium,2,base_7_text,anthropic_claude-3.7-sonnet,15.74,15.74,19.6,5.799999999999999,0.0,14.89960000000001
medium,2,base_7_text,gemma-3-4b-it,15.74,15.74,94.2,221.2,0.0,6155.971600000002
medium,2,base_7_text,google_gemini-2.5-flash-lite,15.74,15.74,45.6,66.3,0.0,891.6196
medium,2,base_7_text,meta-llama_llama-4-maverick,15.74,15.74,41.2,79.7,0.0,648.2116000000001
medium,2,base_7_text,microsoft_phi-4-multimodal-instruct,15.74,15.74,46.0,7.4999999999999964,0.0,915.6675999999999
medium,2,base_7_text,mistralai_mistral-small-3.2-24b-instruct,15.74,15.74,21.880000000000003,20.566999999999997,0.0,37.69960000000003
medium,2,base_7_text,openai_gpt-4o-2024-08-06,15.74,15.74,28.8,30.700000000000003,0.0,170.5636
medium,2,base_7_text,qwen_qwen2.5-vl-32b-instruct,15.74,15.74,57.6,525.3,0.0,1752.2595999999999
medium,2,base_text,GPT-5 Mini,15.74,15.74,32.4,12.800000000000004,0.0,277.5555999999999
medium,2,base_text,anthropic_claude-3.7-sonnet,15.74,15.74,20.8,5.700000000000001,0.0,25.603600000000004
medium,2,base_text,gemma-3-4b-it,15.74,15.74,96.6,337.79999999999995,0.0,6538.3396
medium,2,base_text,google_gemini-2.5-flash-lite,15.74,15.74,40.0,49.5,0.0,588.5475999999999
medium,2,base_text,meta-llama_llama-4-maverick,15.74,15.74,34.4,68.3,0.0,348.1955999999999
medium,2,base_text,microsoft_phi-4-multimodal-instruct,15.74,15.74,44.2,33.20000000000001,0.0,809.9716000000001
medium,2,base_text,mistralai_mistral-small-3.2-24b-instruct,15.74,15.74,22.506,7.149379999999999,0.0,45.778756
medium,2,base_text,openai_gpt-4o-2024-08-06,15.74,15.74,27.4,5.300000000000001,0.0,135.95559999999998
medium,2,base_text,qwen_qwen2.5-vl-32b-instruct,15.74,15.74,44.019999999999996,429.9519999999999,0.0,799.7583999999997
medium,3,base_7_text,GPT-5 Mini,13.13,13.13,27.32,4.871999999999999,0.0,201.3561
medium,3,base_7_text,anthropic_claude-3.7-sonnet,13.13,13.13,16.0,2.5,0.0,8.236899999999995
medium,3,base_7_text,gemma-3-4b-it,13.13,13.13,73.6,24.79999999999999,0.0,3656.620899999999
medium,3,base_7_text,google_gemini-2.5-flash-lite,13.13,13.13,34.2,7.700000000000001,0.0,443.9449
medium,3,base_7_text,meta-llama_llama-4-maverick,13.13,13.13,30.6,65.8,0.0,305.20089999999993
medium,3,base_7_text,microsoft_phi-4-multimodal-instruct,13.13,13.13,34.0,1.4999999999999987,0.0,435.55689999999987
medium,3,base_7_text,mistralai_mistral-small-3.2-24b-instruct,13.13,13.13,17.54,5.203000000000003,0.0,19.448099999999986
medium,3,base_7_text,openai_gpt-4o-2024-08-06,13.13,13.13,24.6,17.300000000000004,0.0,131.5609
medium,3,base_7_text,qwen_qwen2.5-vl-32b-instruct,13.13,13.13,49.8,234.7,0.0,1344.6888999999996
medium,3,base_text,GPT-5 Mini,13.13,13.13,25.6,4.8,0.0,155.50090000000003
medium,3,base_text,anthropic_claude-3.7-sonnet,13.13,13.13,17.0,2.0000000000000004,0.0,14.976899999999993
medium,3,base_text,gemma-3-4b-it,13.13,13.13,70.0,50.00000000000002,0.0,3234.1969
medium,3,base_text,google_gemini-2.5-flash-lite,13.13,13.13,33.0,13.499999999999996,0.0,394.8168999999999
medium,3,base_text,meta-llama_llama-4-maverick,13.13,13.13,27.6,30.8,0.0,209.38090000000003
medium,3,base_text,microsoft_phi-4-multimodal-instruct,13.13,13.13,32.6,12.8,0.0,379.08089999999993
medium,3,base_text,mistralai_mistral-small-3.2-24b-instruct,13.13,13.13,17.726,1.6337800000000007,0.0,21.123215999999985
medium,3,base_text,openai_gpt-4o-2024-08-06,13.13,13.13,24.4,5.299999999999999,0.0,127.01289999999995
medium,3,base_text,qwen_qwen2.5-vl-32b-instruct,13.13,13.13,43.18,408.062,0.0,903.0024999999998
medium,4,base_7_text,GPT-5 Mini,6.720000000000001,6.720000000000001,10.48,0.18700000000000028,0.0,14.137599999999999
medium,4,base_7_text,anthropic_claude-3.7-sonnet,6.720000000000001,6.720000000000001,6.8,0.20000000000000007,0.0,0.006399999999999869
medium,4,base_7_text,gemma-3-4b-it,6.720000000000001,6.720000000000001,26.4,4.800000000000002,0.0,387.3024
medium,4,base_7_text,google_gemini-2.5-flash-lite,6.720000000000001,6.720000000000001,13.8,1.7000000000000006,0.0,50.126400000000004
medium,4,base_7_text,meta-llama_llama-4-maverick,6.720000000000001,6.720000000000001,10.8,5.199999999999999,0.0,16.6464
medium,4,base_7_text,microsoft_phi-4-multimodal-instruct,6.720000000000001,6.720000000000001,9.2,1.2,0.0,6.150399999999993
medium,4,base_7_text,mistralai_mistral-small-3.2-24b-instruct,6.720000000000001,6.720000000000001,8.02,0.257,0.0,1.6899999999999973
medium,4,base_7_text,openai_gpt-4o-2024-08-06,6.720000000000001,6.720000000000001,9.4,4.3,0.0,7.182399999999999
medium,4,base_7_text,qwen_qwen2.5-vl-32b-instruct,6.720000000000001,6.720000000000001,23.6,69.30000000000001,0.0,284.9344000000001
medium,4,base_text,GPT-5 Mini,6.720000000000001,6.720000000000001,9.9,0.04999999999999999,0.0,10.112399999999997
medium,4,base_text,anthropic_claude-3.7-sonnet,6.720000000000001,6.720000000000001,6.8,1.7,0.0,0.006399999999999869
medium,4,base_text,gemma-3-4b-it,6.720000000000001,6.720000000000001,27.0,7.499999999999998,0.0,411.27840000000003
medium,4,base_text,google_gemini-2.5-flash-lite,6.720000000000001,6.720000000000001,13.4,2.3,0.0,44.6224
medium,4,base_text,meta-llama_llama-4-maverick,6.720000000000001,6.720000000000001,8.6,0.30000000000000004,0.0,3.534399999999996
medium,4,base_text,microsoft_phi-4-multimodal-instruct,6.720000000000001,6.720000000000001,9.4,2.3000000000000003,0.0,7.182399999999999
medium,4,base_text,mistralai_mistral-small-3.2-24b-instruct,6.720000000000001,6.720000000000001,7.859999999999999,1.0927999999999995,0.0,1.2995999999999972
medium,4,base_text,openai_gpt-4o-2024-08-06,6.720000000000001,6.720000000000001,9.2,1.6999999999999997,0.0,6.150399999999993
medium,4,base_text,qwen_qwen2.5-vl-32b-instruct,6.720000000000001,6.720000000000001,18.8,103.7,0.0,145.9264
medium,5,base_7_text,GPT-5 Mini,7.0,7.0,7.720000000000001,0.03200000000000008,0.0,0.518400000000001
medium,5,base_7_text,anthropic_claude-3.7-sonnet,7.0,7.0,5.0,0.0,0.0,4.0
medium,5,base_7_text,gemma-3-4b-it,7.0,7.0,33.4,5.300000000000002,0.0,696.9599999999999
medium,5,base_7_text,google_gemini-2.5-flash-lite,7.0,7.0,14.0,2.5,0.0,49.0
medium,5,base_7_text,meta-llama_llama-4-maverick,7.0,7.0,9.2,1.1999999999999995,0.0,4.839999999999997
medium,5,base_7_text,microsoft_phi-4-multimodal-instruct,7.0,7.0,8.6,2.3,0.0,2.5599999999999987
medium,5,base_7_text,mistralai_mistral-small-3.2-24b-instruct,7.0,7.0,5.42,0.46700000000000014,0.0,2.4964000000000004
medium,5,base_7_text,openai_gpt-4o-2024-08-06,7.0,7.0,8.8,1.7,0.0,3.2400000000000024
medium,5,base_7_text,qwen_qwen2.5-vl-32b-instruct,7.0,7.0,13.4,10.3,0.0,40.96000000000001
medium,5,base_text,GPT-5 Mini,7.0,7.0,7.94,0.1380000000000002,0.0,0.8836000000000007
medium,5,base_text,anthropic_claude-3.7-sonnet,7.0,7.0,5.2,0.7000000000000001,0.0,3.2399999999999993
medium,5,base_text,gemma-3-4b-it,7.0,7.0,34.4,14.299999999999994,0.0,750.7599999999999
medium,5,base_text,google_gemini-2.5-flash-lite,7.0,7.0,13.8,1.6999999999999995,0.0,46.24000000000001
medium,5,base_text,meta-llama_llama-4-maverick,7.0,7.0,8.2,0.19999999999999996,0.0,1.4399999999999984
medium,5,base_text,microsoft_phi-4-multimodal-instruct,7.0,7.0,9.8,3.7000000000000006,0.0,7.840000000000004
medium,5,base_text,mistralai_mistral-small-3.2-24b-instruct,7.0,7.0,5.886,1.4094800000000005,0.0,1.2409959999999998
medium,5,base_text,openai_gpt-4o-2024-08-06,7.0,7.0,8.0,0.5000000000000001,0.0,1.0
medium,5,base_text,qwen_qwen2.5-vl-32b-instruct,7.0,7.0,13.959999999999999,26.308000000000003,0.0,48.44159999999999
medium,6,base_7_text,GPT-5 Mini,5.81,5.81,10.78,8.802000000000003,0.0,24.700899999999997
medium,6,base_7_text,anthropic_claude-3.7-sonnet,5.81,5.81,6.8,0.6999999999999998,0.0,0.9801000000000004
medium,6,base_7_text,gemma-3-4b-it,5.81,5.81,34.8,10.700000000000005,0.0,840.4200999999999
medium,6,base_7_text,google_gemini-2.5-flash-lite,5.81,5.81,15.8,5.7,0.0,99.80010000000004
medium,6,base_7_text,meta-llama_llama-4-maverick,5.81,5.81,10.2,1.1999999999999995,0.0,19.2721
medium,6,base_7_text,microsoft_phi-4-multimodal-instruct,5.81,5.81,15.2,1.7,0.0,88.17210000000001
medium,6,base_7_text,mistralai_mistral-small-3.2-24b-instruct,5.81,5.81,8.36,0.5530000000000003,0.0,6.5024999999999995
medium,6,base_7_text,openai_gpt-4o-2024-08-06,5.81,5.81,10.8,1.7,0.0,24.900100000000013
medium,6,base_7_text,qwen_qwen2.5-vl-32b-instruct,5.81,5.81,17.0,19.999999999999996,0.0,125.21610000000003
medium,6,base_text,GPT-5 Mini,5.81,5.81,9.7,2.6300000000000003,0.0,15.132099999999998
medium,6,base_text,anthropic_claude-3.7-sonnet,5.81,5.81,6.4,0.30000000000000004,0.0,0.34810000000000085
medium,6,base_text,gemma-3-4b-it,5.81,5.81,35.6,14.299999999999997,0.0,887.4441000000002
medium,6,base_text,google_gemini-2.5-flash-lite,5.81,5.81,15.6,0.8,0.0,95.84409999999998
medium,6,base_text,meta-llama_llama-4-maverick,5.81,5.81,8.2,0.19999999999999996,0.0,5.712099999999999
medium,6,base_text,microsoft_phi-4-multimodal-instruct,5.81,5.81,15.6,2.3,0.0,95.84409999999998
medium,6,base_text,mistralai_mistral-small-3.2-24b-instruct,5.81,5.81,7.866,2.3576799999999998,0.0,4.227136
medium,6,base_text,openai_gpt-4o-2024-08-06,5.81,5.81,11.4,0.30000000000000004,0.0,31.248100000000008
medium,6,base_text,qwen_qwen2.5-vl-32b-instruct,5.81,5.81,16.86,69.248,0.0,122.10250000000002
medium,7,base_7_text,GPT-5 Mini,17.63,17.63,15.040000000000001,0.4730000000000002,0.0,6.70809999999999
medium,7,base_7_text,anthropic_claude-3.7-sonnet,17.63,17.63,11.8,0.19999999999999984,0.0,33.98889999999998
medium,7,base_7_text,gemma-3-4b-it,17.63,17.63,63.6,29.799999999999997,0.0,2113.2409
medium,7,base_7_text,google_gemini-2.5-flash-lite,17.63,17.63,26.0,1.0,0.0,70.05690000000001
medium,7,base_7_text,meta-llama_llama-4-maverick,17.63,17.63,18.0,2.4999999999999996,0.0,0.13690000000000074
medium,7,base_7_text,microsoft_phi-4-multimodal-instruct,17.63,17.63,23.6,1.300000000000001,0.0,35.64090000000003
medium,7,base_7_text,mistralai_mistral-small-3.2-24b-instruct,17.63,17.63,13.559999999999999,2.848000000000001,0.0,16.5649
medium,7,base_7_text,openai_gpt-4o-2024-08-06,17.63,17.63,16.8,7.199999999999999,0.0,0.6888999999999972
medium,7,base_7_text,qwen_qwen2.5-vl-32b-instruct,17.63,17.63,27.8,49.7,0.0,103.42890000000004
medium,7,base_text,GPT-5 Mini,17.63,17.63,15.34,0.7680000000000003,0.0,5.244099999999996
medium,7,base_text,anthropic_claude-3.7-sonnet,17.63,17.63,12.2,0.6999999999999997,0.0,29.484899999999996
medium,7,base_text,gemma-3-4b-it,17.63,17.63,64.6,0.7999999999999989,0.0,2206.1809
medium,7,base_text,google_gemini-2.5-flash-lite,17.63,17.63,26.0,4.000000000000002,0.0,70.05690000000001
medium,7,base_text,meta-llama_llama-4-maverick,17.63,17.63,17.2,0.6999999999999997,0.0,0.18489999999999976
medium,7,base_text,microsoft_phi-4-multimodal-instruct,17.63,17.63,24.4,3.299999999999999,0.0,45.832899999999995
medium,7,base_text,mistralai_mistral-small-3.2-24b-instruct,17.63,17.63,14.331999999999999,1.2037200000000006,0.0,10.876804
medium,7,base_text,openai_gpt-4o-2024-08-06,17.63,17.63,16.2,0.7000000000000002,0.0,2.0448999999999993
medium,7,base_text,qwen_qwen2.5-vl-32b-instruct,17.63,17.63,28.98,247.85199999999998,0.0,128.82250000000002
medium,8,base_7_text,GPT-5 Mini,12.67,12.67,15.919999999999998,0.4920000000000002,0.0,10.56249999999999
medium,8,base_7_text,anthropic_claude-3.7-sonnet,12.67,12.67,12.6,0.2999999999999998,0.0,0.00490000000000004
medium,8,base_7_text,gemma-3-4b-it,12.67,12.67,79.2,51.19999999999999,0.0,4426.2409
medium,8,base_7_text,google_gemini-2.5-flash-lite,12.67,12.67,30.6,6.300000000000001,0.0,321.4849
medium,8,base_7_text,meta-llama_llama-4-maverick,12.67,12.67,16.0,3.500000000000001,0.0,11.0889
medium,8,base_7_text,microsoft_phi-4-multimodal-instruct,12.67,12.67,28.4,2.7999999999999994,0.0,247.43289999999996
medium,8,base_7_text,mistralai_mistral-small-3.2-24b-instruct,12.67,12.67,13.38,2.0769999999999995,0.0,0.5041000000000012
medium,8,base_7_text,openai_gpt-4o-2024-08-06,12.67,12.67,17.6,3.8000000000000016,0.0,24.304900000000014
medium,8,base_7_text,qwen_qwen2.5-vl-32b-instruct,12.67,12.67,30.0,98.5,0.0,300.3288999999999
medium,8,base_text,GPT-5 Mini,12.67,12.67,15.88,0.107,0.0,10.304100000000005
medium,8,base_text,anthropic_claude-3.7-sonnet,12.67,12.67,13.4,1.3,0.0,0.5329000000000006
medium,8,base_text,gemma-3-4b-it,12.67,12.67,77.0,19.999999999999986,0.0,4138.3489
medium,8,base_text,google_gemini-2.5-flash-lite,12.67,12.67,30.6,2.3000000000000007,0.0,321.4849
medium,8,base_text,meta-llama_llama-4-maverick,12.67,12.67,15.2,1.1999999999999995,0.0,6.4008999999999965
medium,8,base_text,microsoft_phi-4-multimodal-instruct,12.67,12.67,29.6,9.8,0.0,286.62489999999997
medium,8,base_text,mistralai_mistral-small-3.2-24b-instruct,12.67,12.67,13.428,2.4387200000000004,0.0,0.5745640000000014
medium,8,base_text,openai_gpt-4o-2024-08-06,12.67,12.67,16.8,0.6999999999999993,0.0,17.056900000000006
medium,8,base_text,qwen_qwen2.5-vl-32b-instruct,12.67,12.67,28.22,156.89200000000002,0.0,241.80249999999998
medium,9,base_7_text,GPT-5 Mini,15.37,15.37,26.32,31.811999999999998,0.0,119.90250000000002
medium,9,base_7_text,anthropic_claude-3.7-sonnet,15.37,15.37,14.8,0.7000000000000004,0.0,0.3248999999999983
medium,9,base_7_text,gemma-3-4b-it,15.37,15.37,94.8,135.70000000000002,0.0,6309.124899999999
medium,9,base_7_text,google_gemini-2.5-flash-lite,15.37,15.37,36.6,7.300000000000001,0.0,450.71290000000016
medium,9,base_7_text,meta-llama_llama-4-maverick,15.37,15.37,24.0,11.0,0.0,74.47690000000001
medium,9,base_7_text,microsoft_phi-4-multimodal-instruct,15.37,15.37,41.0,9.5,0.0,656.8969000000002
medium,9,base_7_text,mistralai_mistral-small-3.2-24b-instruct,15.37,15.37,18.48,9.281999999999998,0.0,9.672100000000007
medium,9,base_7_text,openai_gpt-4o-2024-08-06,15.37,15.37,20.6,14.3,0.0,27.352900000000023
medium,9,base_7_text,qwen_qwen2.5-vl-32b-instruct,15.37,15.37,40.8,225.2,0.0,646.6849
medium,9,base_text,GPT-5 Mini,15.37,15.37,23.6,6.800000000000001,0.0,67.73290000000003
medium,9,base_text,anthropic_claude-3.7-sonnet,15.37,15.37,14.8,0.19999999999999984,0.0,0.3248999999999983
medium,9,base_text,gemma-3-4b-it,15.37,15.37,87.4,13.799999999999985,0.0,5188.3209
medium,9,base_text,google_gemini-2.5-flash-lite,15.37,15.37,36.0,5.500000000000002,0.0,425.5969000000001
medium,9,base_text,meta-llama_llama-4-maverick,15.37,15.37,20.6,1.8000000000000003,0.0,27.352900000000023
medium,9,base_text,microsoft_phi-4-multimodal-instruct,15.37,15.37,42.4,13.799999999999997,0.0,730.6209
medium,9,base_text,mistralai_mistral-small-3.2-24b-instruct,15.37,15.37,19.252000000000002,2.1388699999999985,0.0,15.069924000000025
medium,9,base_text,openai_gpt-4o-2024-08-06,15.37,15.37,19.8,0.7000000000000002,0.0,19.624900000000014
medium,9,base_text,qwen_qwen2.5-vl-32b-instruct,15.37,15.37,36.260000000000005,295.5879999999999,0.0,436.3921000000003
medium,10,base_7_text,GPT-5 Mini,5.2,5.2,9.6,1.7799999999999985,0.0,19.359999999999996
medium,10,base_7_text,anthropic_claude-3.7-sonnet,5.2,5.2,5.6,0.3,0.0,0.1599999999999996
medium,10,base_7_text,gemma-3-4b-it,5.2,5.2,45.0,12.499999999999998,0.0,1584.0399999999997
medium,10,base_7_text,google_gemini-2.5-flash-lite,5.2,5.2,13.2,2.2,0.0,63.999999999999986
medium,10,base_7_text,meta-llama_llama-4-maverick,5.2,5.2,8.4,0.30000000000000004,0.0,10.240000000000002
medium,10,base_7_text,microsoft_phi-4-multimodal-instruct,5.2,5.2,13.0,3.5,0.0,60.839999999999996
medium,10,base_7_text,mistralai_mistral-small-3.2-24b-instruct,5.2,5.2,6.640000000000001,0.23799999999999988,0.0,2.073600000000001
medium,10,base_7_text,openai_gpt-4o-2024-08-06,5.2,5.2,10.0,1.0,0.0,23.04
medium,10,base_7_text,qwen_qwen2.5-vl-32b-instruct,5.2,5.2,16.2,50.699999999999996,0.0,121.0
medium,11,base_7_text,GPT-5 Mini,19.22,19.22,26.6,1.1600000000000001,0.0,54.46440000000004
medium,11,base_7_text,anthropic_claude-3.7-sonnet,19.22,19.22,19.0,0.9999999999999991,0.0,0.0483999999999995
medium,11,base_7_text,gemma-3-4b-it,19.22,19.22,120.0,87.50000000000001,0.0,10156.608400000001
medium,11,base_7_text,google_gemini-2.5-flash-lite,19.22,19.22,42.8,7.2,0.0,556.0164
medium,11,base_7_text,meta-llama_llama-4-maverick,19.22,19.22,35.8,24.199999999999992,0.0,274.89639999999997
medium,11,base_7_text,microsoft_phi-4-multimodal-instruct,19.22,19.22,50.6,8.3,0.0,984.7044000000002
medium,11,base_7_text,mistralai_mistral-small-3.2-24b-instruct,19.22,19.22,22.66,9.503,0.0,11.83360000000001
medium,11,base_7_text,openai_gpt-4o-2024-08-06,19.22,19.22,29.2,3.1999999999999984,0.0,99.60040000000001
medium,11,base_7_text,qwen_qwen2.5-vl-32b-instruct,19.22,19.22,54.0,368.5,0.0,1209.6484
medium,12,base_7_text,GPT-5 Mini,16.15,16.15,24.3,0.8300000000000003,0.0,66.42250000000003
medium,12,base_7_text,anthropic_claude-3.7-sonnet,16.15,16.15,15.0,2.5,0.0,1.3224999999999967
medium,12,base_7_text,gemma-3-4b-it,16.15,16.15,85.6,39.300000000000004,0.0,4823.302499999999
medium,12,base_7_text,google_gemini-2.5-flash-lite,16.15,16.15,35.2,5.7,0.0,362.90250000000015
medium,12,base_7_text,meta-llama_llama-4-maverick,16.15,16.15,23.4,12.3,0.0,52.5625
medium,12,base_7_text,microsoft_phi-4-multimodal-instruct,16.15,16.15,39.4,9.299999999999999,0.0,540.5625
medium,12,base_7_text,mistralai_mistral-small-3.2-24b-instruct,16.15,16.15,17.54,4.462999999999999,0.0,1.9321000000000015
medium,12,base_7_text,openai_gpt-4o-2024-08-06,16.15,16.15,24.0,11.0,0.0,61.622500000000024
medium,12,base_7_text,qwen_qwen2.5-vl-32b-instruct,16.15,16.15,43.2,188.70000000000002,0.0,731.7025000000002
medium,13,base_7_text,GPT-5 Mini,7.769999999999999,7.769999999999999,9.28,0.132,0.0,2.2801000000000022
medium,13,base_7_text,anthropic_claude-3.7-sonnet,7.769999999999999,7.769999999999999,6.2,0.7,0.0,2.464899999999995
medium,13,base_7_text,gemma-3-4b-it,7.769999999999999,7.769999999999999,37.2,34.699999999999996,0.0,866.1249000000001
medium,13,base_7_text,google_gemini-2.5-flash-lite,7.769999999999999,7.769999999999999,16.0,3.000000000000001,0.0,67.7329
medium,13,base_7_text,meta-llama_llama-4-maverick,7.769999999999999,7.769999999999999,8.8,2.2,0.0,1.0609000000000042
