sample_id,actual_length,maze_path,image_path,path_text_description
sample_031,5.6569,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11)]",3.0_7.0/sample_030_5.4302.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north."
sample_032,4.2426,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10)]",3.0_7.0/sample_031_3.6821.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north."
sample_033,3.6056,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5)]",3.0_7.0/sample_032_3.2602.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east."
sample_034,7.0711,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12)]",3.0_7.0/sample_033_6.7955.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north, then Take 8 units west, then Take 8 units south, then Take 9 units east, then Take 9 units north."
sample_035,7.0711,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12)]",3.0_7.0/sample_034_6.8625.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north, then Take 8 units west, then Take 8 units south, then Take 9 units east, then Take 9 units north."
sample_036,6.4031,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 3)]",3.0_7.0/sample_035_6.2336.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north, then Take 8 units west, then Take 8 units south, then Take 9 units east."
sample_037,4.2426,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10)]",3.0_7.0/sample_036_4.2185.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north."
sample_038,3.6056,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5)]",3.0_7.0/sample_037_3.3907.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east."
sample_039,6.4031,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 3)]",3.0_7.0/sample_038_5.7369.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north, then Take 8 units west, then Take 8 units south, then Take 9 units east."
sample_040,5.0,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4)]",3.0_7.0/sample_039_4.7606.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east."
sample_041,3.6056,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5)]",3.0_7.0/sample_040_3.4882.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east."
sample_042,5.0,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4)]",3.0_7.0/sample_041_4.9807.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east."
sample_043,3.6056,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5)]",3.0_7.0/sample_042_3.1376.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east."
sample_044,7.0711,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12)]",3.0_7.0/sample_043_6.6373.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north, then Take 8 units west, then Take 8 units south, then Take 9 units east, then Take 9 units north."
sample_045,4.2426,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10)]",3.0_7.0/sample_044_4.0351.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north."
sample_046,5.6569,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11)]",3.0_7.0/sample_045_5.6501.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north."
sample_047,5.0,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4)]",3.0_7.0/sample_046_4.2468.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east."
sample_048,5.6569,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11)]",3.0_7.0/sample_047_5.0803.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north."
sample_049,5.6569,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11)]",3.0_7.0/sample_048_5.1868.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north."
sample_050,4.2426,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10)]",3.0_7.0/sample_049_3.7394.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north."
sample_051,7.0711,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12)]",3.0_7.0/sample_050_6.8783.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north, then Take 8 units west, then Take 8 units south, then Take 9 units east, then Take 9 units north."
sample_052,6.4031,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 3)]",3.0_7.0/sample_051_6.1005.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north, then Take 8 units west, then Take 8 units south, then Take 9 units east."
sample_053,7.0711,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12)]",3.0_7.0/sample_052_6.758.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north, then Take 8 units west, then Take 8 units south, then Take 9 units east, then Take 9 units north."
sample_054,7.0711,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12)]",3.0_7.0/sample_053_6.5793.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north, then Take 8 units west, then Take 8 units south, then Take 9 units east, then Take 9 units north."
sample_055,5.6569,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11)]",3.0_7.0/sample_054_5.3916.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north."
sample_056,7.0711,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (10, 11), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (9, 3), (10, 3), (11, 3), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12)]",3.0_7.0/sample_055_6.6875.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east, then Take 5 units north, then Take 6 units west, then Take 6 units south, then Take 7 units east, then Take 7 units north, then Take 8 units west, then Take 8 units south, then Take 9 units east, then Take 9 units north."
sample_057,3.6056,"[(7, 7), (8, 7), (8, 8), (7, 8), (6, 8), (6, 7), (6, 6), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8), (9, 9), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (6, 5), (7, 5), (8, 5), (9, 5), (10, 5)]",3.0_7.0/sample_056_3.354.png,"Take 1 units east, then Take 1 units north, then Take 2 units west, then Take 2 units south, then Take 3 units east, then Take 3 units north, then Take 4 units west, then Take 4 units south, then Take 5 units east."
