sample_id,actual_length,maze_path,image_path,path_text_description,blurred_low_image_path,blurred_image_path,blurred_high_image_path
sample_028,3.0104,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.5, 7.25), (7.75, 7.25), (8.0, 7.25), (8.0, 7.5), (8.0, 7.75), (8.25, 7.75), (8.25, 8.0), (8.5, 8.0), (8.75, 8.0), (9.0, 8.0), (9.0, 8.25), (9.25, 8.25), (9.25, 8.5), (9.0, 8.5), (9.0, 8.75), (9.0, 9.0), (9.0, 9.25)]",1.0_5.0/sample_027_3.0569.png,"Take 0.25 units north, then Take 1.0 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.75 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.75 units north.",1.0_5.0/blurred_1/sample_027_3.0569_blurred.png,1.0_5.0/blurred/sample_027_3.0569_blurred.png,1.0_5.0/blurred_5/sample_027_3.0569_blurred.png
sample_029,3.4004,"[(7.0, 7.0), (6.75, 7.0), (6.5, 7.0), (6.5, 6.75), (6.25, 6.75), (6.0, 6.75), (5.75, 6.75), (5.75, 6.5), (5.75, 6.25), (5.5, 6.25), (5.5, 6.0), (5.25, 6.0), (5.25, 6.25), (5.0, 6.25), (5.0, 6.0), (5.0, 5.75), (5.25, 5.75), (5.5, 5.75), (5.5, 5.5), (5.5, 5.25), (5.25, 5.25), (5.25, 5.0), (5.5, 5.0), (5.5, 4.75), (5.25, 4.75), (5.0, 4.75), (5.0, 4.5), (5.0, 4.25)]",1.0_5.0/sample_028_3.3697.png,"Take 0.5 units west, then Take 0.25 units south, then Take 0.75 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units south, then Take 0.5 units east, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units west, then Take 0.5 units south.",1.0_5.0/blurred_1/sample_028_3.3697_blurred.png,1.0_5.0/blurred/sample_028_3.3697_blurred.png,1.0_5.0/blurred_5/sample_028_3.3697_blurred.png
sample_030,1.118,"[(7.0, 7.0), (7.25, 7.0), (7.5, 7.0), (7.5, 7.25), (7.25, 7.25), (7.0, 7.25), (7.0, 7.5), (7.25, 7.5), (7.5, 7.5), (7.5, 7.75), (7.5, 8.0)]",1.0_5.0/sample_029_1.1858.png,"Take 0.5 units east, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.5 units east, then Take 0.5 units north.",1.0_5.0/blurred_1/sample_029_1.1858_blurred.png,1.0_5.0/blurred/sample_029_1.1858_blurred.png,1.0_5.0/blurred_5/sample_029_1.1858_blurred.png
sample_031,3.3634,"[(7.0, 7.0), (6.75, 7.0), (6.75, 7.25), (7.0, 7.25), (7.0, 7.5), (7.0, 7.75), (7.0, 8.0), (6.75, 8.0), (6.75, 8.25), (6.75, 8.5), (6.75, 8.75), (6.5, 8.75), (6.5, 8.5), (6.5, 8.25), (6.25, 8.25), (6.25, 8.0), (6.5, 8.0), (6.5, 7.75), (6.25, 7.75), (6.0, 7.75), (6.0, 8.0), (5.75, 8.0), (5.5, 8.0), (5.5, 8.25), (5.25, 8.25), (5.0, 8.25), (4.75, 8.25), (4.75, 8.5), (4.5, 8.5), (4.5, 8.75), (4.75, 8.75), (5.0, 8.75), (5.0, 8.5), (5.25, 8.5), (5.5, 8.5), (5.75, 8.5), (5.75, 8.75), (5.5, 8.75), (5.5, 9.0), (5.25, 9.0), (5.0, 9.0), (4.75, 9.0), (4.75, 9.25), (4.75, 9.5)]",1.0_5.0/sample_030_3.4302.png,"Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.75 units north, then Take 0.25 units west, then Take 0.75 units north, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.75 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.5 units north.",1.0_5.0/blurred_1/sample_030_3.4302_blurred.png,1.0_5.0/blurred/sample_030_3.4302_blurred.png,1.0_5.0/blurred_5/sample_030_3.4302_blurred.png
sample_032,1.6008,"[(7.0, 7.0), (7.25, 7.0), (7.5, 7.0), (7.75, 7.0), (7.75, 6.75), (8.0, 6.75), (8.0, 6.5), (8.0, 6.25), (8.25, 6.25), (8.25, 6.0)]",1.0_5.0/sample_031_1.6821.png,"Take 0.75 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south.",1.0_5.0/blurred_1/sample_031_1.6821_blurred.png,1.0_5.0/blurred/sample_031_1.6821_blurred.png,1.0_5.0/blurred_5/sample_031_1.6821_blurred.png
sample_033,1.3463,"[(7.0, 7.0), (7.0, 7.25), (6.75, 7.25), (6.75, 7.0), (6.5, 7.0), (6.5, 7.25), (6.5, 7.5), (6.25, 7.5), (6.25, 7.75), (6.5, 7.75), (6.5, 8.0), (6.5, 8.25)]",1.0_5.0/sample_032_1.2602.png,"Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north.",1.0_5.0/blurred_1/sample_032_1.2602_blurred.png,1.0_5.0/blurred/sample_032_1.2602_blurred.png,1.0_5.0/blurred_5/sample_032_1.2602_blurred.png
sample_034,4.717,"[(7.0, 7.0), (7.25, 7.0), (7.25, 7.25), (7.25, 7.5), (7.5, 7.5), (7.5, 7.75), (7.5, 8.0), (7.5, 8.25), (7.75, 8.25), (7.75, 8.0), (8.0, 8.0), (8.25, 8.0), (8.25, 7.75), (8.25, 7.5), (8.5, 7.5), (8.75, 7.5), (8.75, 7.75), (9.0, 7.75), (9.0, 8.0), (9.25, 8.0), (9.5, 8.0), (9.5, 8.25), (9.75, 8.25), (9.75, 8.5), (10.0, 8.5), (10.0, 8.75), (10.0, 9.0), (10.0, 9.25), (10.25, 9.25), (10.25, 9.0), (10.5, 9.0), (10.75, 9.0), (11.0, 9.0), (11.0, 9.25), (10.75, 9.25), (10.5, 9.25), (10.5, 9.5), (10.75, 9.5), (11.0, 9.5)]",1.0_5.0/sample_033_4.7955.png,"Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.75 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.75 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.75 units east, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.5 units east.",1.0_5.0/blurred_1/sample_033_4.7955_blurred.png,1.0_5.0/blurred/sample_033_4.7955_blurred.png,1.0_5.0/blurred_5/sample_033_4.7955_blurred.png
sample_035,4.8541,"[(7.0, 7.0), (7.0, 7.25), (7.0, 7.5), (6.75, 7.5), (6.75, 7.75), (6.5, 7.75), (6.25, 7.75), (6.25, 7.5), (6.0, 7.5), (6.0, 7.75), (5.75, 7.75), (5.75, 8.0), (5.75, 8.25), (5.5, 8.25), (5.25, 8.25), (5.0, 8.25), (5.0, 8.5), (4.75, 8.5), (4.5, 8.5), (4.5, 8.75), (4.5, 9.0), (4.5, 9.25), (4.25, 9.25), (4.25, 9.5), (4.25, 9.75), (4.25, 10.0), (4.25, 10.25), (4.25, 10.5), (4.25, 10.75), (4.25, 11.0)]",1.0_5.0/sample_034_4.8625.png,"Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.75 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.75 units north, then Take 0.25 units west, then Take 1.75 units north.",1.0_5.0/blurred_1/sample_034_4.8625_blurred.png,1.0_5.0/blurred/sample_034_4.8625_blurred.png,1.0_5.0/blurred_5/sample_034_4.8625_blurred.png
sample_036,4.1231,"[(7.0, 7.0), (7.0, 6.75), (6.75, 6.75), (6.75, 7.0), (6.75, 7.25), (6.5, 7.25), (6.5, 7.5), (6.25, 7.5), (6.0, 7.5), (6.0, 7.75), (6.0, 8.0), (5.75, 8.0), (5.5, 8.0), (5.5, 7.75), (5.5, 7.5), (5.5, 7.25), (5.25, 7.25), (5.25, 7.0), (5.5, 7.0), (5.75, 7.0), (5.75, 6.75), (5.75, 6.5), (5.75, 6.25), (5.75, 6.0), (5.75, 5.75), (5.5, 5.75), (5.5, 5.5), (5.5, 5.25), (5.5, 5.0), (5.5, 4.75), (5.75, 4.75), (6.0, 4.75), (6.0, 4.5), (6.25, 4.5), (6.25, 4.25), (6.25, 4.0), (6.0, 4.0), (6.0, 3.75), (6.0, 3.5), (6.0, 3.25), (6.0, 3.0)]",1.0_5.0/sample_035_4.2336.png,"Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.5 units north, then Take 0.5 units west, then Take 0.75 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units east, then Take 1.25 units south, then Take 0.25 units west, then Take 1.0 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units west, then Take 1.0 units south.",1.0_5.0/blurred_1/sample_035_4.2336_blurred.png,1.0_5.0/blurred/sample_035_4.2336_blurred.png,1.0_5.0/blurred_5/sample_035_4.2336_blurred.png
sample_037,2.2638,"[(7.0, 7.0), (6.75, 7.0), (6.75, 6.75), (7.0, 6.75), (7.0, 6.5), (7.0, 6.25), (7.25, 6.25), (7.25, 6.0), (7.5, 6.0), (7.5, 5.75), (7.5, 5.5), (7.25, 5.5), (7.25, 5.75), (7.0, 5.75), (7.0, 5.5), (6.75, 5.5), (6.75, 5.75), (6.75, 6.0), (6.75, 6.25), (6.5, 6.25), (6.5, 6.5), (6.5, 6.75), (6.25, 6.75), (6.0, 6.75), (6.0, 7.0), (5.75, 7.0), (5.5, 7.0), (5.25, 7.0), (5.25, 6.75), (5.0, 6.75), (5.0, 7.0), (5.0, 7.25), (4.75, 7.25)]",1.0_5.0/sample_036_2.2185.png,"Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.75 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west.",1.0_5.0/blurred_1/sample_036_2.2185_blurred.png,1.0_5.0/blurred/sample_036_2.2185_blurred.png,1.0_5.0/blurred_5/sample_036_2.2185_blurred.png
sample_038,1.3463,"[(7.0, 7.0), (7.0, 6.75), (7.25, 6.75), (7.25, 7.0), (7.5, 7.0), (7.5, 7.25), (7.5, 7.5), (7.25, 7.5), (7.25, 7.25), (7.0, 7.25), (6.75, 7.25), (6.75, 7.5), (6.5, 7.5), (6.5, 7.25), (6.5, 7.0), (6.25, 7.0), (6.25, 6.75), (6.0, 6.75), (6.0, 6.5), (5.75, 6.5)]",1.0_5.0/sample_037_1.3907.png,"Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west.",1.0_5.0/blurred_1/sample_037_1.3907_blurred.png,1.0_5.0/blurred/sample_037_1.3907_blurred.png,1.0_5.0/blurred_5/sample_037_1.3907_blurred.png
sample_039,3.7832,"[(7.0, 7.0), (7.0, 6.75), (7.0, 6.5), (6.75, 6.5), (6.5, 6.5), (6.25, 6.5), (6.25, 6.25), (6.0, 6.25), (5.75, 6.25), (5.5, 6.25), (5.5, 6.5), (5.25, 6.5), (5.0, 6.5), (4.75, 6.5), (4.5, 6.5), (4.5, 6.25), (4.25, 6.25), (4.0, 6.25), (4.0, 6.5), (4.0, 6.75), (4.25, 6.75), (4.25, 7.0), (4.0, 7.0), (3.75, 7.0), (3.75, 7.25), (3.75, 7.5), (3.5, 7.5), (3.25, 7.5)]",1.0_5.0/sample_038_3.7369.png,"Take 0.5 units south, then Take 0.75 units west, then Take 0.25 units south, then Take 0.75 units west, then Take 0.25 units north, then Take 1.0 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units west, then Take 0.5 units north, then Take 0.5 units west.",1.0_5.0/blurred_1/sample_038_3.7369_blurred.png,1.0_5.0/blurred/sample_038_3.7369_blurred.png,1.0_5.0/blurred_5/sample_038_3.7369_blurred.png
sample_040,2.7042,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.25, 7.0), (7.5, 7.0), (7.75, 7.0), (7.75, 7.25), (7.75, 7.5), (7.75, 7.75), (7.75, 8.0), (8.0, 8.0), (8.25, 8.0), (8.25, 8.25), (8.0, 8.25), (8.0, 8.5), (8.25, 8.5), (8.5, 8.5), (8.5, 8.75), (8.25, 8.75), (8.25, 9.0), (8.5, 9.0), (8.5, 9.25)]",1.0_5.0/sample_039_2.7606.png,"Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 1.0 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north.",1.0_5.0/blurred_1/sample_039_2.7606_blurred.png,1.0_5.0/blurred/sample_039_2.7606_blurred.png,1.0_5.0/blurred_5/sample_039_2.7606_blurred.png
sample_041,1.4577,"[(7.0, 7.0), (7.0, 6.75), (7.25, 6.75), (7.25, 7.0), (7.25, 7.25), (7.5, 7.25), (7.5, 7.0), (7.75, 7.0), (8.0, 7.0), (8.0, 7.25), (7.75, 7.25), (7.75, 7.5), (7.5, 7.5), (7.5, 7.75), (7.75, 7.75), (7.75, 8.0), (7.5, 8.0), (7.5, 8.25), (7.75, 8.25)]",1.0_5.0/sample_040_1.4882.png,"Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east.",1.0_5.0/blurred_1/sample_040_1.4882_blurred.png,1.0_5.0/blurred/sample_040_1.4882_blurred.png,1.0_5.0/blurred_5/sample_040_1.4882_blurred.png
sample_042,3.0414,"[(7.0, 7.0), (7.0, 7.25), (6.75, 7.25), (6.75, 7.5), (6.75, 7.75), (6.75, 8.0), (7.0, 8.0), (7.0, 8.25), (6.75, 8.25), (6.5, 8.25), (6.5, 8.0), (6.25, 8.0), (6.25, 8.25), (6.25, 8.5), (6.25, 8.75), (6.0, 8.75), (6.0, 9.0), (6.25, 9.0), (6.25, 9.25), (6.25, 9.5), (6.25, 9.75), (6.5, 9.75), (6.5, 10.0)]",1.0_5.0/sample_041_2.9807.png,"Take 0.25 units north, then Take 0.25 units west, then Take 0.75 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.75 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.75 units north, then Take 0.25 units east, then Take 0.25 units north.",1.0_5.0/blurred_1/sample_041_2.9807_blurred.png,1.0_5.0/blurred/sample_041_2.9807_blurred.png,1.0_5.0/blurred_5/sample_041_2.9807_blurred.png
sample_043,1.118,"[(7.0, 7.0), (7.0, 6.75), (7.0, 6.5), (7.25, 6.5), (7.25, 6.25), (7.5, 6.25), (7.5, 6.0)]",1.0_5.0/sample_042_1.1376.png,"Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south.",1.0_5.0/blurred_1/sample_042_1.1376_blurred.png,1.0_5.0/blurred/sample_042_1.1376_blurred.png,1.0_5.0/blurred_5/sample_042_1.1376_blurred.png
sample_044,4.7434,"[(7.0, 7.0), (7.25, 7.0), (7.5, 7.0), (7.5, 6.75), (7.5, 6.5), (7.75, 6.5), (7.75, 6.75), (8.0, 6.75), (8.0, 7.0), (8.25, 7.0), (8.5, 7.0), (8.5, 7.25), (8.5, 7.5), (8.5, 7.75), (8.75, 7.75), (9.0, 7.75), (9.0, 7.5), (9.25, 7.5), (9.25, 7.25), (9.25, 7.0), (9.5, 7.0), (9.75, 7.0), (9.75, 7.25), (10.0, 7.25), (10.0, 7.0), (10.0, 6.75), (10.0, 6.5), (10.0, 6.25), (10.25, 6.25), (10.5, 6.25), (10.75, 6.25), (10.75, 6.0), (10.5, 6.0), (10.5, 5.75), (10.75, 5.75), (11.0, 5.75), (11.0, 5.5), (11.25, 5.5), (11.5, 5.5)]",1.0_5.0/sample_043_4.6373.png,"Take 0.5 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.75 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 1.0 units south, then Take 0.75 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.5 units east.",1.0_5.0/blurred_1/sample_043_4.6373_blurred.png,1.0_5.0/blurred/sample_043_4.6373_blurred.png,1.0_5.0/blurred_5/sample_043_4.6373_blurred.png
sample_045,2.0156,"[(7.0, 7.0), (6.75, 7.0), (6.75, 7.25), (7.0, 7.25), (7.0, 7.5), (7.0, 7.75), (7.0, 8.0), (7.0, 8.25), (6.75, 8.25), (6.5, 8.25), (6.25, 8.25), (6.25, 8.0), (6.0, 8.0), (5.75, 8.0), (5.75, 8.25), (6.0, 8.25), (6.0, 8.5), (6.0, 8.75)]",1.0_5.0/sample_044_2.0351.png,"Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 1.0 units north, then Take 0.75 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north.",1.0_5.0/blurred_1/sample_044_2.0351_blurred.png,1.0_5.0/blurred/sample_044_2.0351_blurred.png,1.0_5.0/blurred_5/sample_044_2.0351_blurred.png
sample_046,3.7165,"[(7.0, 7.0), (7.25, 7.0), (7.25, 6.75), (7.5, 6.75), (7.75, 6.75), (7.75, 7.0), (7.5, 7.0), (7.5, 7.25), (7.25, 7.25), (7.25, 7.5), (7.25, 7.75), (7.5, 7.75), (7.75, 7.75), (8.0, 7.75), (8.0, 8.0), (8.25, 8.0), (8.5, 8.0), (8.5, 7.75), (8.25, 7.75), (8.25, 7.5), (8.5, 7.5), (8.5, 7.25), (8.75, 7.25), (9.0, 7.25), (9.25, 7.25), (9.25, 7.0), (9.0, 7.0), (9.0, 6.75), (9.25, 6.75), (9.5, 6.75), (9.5, 7.0), (9.5, 7.25), (9.5, 7.5), (9.5, 7.75), (9.5, 8.0), (9.5, 8.25), (9.75, 8.25), (10.0, 8.25), (10.25, 8.25), (10.5, 8.25)]",1.0_5.0/sample_045_3.6501.png,"Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.75 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.75 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units east, then Take 1.5 units north, then Take 1.0 units east.",1.0_5.0/blurred_1/sample_045_3.6501_blurred.png,1.0_5.0/blurred/sample_045_3.6501_blurred.png,1.0_5.0/blurred_5/sample_045_3.6501_blurred.png
sample_047,2.2361,"[(7.0, 7.0), (6.75, 7.0), (6.75, 7.25), (7.0, 7.25), (7.0, 7.5), (7.25, 7.5), (7.25, 7.75), (7.25, 8.0), (7.5, 8.0), (7.75, 8.0), (8.0, 8.0), (8.25, 8.0), (8.5, 8.0), (8.75, 8.0), (9.0, 8.0)]",1.0_5.0/sample_046_2.2468.png,"Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 1.75 units east.",1.0_5.0/blurred_1/sample_046_2.2468_blurred.png,1.0_5.0/blurred/sample_046_2.2468_blurred.png,1.0_5.0/blurred_5/sample_046_2.2468_blurred.png
sample_048,3.0414,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.25, 7.5), (7.25, 7.75), (7.5, 7.75), (7.5, 8.0), (7.25, 8.0), (7.25, 8.25), (7.25, 8.5), (7.25, 8.75), (7.0, 8.75), (7.0, 8.5), (6.75, 8.5), (6.75, 8.75), (6.75, 9.0), (6.5, 9.0), (6.5, 9.25), (6.5, 9.5), (6.5, 9.75), (6.5, 10.0)]",1.0_5.0/sample_047_3.0803.png,"Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.75 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 1.0 units north.",1.0_5.0/blurred_1/sample_047_3.0803_blurred.png,1.0_5.0/blurred/sample_047_3.0803_blurred.png,1.0_5.0/blurred_5/sample_047_3.0803_blurred.png
sample_049,3.25,"[(7.0, 7.0), (7.25, 7.0), (7.25, 6.75), (7.25, 6.5), (7.0, 6.5), (6.75, 6.5), (6.5, 6.5), (6.25, 6.5), (6.25, 6.25), (6.25, 6.0), (6.25, 5.75), (6.25, 5.5), (6.0, 5.5), (6.0, 5.25), (6.0, 5.0), (6.25, 5.0), (6.5, 5.0), (6.5, 5.25), (6.75, 5.25), (6.75, 5.0), (7.0, 5.0), (7.25, 5.0), (7.5, 5.0), (7.75, 5.0), (7.75, 4.75), (7.5, 4.75), (7.5, 4.5), (7.5, 4.25), (7.75, 4.25), (8.0, 4.25), (8.25, 4.25), (8.25, 4.0)]",1.0_5.0/sample_048_3.1868.png,"Take 0.25 units east, then Take 0.5 units south, then Take 1.0 units west, then Take 1.0 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 1.0 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.75 units east, then Take 0.25 units south.",1.0_5.0/blurred_1/sample_048_3.1868_blurred.png,1.0_5.0/blurred/sample_048_3.1868_blurred.png,1.0_5.0/blurred_5/sample_048_3.1868_blurred.png
sample_050,1.7678,"[(7.0, 7.0), (7.0, 7.25), (7.0, 7.5), (7.0, 7.75), (7.0, 8.0), (7.0, 8.25), (6.75, 8.25), (6.75, 8.0), (6.5, 8.0), (6.25, 8.0), (6.25, 8.25), (6.0, 8.25), (5.75, 8.25)]",1.0_5.0/sample_049_1.7394.png,"Take 1.25 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units north, then Take 0.5 units west.",1.0_5.0/blurred_1/sample_049_1.7394_blurred.png,1.0_5.0/blurred/sample_049_1.7394_blurred.png,1.0_5.0/blurred_5/sample_049_1.7394_blurred.png
sample_051,4.8283,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.5, 7.25), (7.75, 7.25), (8.0, 7.25), (8.25, 7.25), (8.25, 7.5), (8.0, 7.5), (8.0, 7.75), (8.0, 8.0), (7.75, 8.0), (7.75, 8.25), (8.0, 8.25), (8.0, 8.5), (7.75, 8.5), (7.75, 8.75), (8.0, 8.75), (8.25, 8.75), (8.25, 9.0), (8.25, 9.25), (8.25, 9.5), (8.5, 9.5), (8.5, 9.75), (8.5, 10.0), (8.5, 10.25), (8.5, 10.5), (8.5, 10.75), (8.75, 10.75), (8.75, 11.0), (8.75, 11.25), (8.5, 11.25), (8.5, 11.5), (8.75, 11.5)]",1.0_5.0/sample_050_4.8783.png,"Take 0.25 units north, then Take 1.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units east, then Take 0.75 units north, then Take 0.25 units east, then Take 1.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east.",1.0_5.0/blurred_1/sample_050_4.8783_blurred.png,1.0_5.0/blurred/sample_050_4.8783_blurred.png,1.0_5.0/blurred_5/sample_050_4.8783_blurred.png
sample_052,4.0078,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.5, 7.25), (7.5, 7.5), (7.75, 7.5), (8.0, 7.5), (8.25, 7.5), (8.5, 7.5), (8.5, 7.25), (8.75, 7.25), (8.75, 7.0), (8.5, 7.0), (8.5, 6.75), (8.5, 6.5), (8.5, 6.25), (8.5, 6.0), (8.75, 6.0), (8.75, 5.75), (8.75, 5.5), (9.0, 5.5), (9.25, 5.5), (9.25, 5.75), (9.5, 5.75), (9.5, 6.0), (9.25, 6.0), (9.25, 6.25), (9.25, 6.5), (9.5, 6.5), (9.5, 6.25), (9.75, 6.25), (9.75, 6.5), (10.0, 6.5), (10.0, 6.75), (10.25, 6.75), (10.5, 6.75), (10.5, 7.0), (10.75, 7.0), (10.75, 7.25), (11.0, 7.25)]",1.0_5.0/sample_051_4.1005.png,"Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 1.0 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 1.0 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east.",1.0_5.0/blurred_1/sample_051_4.1005_blurred.png,1.0_5.0/blurred/sample_051_4.1005_blurred.png,1.0_5.0/blurred_5/sample_051_4.1005_blurred.png
