sample_id,target_duration,actual_duration,start_time,end_time,word_count,text
sample_039,81.05,80.15,2446.64,2526.79,285,"they only described as the type of battery you find in torches from about fifty years ago , flashlights Not . quite sure what that is , but that's the description that I received , so that's what I'm passing on to you So . those are our options . Um personal preferences that I was thinking through here's what we've been talking about all through , fashion and simplicity So . if we're going for fashion in our cases , I think that what we're gonna wanna look at is a curved or a double-curved case , probably with a variety of design elements . Maybe titanium maybe , some wood . We're gonna have to investigate that better when I get specifics of the actual materials , but that's sort of what I have in mind . And we wanna go for simplicity . Probably pushbuttons , but I'm sort of intrigued by the idea of a scroll scroll Mm wheel . if , anyone has anything any ideas on that ? I mean I know the iPods and things right now have touch scroll um buttons which are exactly like what they're describing , so that might be something we wanna look into . And I'm really intrigued by the idea of a kinetic battery . Solar I don't think would be such a good idea , because how often are you sure that your remote control will get a certain amount of light . But this idea of the kinetic that , you don't have to replace , and that a simple just shaking it around will make it work , I think that that m would be a very interesting"
sample_040,66.41,66.19,6537.98,6604.17,195,"Can't get in Can't get in , look all around . the kitchen . Definitely in the vegetable drawer . That's funny . So . I always do that , leaving it in my coat , and then like using a different coat . Mm . Yep . But I guess it's 'cause we don't carry remotes around that much . Yeah . Can't really take it into the other room . Yeah . Maybe with our little robot one we could've had him have a robot , alien , pear , whatever he is , have a little voice like , I am located Oh a G_P_S_ system internal , G_P_S_ . Oh man . Here you go . Although if it's sitting still for We too should long make one . that walks by itself Yes That really I . could get up and walk away . Or or like some crazy like electro-magnet , that you push Or it and it'll little go zoom to the T_V_ and stick there . Or just just a wheel you , know . Just if you like you'd have a remote for your remote ,"
sample_041,47.32,46.96,6474.99,6521.95,183,"some of those like infomercial remotes that have things so you won't lose them . Mm . I dunno I . mean we were talking about it and like i in my household at least , there's only about two places that the remote is ever Hmm . 'cause there's only one T_V_ and there's That's only like like saying three you're never chairs gonna lose your . keys , and I always do , anyway . You'll lose 'em in your pocket , like you Mm-hmm just will . forget that or you like put it down somewhere that like made sense and then Mm not remember . there's , always ways to lose things . Yeah . It d yeah , it depends on how organised you are personally but , Yeah or , like I guess what the setup of the house is too . Mm-hmm . But , I mean I am notorious for losing my keys I , just I guess I've just never lost the remote . I put my keys in the refrigerator the other night"
sample_042,69.71,69.1,1694.39,1763.49,296,"Okay , but that's . just my The battery and that I think that the chip takes the data and presents it well , without sort of scattering . Mm-hmm . So 's just the quality of the chip . Yeah . I think so Okay . . The quality uh quality of all the components really , I mean , we can't really do anything shoddy work , 'cause it's Yeah . gonna be visible down the line . So our target group we're , saying fifteen , to thirty five ? Well , I dunno how useful that number is if we're not doing S voice recognition Yeah , which . I kind of I kind of feel like voice recognition is not necessary in a remote control Yeah I . don't . , like it might be necessary for a T_V_ but not for the remote It's c you , yeah , know , it's Mm-mm pretty . Seems . it's pretty a little bit high-tech . Yeah Mm-hmm . . Yeah , and it might be too expensive . And if the whole idea is you're using a remote then why would you have voice , like you know what Mm-hmm I mean and then it's . like you wouldn't need a remote you'd just talk to your T_V_ . Yeah It's . for Ooh , like , the . ultimately lazy people , who can't even be bothered to pick up the remote . Yeah . Mm yeah . Maybe I I mean if I get m more numbers I'll , e-mail you before the next meeting in terms of ages . But this doesn't divide up anything and there was only a hundred subjects also Mm-hmm Mm-hmm . . ,"
sample_043,42.06,41.72,3345.36,3387.08,144,"one that's gonna go out of style or go stale , excuse the pun , um in a year , so even though this is coming from us as , you know , trend watch , market research , I don't know how much of it we necessarily wanna take away . Also considering , that the d research b has been carried out by Real Reaction , I'm a little hesitant as to like , how these questions may have been worded , and if necessarily this whole fashion to technology y edas ease of use is necessarily the right ranking . Personally like , I might reverse it but , if we're working for this company then I guess no matter what , we have to stress fashion the most But . it Mm . doesn't necessarily need to be a spongy"
sample_044,94.56,94.38,2024.3,2118.68,300,"in one place . Mm . We have to think about um space in living-rooms , too , like Mm . 'cause they're I mean , would you put it on top of the T_V_ ? I don't know , just think okay that's , that's a good idea , we'll keep it Yeah Think . it's That's . just off the top of my head . And maybe fun . Okay . Um 'kay we're gonna conclude now has , everyone said their functions and Yep 'kay . . Um after the meeting we're gonna each complete a sks um a questionnaire and a summaries summary I . don't know what summarisation . Um and then we'll have our lunch break . After that we have thirty minutes of individual work Um . I'll make sure to put up um the minutes and the project documentation and including these PowerPoint slides If . everyone could do that as well , that'd be great . Um you each have individual actions I_ , um I_D_ Industrial Design you've your components concept , User Interface , the user interface concept , market trend wa watching And . as as per last time you'll get specific incrat instructions from your personal coach e-mailed to you . And hopefully , I hope next , time you'll be able to access more of the web site that they they seem to tell you that you could . Yeah It's kinda who , knows frustrating . , but um Be sure to note any frustrations or any um issues that come up in your um in your um summary . Okay Mm 'kay ? Sounds good . Great seeing y'all . It's good . Did you um were you able to like put yours in"
sample_045,55.53,55.32,1916.43,1971.75,117,"Large accessible , buttons for the essentials . We want a possibility to um to get um a possibility to get the extra functions . Mm-hmm . Yeah . Which are kind of hidden away in some way or well not hidden but they're uh they're not as prominent as the main features . Mm-hmm Hmm . . Um , yeah , hidden way . And we also want it to be fashionable which , I'm not sure if that's a function so much as a um yeah on your coffee table , it's not like an eye sore , that kind Mm-hmm of thing . Yeah . . Alright . Okay , do it . Any"
sample_046,79.75,79.23,248.61,327.84,245,"noted that and that they more importantly though , eighty per cent said that they would be willing to pay more for a fancier looking remote I . don't know anything Hmm beyond . what fancy means , but that's particularly of use to us I , think . Um also they did some questions on voice recognition and found that the desire for voice recognition was inversely related to age so , younger people were more inclined to want something with voice recognition whereas , the older people in the like sixty and above segment or so did not really think that they would pay more money for voice recognitions . Um 'Kay . people also had certain frustrations , that I think that we could try to take into consideration with our design . That being people k um frustrated with losing their remotes . I think over , fifty percent of the people mentioned that that was their biggest frustration People . are also frustrated with the difficulty it is to learn how to use a remote and I think that ties back to what you were saying before Hmm just that . there's too many buttons , it just needs to be easy to use . It also mentioned something called R_S_I_ and I was hoping someone might be able to inform me as to what R_S_I_ is , because Repetitive I don't know . strain injury . What ? Repetitive"
sample_047,58.7,58.48,4100.99,4159.47,226,"I . say pushbuttons at least unless we get any information but I have no idea how much more expensive a scroll wheel is than than a pushbutton , but it's gotta be some more expensive , so Yeah I . think it might be better to put our money into the stuff like the kinetic battery and the cool case Mm-hmm Yeah because . Is that okay . Interesting with you . How ? you feeling Yeah ? And . let's like see if we get anything else . I mean I'm not like hard-sold on the scroll wheel it's , more just to give it a different kind of look Mm-hmm but , if it's gonna . be in a latex type thing It might and that's be cool gonna look enough cool , then that's . probably gonna have a bigger impact than the scroll wheel . Yeah . Okay , so we're gonna go with um type pushbuttons Yep . , and then supplements , how are we gonna do that ? Uh what do you mean by supplements exactly , ? Um I assume that's what else we're gonna like h ha the um the additional buttons we can use . Um Oh So we're . gonna have like a menu button Yep , so that . we can access on-screen"
sample_048,71.2,70.64,3382.08,3452.72,247,"no matter what , we have to stress fashion the most But . it Mm . doesn't necessarily need to be a spongy material That . there's all kinds of scope for imagination in that one though . Yeah I . don't have a lot of notes to share if you want them that , pretty much sums it up . So yeah . Okay do , we have any s some questions for this , let's Yeah see um , what can . I possibly enlighten on ? Um do you have any ideas how to possibly use these ? Um how to how to use a fruit or vegetable or um or the spongy material at all ? Like could we make a s like could we make a spongy remote ? It would be easier If on it's the hands latex . if it's latexy It's kind of Um and then it , mean A kind of we thing would have to that find a way to protect like the chip and all that , I dunno An But . uh I if th my understanding of a latex case is that it's in fact hard to protect stuff inside , but that Mm-hmm it's covered . with the latex which , is spongier and softer on your hands . It's there's something to be said I , mean we we got that thing earlier from you about um not wanting it to R_"
sample_049,72.8,71.99,346.42,418.41,224,"not matching their operating behaviour . People are only using ten per cent of the buttons that they have offered to them on their remote . And what people do most often is changing the channel and changing the volume . People also zap like to change the channel about , um sixty five per cent during an hour of use So . we really just need to focus in on those volumes and channel changers rather than things like the audio settings , the screen settings and the channel settings , because they're used much more infrequently and probably just complicate what's going on . So I think that some things that we might wanna think about , the idea of an L_C_D_ screen was brought up although they didn't have any details on what people's preferences on that were , so I dunno know if that's coming to me later or , something like that . But something for us to consider also just the phenomenon that less is more when it comes to the buttons on the remote or what we wanna make easiest to use , make sure that , you know , something like an audio setting isn't given as much importance and visibility on the remote as something like channel changing that's used a lot more often ."
sample_050,51.09,50.17,1874.8,1924.97,159,"of the fru f like frustration someone can have that was the biggest one and half the people said that happened and we all mentioned it before we Mm-hmm . knew about it . Yeah . And if we're talking about making something easy that sort of goes along with it so it wouldn't be like a random thing to sort of add in Mm It . would be . relevant to like the overall goal Mm I think Yeah . so , , that'll probably be good . Okay we , have to we have about four minutes left to define our functions . So let's do that quickly . Um so we want something to keep it from getting lost . Yep . Yeah . And we want um we want large buttons for the essential things . Yeah . Yeah . Large accessible , buttons for the essentials . We want a possibility to um to"
sample_051,98.18,97.04,6111.56,6208.6,404,"Oh here . you can Let's see you can , what view did I get through . the corporate website It's ? You can just just see what's inspiration up . about circuit boards . Wow . Yeah it's it's really deep Hold . on . Takes a little while to get excited to load . That the Excel thing is pretty cool Yes Yeah that , . Here . I is love , like pretty Excel neat . it's , basically , one of my favourite programs it's . like inspiration , basically I'm gonna give you two sentences on fashion and that kind of thing see , You . didn't miss I out see that much . , mm . Yeah my , inspiration from from last time Spongy is . the in interior of a remote control being taken apart bit by bit talking , about circuit boards . I learned a lot actually Mm . Oh wow . I could probably . take apart a remote control now if I really needed to . This one was cooler . I got a whole table and everything . Now I have all about circuits and chips and transponders and I wrote it all down , because I thought it would be relevant like , all the different parts of the inside of a remote control but , then they're like , you don't actually need this you just That's need like to mine talk it was about like the case would , you . prefer an L_C_D_ screen or a multifunction remote control And ? then it didn't have like any kind of table , like awesome , I'm glad they asked that question and didn't report the result . It's really I interesting though . I thought it was a little tricky having to hand around this thing . Yeah . Yeah Yeah . . We had a lot of the um I otherwise think the technology . today was kinda cool . Yeah . That was really neat how I got emails We didn't and we didn't Mm-hmm use the . whiteboard that much . No No . . Although I don't see how we could have very l at least for me I I yeah . If I'd gotten pictures of the different parts of the case the , different looks of the case , I would have"
sample_052,86.51,85.02,1612.38,1697.4,340,"programme your television or re-tune it then , you you open up this little hatch or or slide Mm-hmm the screen down . and there's all Mm-hmm the all the . special buttons 'Cause . then 's like people who don't wanna ever look at them never , even have to see them Mm-hmm and Mm-hmm if you . like Yeah . . get the instruction manual that comes with it and you just don't even read it then you'll never even know that those things can pull out Mm-hmm . And you're a happy . person and everyone else doesn't have to have like two remotes one , that has the easy ones and one that has Yeah more complicated Yeah Mm-hmm . ones , that's . a good , but idea 's all still I think . in that's one a good idea . yeah , . Mm . Um we have to be careful that that that doesn't impede um the chip transmitting information Yeah . , but Good Yeah um point . that's gonna be mostly technological thing . Yeah . Um . . Okay um , so what are we emphasising ? I what in this Si project ? simplicity and fashion I think . simplicity Simplicity Yeah and fashion , fashion . . mm . Okay those , are very good goals I , think , um that we have to keep in mind in with everything we do Simplicity . and fashion and , yeah or , usability speci however you wanna say that which , includes um an emphasis on making the infra-red very functional Mm-hmm so , that you . don't Yeah have . to travel around a lot . Yeah . What can Um you do . to like make the infra-red more functional like , why would it not be I'm ? just wondering . I think it's a lot to do with battery Okay , but that's . just my The battery and that I think that the"
sample_053,96.37,94.58,975.56,1070.14,318,"So . that's one thing we're gonna work on . Um the user interface is critical here , because a lot of the things that happen in a remote control happen through the chip that controls that converts the electrical energy into data , which then goes through the infra-red so , the the chip that uh I think Ian is designing , is gonna be crucial . And really it all comes down to the to the user , because they're the one that's controlling most of the working design . So the components that we find here are the energy source , you know the battery or whatever that's gonna m make it work then , the chip which , converts the data , the user that's controlling the chip , and the infra-red bulb that's gonna let us move the data to the receiver . So you have four main components and they are designed sort of like this . You have your energy source right there which then um brings uh energy or information to the chip , which is also controlled by the users . You have energy going to the user who's controlling the chip ooh 's not what I wanted to do uh uh . Um yeah use that thing you can go back , previous Previous . . Sorry about that , guys . Pardon . Oh . No Oh no , well , no , no , no , . Okay Okay . . let's , just get back to my schematic here . Ye Double click on it . With the right with the left W hand one . yeah , yeah . I think it's frozen Here . . Don't show me that tip again There we There . we are are . . Sorry about this , guys . I'm kind of pathetic with things like"
sample_054,93.69,93.58,3292.93,3386.51,299,"Okay . just to take that weight into account . The second thing that was mentioned as important was the technological innovations . That would be like if we use something like the space material or the L_C_D_ screen , things like that . And then ease of use was the third most important whi , so really no , matter what we , need to focus the most on fancy look and feel according , to this . I don't know how much we agree with that And . then the fashion watch talks about that this year's top trend for clothes , shoes and furniture is fruits and vegetables and tha that there's a preference S sweet for spongy . , tight material . And so that brings us to my personal preferences . Who wants a spongy remote or one with fruit and vegetable padding Personally . , I don't really think that I want one that's gonna go out of style or go stale , excuse the pun , um in a year , so even though this is coming from us as , you know , trend watch , market research , I don't know how much of it we necessarily wanna take away . Also considering , that the d research b has been carried out by Real Reaction , I'm a little hesitant as to like , how these questions may have been worded , and if necessarily this whole fashion to technology y edas ease of use is necessarily the right ranking . Personally like , I might reverse it but , if we're working for this company then I guess no matter what , we have to stress fashion the most But . it Mm . doesn't necessarily need to"
sample_055,75.87,74.14,6631.17,6705.31,257,"minutes will be complimentary Yeah , rather than . like repeating them . Just gonna make I'm making full minutes , so that it'll Oh . include all of the agenda and all that Wow . 'Cause . that seems a little more useful . 'Cause you've had like the most typing and organising to do . But I didn't have like information to sloth Yeah through either , so I , guess How much of your PowerPoint was already done for you , every meeting . Most of it , mm-hmm . I added slides um , Oh I added . a couple slides each time , but that was about it . Okay . Yeah , I didn't even think about adding slides 'cause , I would just get slides with titles on them and Mm . fill them all in w didn't even think about adding more . Well , the thing was they would provide y an agenda with s like several points , but it wouldn't have a slide for each point Ah And . that's the only yeah. way I . remember that I need to go other that point . I know personally when I do PowerPoint , that's what I do and so I had it once , even if it was just like the title of it , like the three presentations , and I would do your Right three . . You have you have to have the slogan on it or can it just be like"
sample_056,95.31,95.1,1628.56,1723.66,340,"know that those things can pull out Mm-hmm . And you're a happy . person and everyone else doesn't have to have like two remotes one , that has the easy ones and one that has Yeah more complicated Yeah Mm-hmm . ones , that's . a good , but idea 's all still I think . in that's one a good idea . yeah , . Mm . Um we have to be careful that that that doesn't impede um the chip transmitting information Yeah . , but Good Yeah um point . that's gonna be mostly technological thing . Yeah . Um . . Okay um , so what are we emphasising ? I what in this Si project ? simplicity and fashion I think . simplicity Simplicity Yeah and fashion , fashion . . mm . Okay those , are very good goals I , think , um that we have to keep in mind in with everything we do Simplicity . and fashion and , yeah or , usability speci however you wanna say that which , includes um an emphasis on making the infra-red very functional Mm-hmm so , that you . don't Yeah have . to travel around a lot . Yeah . What can Um you do . to like make the infra-red more functional like , why would it not be I'm ? just wondering . I think it's a lot to do with battery Okay , but that's . just my The battery and that I think that the chip takes the data and presents it well , without sort of scattering . Mm-hmm . So 's just the quality of the chip . Yeah . I think so Okay . . The quality uh quality of all the components really , I mean , we can't really do anything shoddy work , 'cause it's Yeah . gonna be visible down the line . So our target group we're , saying fifteen , to thirty five ? Well , I dunno"
sample_057,45.31,45.03,4521.97,4567.0,164,"interesting talking point to have standing up . We figured it could stand up like this on your table Uh-huh if , you . wanted it to if , I made the bot the bottom flat Sorry what's , the . yellow one in the middle I , forgot . Uh the menu select button . Very interesting I . So that's think that one's my favourite . So that's our three prototypes . Um basically , in terms of making decisions what , we'd need to do is first of all decide on a form uh which of the three different shapes we want , then decide what kind of button layout we want how , many buttons , and then to choose what colours we want to make the buttons and if we wanna put any text on the device , like label on the buttons or put a brand name or or Mm-hmm a logo on it or whatever . ."
sample_058,51.76,51.28,5124.35,5175.63,233,"it'd be harder to break , harder to lose Mm Yeah . . . 'Cause there would be less impact maybe , . Iain what , do Mm you . give Yeah it ? I'd I'd give it a one . Alright and the next is does , it integrate some notion of fruits and vegetables Uh um . ? Well , is it gonna be yellow ? It it might be , 'cause that's our corporate colour , isn't it ? That's right , yeah corporate , Yeah colour . we , didn't keep that in We might um wanna keep it yellow . well if we I know it would make it a little less c a little more confusing , but if we had all the buttons in black and , a design in and the outside in yellow that'd , be our corporate one and we could also have alternative colours one , a more conservative one , one Yeah that's but , if more you had fruity like a silvery . kind of white or something Yeah . . Yeah , Um and If can we we had have a yellow like an R_R_ inscribed on the bottom or something Sure . Okay ? Oh Yeah . . , yeah . Alright so , Fruity So I think it it so , it's fruity was inspired . by"
sample_059,42.71,42.41,1598.97,1641.38,220,"The . Do you know what I'm saying remote ? There Kind are of remote pull out controls of the side like that . , yeah . Like some T_V_s they have a sort of uh a sliding screen on the remote control of it Mm that hides all . the complicated buttons Ooh . . So if you wanna do something complicated like programme your television or re-tune it then , you you open up this little hatch or or slide Mm-hmm the screen down . and there's all Mm-hmm the all the . special buttons 'Cause . then 's like people who don't wanna ever look at them never , even have to see them Mm-hmm and Mm-hmm if you . like Yeah . . get the instruction manual that comes with it and you just don't even read it then you'll never even know that those things can pull out Mm-hmm . And you're a happy . person and everyone else doesn't have to have like two remotes one , that has the easy ones and one that has Yeah more complicated Yeah Mm-hmm . ones , that's . a good , but idea 's all still I think . in that's one a good idea . yeah , . Mm . Um we have to be"
sample_060,59.52,58.53,4899.94,4958.47,204,"before we need to make sure that that remote actually does Okay conform . to the things that we said it was going to . So what we sort of wanna do is that we each need to separately rank each of the following things and then I'll tabulate an average just to make sure Okay . that it does meet that . So we'll just go through them one at a time and we'll just go around and each of you can tell me on a scale of one to seven with one being really extremely true and seven being not true at all , or false , if the remote that we've created conforms to the following criteria So . we can do this one first . First we wanna know if it meets the fancy look and feel um objective . So like in my opinion the for now at least , the yellow one is probably somewhere in the middle so I'm gonna say it's like a three That's . just my opinion . Yeah . What does each of you I I kind of think it's it's unique enough that I'd give it a one or a two ."
sample_061,63.32,62.51,2474.65,2537.16,232,"a curved or a double-curved case , probably with a variety of design elements . Maybe titanium maybe , some wood . We're gonna have to investigate that better when I get specifics of the actual materials , but that's sort of what I have in mind . And we wanna go for simplicity . Probably pushbuttons , but I'm sort of intrigued by the idea of a scroll scroll Mm wheel . if , anyone has anything any ideas on that ? I mean I know the iPods and things right now have touch scroll um buttons which are exactly like what they're describing , so that might be something we wanna look into . And I'm really intrigued by the idea of a kinetic battery . Solar I don't think would be such a good idea , because how often are you sure that your remote control will get a certain amount of light . But this idea of the kinetic that , you don't have to replace , and that a simple just shaking it around will make it work , I think that that m would be a very interesting thing . But I think we'd also wanna go for e a simple chip or regular chip to keep our costs down Uh . we really only need a regular or advanced chip t if we're gonna start"
sample_062,56.28,52.54,4257.34,4309.88,156,"Okay um the agenda we're gonna do an opening and then um I'll talk about the minutes from the last meeting , what we d discussed um then , we'll have the prototype presentation and a look at the evaluation criteria We'll . look at the finances and finally a do a production evaluation and close . So , starting off with the um last the last one , oh I don't have it here um , but we talked about energy , we're gonna use a kinetic battery um , we want to use a simple chip , because we're not gonna need a a shuffle um we're , gonna need a scroll um , we're choosing a latex case w in fruity colours that's curved and um we're using push buttons uh with a supplement of an on-screen menu . And it sounded like we had set um like eight or nine buttons ,"
sample_063,89.72,89.17,4262.65,4351.82,293,"um I'll talk about the minutes from the last meeting , what we d discussed um then , we'll have the prototype presentation and a look at the evaluation criteria We'll . look at the finances and finally a do a production evaluation and close . So , starting off with the um last the last one , oh I don't have it here um , but we talked about energy , we're gonna use a kinetic battery um , we want to use a simple chip , because we're not gonna need a a shuffle um we're , gonna need a scroll um , we're choosing a latex case w in fruity colours that's curved and um we're using push buttons uh with a supplement of an on-screen menu . And it sounded like we had set um like eight or nine buttons , including five pre-set channels . Okay Let's ? do the look and feel design presentation first . Right , do you wanna start ? Right well , we made three different prototypes and I guess we'll start with with this one . Um we have our colours not are not fixed , but this is the general shape . Um it's you hold it sort of either like like this in your left hand or you switch it over and uh it's easily adaptable to either hand . You can push the buttons with your thumb like a mobile phone , or you can push them with your index finger of your other hand or , even I mean there's a whole variety you , can hold it like this and press it with your same index finger . Uh we have the on off button at the"
sample_064,61.41,55.85,3609.12,3664.97,279,"Ts Right and you press . the centre button , that's that's Oh your all-purpose I , see select right , yeah , button right there . Oh . , okay Since it's the . Yeah one , that's in the quite centre a good that's design not marked . yeah , . I think why it would be good for us is 'cause like you could have the same wheel sort of effect for like channel flipping and then the other Yeah one could . be like for volume . Like just the idea of like those so few buttons Uh for main uh t things , but then how you could go back to the menu and like , I dunno if we would want it on the screen there or on the actual T_V_ I . kind of am wanting Yeah to say . on the T_V_ 'cause , if you're changing Hmm the . brightness , don't you wanna see it happening , kind Mm of Yeah . . Yeah . And ? then Yeah , I you think could still an have L_C_D_ that available screen . might be good in theory but , not as useful I think in it practice could be difficult . in practice , yeah Yeah . . Also z yeah , 'cause you would be z looking down at the L_C_D_ screen Mm-hmm , than Right back up . at your T_V_ and Mm-hmm . . people Um don't wanna do that . Okay um Oh we we probably have have to get going , don't we've we about fifteen ? minutes left , so I'm I'm gonna"
sample_065,56.86,55.71,607.75,663.46,175,"different people sort of prefer different things . Um we should remember that remote controls are a a fairly standard piece of equipment . When a users using a remote control he , or she expects the buttons to be in certain places . So in some sense we're gonna we're gonna have to aim for a device which is fairly conventional in design uh so that we're not completely shocking people But . I think within that there is also room for us to introduce novel ideas uh and to make something that's that's perhaps a little bit different , something that stands out . Um also in in designing the user interface we need to consider practicalities Uh . the first of these is is technological ye uh what can we do with the current state of technology as it is . The second is is economic , uh we need to find a balance between features and price . So as you mentioned things like voice recognition would would add to the"
sample_066,72.56,70.95,5619.76,5690.71,313,"get information on Oh wait Oh . buttons , oh , so um So . the case material will just have one colour , right Well but , Yeah then the buttons . does , it will be in special colours but if we're ? making multiple varieties of this is where I'm getting confused . We're saying per unit . per unit Yeah , per okay , unit Okay . , okay , so each . unit will only have one colour Alright , and each on their button but the case is s could have up to thr I mean the buttons could ea could be up to three colours 'cause , that Yeah how it's . designed there Yeah . I like Yeah it like that . So . , okay . Special form They're ? all kind of just push button No I , think , right Yeah . ? they're fine Special material . Material , we ? want them rubber as well probably yeah , . Uh Oh . do I have to do it per button do , I ? No I , don't think so . I think they're if they're all Okay gonna . be rubber then it that's what it matters . Yeah , 'cause it Yeah wouldn't make sense . Yeah otherwise 'cause , for . the whole mat case material it's only one Mm-hmm Yeah . . . It's I mean it's two to make it rubber Okay . Oh . wait so , maybe . Thirteen point seven . Oh oh . Yeah , what can we reduce Okay , let's ? have our buttons all be one colour . Mm I , kind of like Let's the see buttons what that would do . It's . only gonna bring us down to thirteen point three anyway . Alright ."
sample_067,48.46,47.5,2158.15,2205.65,78,"on the server . S Yeah . Mm . But if I open it and then save it , probably will be there . Oh wait , never mind you can't save it to the Okay Well . I'll figure that out in the meantime . Okay . Okay . Okay . Mm-hmm . Mm yeah . Okay . I g yeah . Time is it ? Fourteen twenty six . Okay Lovely . to see you all"
sample_068,88.13,85.12,1255.91,1341.03,301,"you have like you have uh numbers on your remote control Mm-hmm uh , . y and you type in the page number you want , so like you type a hundred on your remote control and this this kind of index appears on the television screen with just some some text and some very blocky looking graphics on it . And you just type numbers to go to different pages and it gives you information , mostly rather boring S stuff like what's on T_V_ next and share prices and that kind of thing . Lottery numbers and sport scores Yep . , news headlines But . if you ever see the T_V_ saying like go to page one sixty on Ceefax now that's , what they're talking about . How Oh ? It's . earl it's pretty old technology . It's like Okay nineteen . eighties That . explains a lot I . have no idea why we don't have it but , That's good . Interesting . Okay um well , we're , not gonna the management has decided we're not gonna work with that . Um Okay um and we're also gonna w like your question earlier um whether this is going to be t for television , video , or etcetera . Just for television . That's Right what we're focused . on Um . otherwise becomes to complex we , wanna get this out um very quickly We . only have a a short amount of time . 'Kay . Um and finally there's more marketing , I think , um , our corporate image has to be recognisable . So while we're gonna make it Mm look pretty . we need to use our colour and our slogan i in the new design ."
sample_069,44.47,44.23,274.44,318.67,134,"inclined to want something with voice recognition whereas , the older people in the like sixty and above segment or so did not really think that they would pay more money for voice recognitions . Um 'Kay . people also had certain frustrations , that I think that we could try to take into consideration with our design . That being people k um frustrated with losing their remotes . I think over , fifty percent of the people mentioned that that was their biggest frustration People . are also frustrated with the difficulty it is to learn how to use a remote and I think that ties back to what you were saying before Hmm just that . there's too many buttons , it just needs to be easy to use . It"
sample_070,99.21,98.8,3975.68,4074.48,337,". I'm a little um I'm a little hesitant about it because , I'm worried about protecting the stuff on the inside . Okay . Um Oh could it be hard and , then Uh yeah something around everything , it ? I've Yeah I , would be more okay with like a titanium actual thing and then maybe N oh like wha a mobile phone what I've kind of thing what I've seen . , just not related to this Mm-hmm , but of . latex cases before is , that there's uh like a hard plastic inside , and it's just covered with the latex Okay . . Not too thick a layer Mm-hmm of latex , just . enough to be grippable Okay like , bike . handles or or anything that you've seen like that The . inside is hard I . don't think we need to worry about protecting Ge o the circuit board I , think that that's done for us . Okay 'Kay . Yeah . . So we uh we do want latex . Yeah . Yeah . Okay . Latex Um . and probably in colours maybe , fruity vegetable , colours . Yeah . Fruity colours . Okay um let's go to the ufe user interface then we'll come back to the chip I suppose . Oh and we want a curved case yeah , Or ? a double-curved ? Well we , don't really know what the difference is right , ? I'm thinking curved of some sort Yeah . Yeah Yeah . , okay . . We don't really know what the difference Um okay , interface , the type and the supplements . So Um push or scroll right , Yep ? Or both ? . Um And I think if we wanna keep our costs down , we should just go for pushbuttons , 'cause then we can have a a simple chip and it's simpler , it's it's cheaper to make pushbuttons"
sample_071,86.33,86.2,4558.41,4644.61,321,"the buttons and if we wanna put any text on the device , like label on the buttons or put a brand name or or Mm-hmm a logo on it or whatever . . We were we were thinking that normally we'd go for fruity colours , but maybe we're also thinking that your sort of middle aged man for , an example customer might , not want a fruity coloured remote , so m maybe we'd have one version that's a bit toned down Mm 'kay maybe , . with with less contrasts on it Yeah . Would something , still a little bright to make it Yeah hard to lose but , , but we don't want it to look like a kids' toy . yeah . Now that was one thing that we brought up over email . I don't know if you picked up your email Yeah but , . um the f the um feature that we considered for it not getting lost . Right . Well we were we were talking about that a little bit when we got that email and we think that each of these are so distinctive , that it it's not just like another piece of technology around your house . It's gonna be somewhere that it can be seen Mm-hmm . . So we're we're not thinking that it's gonna be as critical But if it's like under to have covers the loss or like in a couch you still It's can't really see it . Would it be very difficult to um just have an external device that like I dunno you , tape to your to your T_V_ um that when you press it you ha a little light beep goes off ? Do you think that would be conceptually possible ? I I think think it would be difficult technologically Mm-hmm , because . if your"
sample_072,51.92,51.45,111.87,163.32,92,". Well there's a wee Where a does wee it go plug just Mm-hmm ? . just that one there Hmm , I'm not supposed to move this , but Ah that's it yep , . And then you have to press function F_ eight I Function think it F_ , is eight on , yeah your . laptop . Where's The function blue ? one , F_N_ . No signal . Is it plugged in all the way and you screwed it in and Ah Yeah , wait . , 's"
sample_073,40.33,39.92,3445.55,3485.47,184,"It's there's something to be said I , mean we we got that thing earlier from you about um not wanting it to R_ R_ repetitive stress injuries Mm-hmm and Mm-hmm things . Yeah . . and and Yeah Yeah so , something , m , something m instead of grippable a necess , I mean yeah we don't , grip we don't I'm , thinking we don't wanna go grip spongy more than maybe , like sinking into your hands Yeah , you know , i and I Yeah . think . I'm envisioning more like Yeah . . , you know the , material that you have when you sit on like a bicycle , so Mm-hmm that it doesn't . hurt when Mm-hmm you're . sitting down for a long time like , I'm imagining that sort of thing I , don't know what th that Yeah material's I , think called that given . the list of materials I w I was forwarded it's that seems doable . could we go in fruit and vegetable colours ? We could F"
