range_category,stimulus_id,exp_id,llm_model,mean_input_value,mean_correct,mean_response,var_response,var_correct,squared_bias
long,5,base_6_image,GPT-5 Mini,0.5624,0.5624,0.656,0.00528,0.0,0.008760960000000003
long,5,base_6_image,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.562,0.0002699999999999979,0.0,1.5999999999996475e-07
long,5,base_6_image,gemma-3-4b-it,0.5624,0.5624,0.608,0.001970000000000004,0.0,0.0020793599999999975
long,5,base_6_image,google_gemini-2.5-flash-lite,0.5624,0.5624,0.6060000000000001,0.0013800000000000008,0.0,0.0019009600000000073
long,5,base_6_image,meta-llama_llama-4-maverick,0.5624,0.5624,0.542,0.018419999999999992,0.0,0.0004161599999999989
long,5,base_6_image,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.646,0.00033000000000000103,0.0,0.0069889600000000015
long,5,base_6_image,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.584,0.0004300000000000012,0.0,0.00046655999999999797
long,5,base_6_image,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.6,0.0,0.0,0.0014137599999999974
long,5,base_6_image,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.62,0.003249999999999995,0.0,0.003317759999999998
long,5,base_6_text,GPT-5 Mini,0.5624,0.5624,0.5529263157800001,2.7146821385038385e-08,0.0,8.975069270027596e-05
long,5,base_6_text,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.542,0.0005200000000000003,0.0,0.0004161599999999989
long,5,base_6_text,gemma-3-4b-it,0.5624,0.5624,0.7168831169,3.373250133243401e-05,0.0,0.023865033407139045
long,5,base_6_text,google_gemini-2.5-flash-lite,0.5624,0.5624,0.558,0.002220000000000001,0.0,1.9359999999999645e-05
long,5,base_6_text,meta-llama_llama-4-maverick,0.5624,0.5624,0.64,0.001449999999999999,0.0,0.00602176
long,5,base_6_text,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.656,0.0006799999999999991,0.0,0.008760960000000003
long,5,base_6_text,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.595,0.0004500000000000012,0.0,0.0010627599999999974
long,5,base_6_text,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.54,0.0017499999999999994,0.0,0.0005017599999999989
long,5,base_6_text,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.6157999999999999,0.0011417000000000018,0.0,0.0028515599999999887
long,5,base_6_text_image,GPT-5 Mini,0.5624,0.5624,0.626,0.0005800000000000013,0.0,0.0040449599999999985
long,5,base_6_text_image,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.538,0.0007199999999999985,0.0,0.0005953599999999989
long,5,base_6_text_image,gemma-3-4b-it,0.5624,0.5624,0.7056066666599999,0.00024550688842677734,0.0,0.020508149375868333
long,5,base_6_text_image,google_gemini-2.5-flash-lite,0.5624,0.5624,0.54,0.008650000000000005,0.0,0.0005017599999999989
long,5,base_6_text_image,meta-llama_llama-4-maverick,0.5624,0.5624,0.546,0.0009799999999999998,0.0,0.000268959999999999
long,5,base_6_text_image,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.624,0.000630000000000001,0.0,0.0037945599999999985
long,5,base_6_text_image,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.5640000000000001,0.001280000000000001,0.0,2.5600000000001466e-06
long,5,base_6_text_image,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.52,0.0019999999999999996,0.0,0.0017977599999999994
long,5,base_6_text_image,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.61,0.00245,0.0,0.0022657599999999977
long,5,base_7_image,GPT-5 Mini,0.5624,0.5624,0.6679999999999999,0.005069999999999997,0.0,0.011151359999999982
long,5,base_7_image,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.624,0.00613,0.0,0.0037945599999999985
long,5,base_7_image,gemma-3-4b-it,0.5624,0.5624,0.476,0.040130000000000006,0.0,0.007464960000000006
long,5,base_7_image,google_gemini-2.5-flash-lite,0.5624,0.5624,0.528,0.003920000000000006,0.0,0.001183359999999999
long,5,base_7_image,meta-llama_llama-4-maverick,0.5624,0.5624,0.366,0.003780000000000002,0.0,0.03857296000000001
long,5,base_7_image,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.27599999999999997,0.0006299999999999995,0.0,0.08202496000000002
long,5,base_7_image,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.52,0.0045,0.0,0.0017977599999999994
long,5,base_7_image,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.72,0.005750000000000003,0.0,0.024837759999999987
long,5,base_7_image,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.5700000000000001,0.012000000000000002,0.0,5.7760000000000775e-05
long,5,base_7_text,GPT-5 Mini,0.5624,0.5624,0.5529263157800001,2.7146821385046392e-08,0.0,8.975069270027596e-05
long,5,base_7_text,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.538,0.00412,0.0,0.0005953599999999989
long,5,base_7_text,gemma-3-4b-it,0.5624,0.5624,0.5833333333333334,0.01388888888888889,0.0,0.00043820444444444553
long,5,base_7_text,google_gemini-2.5-flash-lite,0.5624,0.5624,0.4434807048984468,0.002826147271699858,0.0,0.014141798747450293
long,5,base_7_text,meta-llama_llama-4-maverick,0.5624,0.5624,0.6046,0.006000799999999994,0.0,0.0017808400000000012
long,5,base_7_text,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.6712787878787878,0.0021686861340679525,0.0,0.011854590449954069
long,5,base_7_text,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.48241758241758237,0.0015222262475009735,0.0,0.00639718712232823
long,5,base_7_text,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.5780000000000001,0.003719999999999993,0.0,0.00024336000000000182
long,5,base_7_text,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.6279,0.004633799999999995,0.0,0.004290250000000001
long,5,base_7_text_image,GPT-5 Mini,0.5624,0.5624,0.5812,0.0016126999999999982,0.0,0.00035344000000000147
long,5,base_7_text_image,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.584,0.0010300000000000003,0.0,0.00046655999999999797
long,5,base_7_text_image,gemma-3-4b-it,0.5624,0.5624,0.568,0.039920000000000004,0.0,3.135999999999931e-05
long,5,base_7_text_image,google_gemini-2.5-flash-lite,0.5624,0.5624,0.45,0.0015999999999999992,0.0,0.01263376
long,5,base_7_text_image,meta-llama_llama-4-maverick,0.5624,0.5624,0.5296000000000001,0.002790800000000002,0.0,0.001075839999999996
long,5,base_7_text_image,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.402,0.02057,0.0,0.025728159999999996
long,5,base_7_text_image,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.552,0.00011999999999999897,0.0,0.00010815999999999926
long,5,base_7_text_image,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.53,0.005749999999999997,0.0,0.001049759999999999
long,5,base_7_text_image,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.57618,0.0046518620000000005,0.0,0.0001898884000000004
long,5,base_8_image,GPT-5 Mini,0.5624,0.5624,0.622,0.0009200000000000025,0.0,0.0035521599999999982
long,5,base_8_image,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.6839999999999999,0.0005299999999999976,0.0,0.014786559999999983
long,5,base_8_image,gemma-3-4b-it,0.5624,0.5624,0.33999999999999997,0.037450000000000004,0.0,0.04946176000000002
long,5,base_8_image,google_gemini-2.5-flash-lite,0.5624,0.5624,0.492,0.011320000000000005,0.0,0.004956160000000003
long,5,base_8_image,meta-llama_llama-4-maverick,0.5624,0.5624,0.23400000000000004,0.008780000000000003,0.0,0.10784655999999998
long,5,base_8_image,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.3,0.0,0.0,0.06885376000000001
long,5,base_8_image,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.43,0.0032500000000000003,0.0,0.017529760000000005
long,5,base_8_image,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.5,0.0,0.0,0.0038937600000000013
long,5,base_8_image,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.53,0.0020000000000000035,0.0,0.001049759999999999
long,5,base_8_text,GPT-5 Mini,0.5624,0.5624,0.5357689230846153,3.6240533069532504e-05,0.0,0.0007092142576731352
long,5,base_8_text,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.5980000000000001,0.0007199999999999983,0.0,0.0012673600000000053
long,5,base_8_text,gemma-3-4b-it,0.5624,0.5624,0.6762133333333333,0.00045331088888888975,0.0,0.012953474844444441
long,5,base_8_text,google_gemini-2.5-flash-lite,0.5624,0.5624,0.5355069884412632,0.004056977709991472,0.0,0.0007232340706983512
long,5,base_8_text,meta-llama_llama-4-maverick,0.5624,0.5624,0.52,0.0003000000000000005,0.0,0.0017977599999999994
long,5,base_8_text,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.6839999999999999,0.002279999999999999,0.0,0.014786559999999983
long,5,base_8_text,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.5753333333333334,0.0009797222222222206,0.0,0.0001672711111111116
long,5,base_8_text,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.656,0.0014300000000000033,0.0,0.008760960000000003
long,5,base_8_text,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.68696,0.005935203000000001,0.0,0.015515193600000001
long,5,base_8_text_image,GPT-5 Mini,0.5624,0.5624,0.541292,4.288132000000024e-05,0.0,0.0004455476640000007
long,5,base_8_text_image,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.608,0.00047000000000000145,0.0,0.0020793599999999975
long,5,base_8_text_image,gemma-3-4b-it,0.5624,0.5624,0.534,0.019674445000000006,0.0,0.0008065599999999989
long,5,base_8_text_image,google_gemini-2.5-flash-lite,0.5624,0.5624,0.45999999999999996,0.016900000000000002,0.0,0.010485760000000009
long,5,base_8_text_image,meta-llama_llama-4-maverick,0.5624,0.5624,0.5825,0.0008249999999999982,0.0,0.0004040100000000003
long,5,base_8_text_image,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.446,0.01908,0.0,0.01354896
long,5,base_8_text_image,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.5244,0.0033468,0.0,0.0014440000000000026
long,5,base_8_text_image,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.366,0.0010300000000000012,0.0,0.03857296000000001
long,5,base_8_text_image,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.6654,7.580000000000011e-05,0.0,0.010608999999999995
long,5,base_image,GPT-5 Mini,0.5624,0.5624,0.726,0.01022999999999999,0.0,0.02676495999999999
long,5,base_image,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.604,0.009330000000000005,0.0,0.0017305599999999975
long,5,base_image,gemma-3-4b-it,0.5624,0.5624,0.384,0.015029999999999996,0.0,0.031826560000000004
long,5,base_image,google_gemini-2.5-flash-lite,0.5624,0.5624,0.548,0.004519999999999995,0.0,0.0002073599999999991
long,5,base_image,meta-llama_llama-4-maverick,0.5624,0.5624,0.41600000000000004,0.00228,0.0,0.021432959999999994
long,5,base_image,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.27999999999999997,0.0007499999999999996,0.0,0.07974976000000002
long,5,base_image,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.55,0.004999999999999995,0.0,0.00015375999999999918
long,5,base_image,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.77,0.0007500000000000013,0.0,0.043097760000000006
long,5,base_image,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.52,0.007950000000000004,0.0,0.0017977599999999994
long,5,base_text,GPT-5 Mini,0.5624,0.5624,0.5499449392694737,4.1242837657477564e-05,0.0,0.00015512853780109753
long,5,base_text,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.49800000000000005,0.00012000000000000011,0.0,0.004147359999999995
long,5,base_text,gemma-3-4b-it,0.5624,0.5624,0.6595238095238096,0.00918367346938776,0.0,0.009433034376417251
long,5,base_text,google_gemini-2.5-flash-lite,0.5624,0.5624,0.527465527065527,0.011353449674109799,0.0,0.00122041739920943
long,5,base_text,meta-llama_llama-4-maverick,0.5624,0.5624,0.5592,0.00014869999999999814,0.0,1.0239999999999877e-05
long,5,base_text,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.6442223776223777,0.0004870552692063187,0.0,0.006694901479778967
long,5,base_text,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.50502516556,0.01811705614792705,0.0,0.003291871627017413
long,5,base_text,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.5816,0.0035428000000000052,0.0,0.0003686399999999998
long,5,base_text,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.6488400000000001,0.002103103000000005,0.0,0.007471873600000013
long,5,base_text_image,GPT-5 Mini,0.5624,0.5624,0.5808,0.0017021999999999985,0.0,0.000338559999999999
long,5,base_text_image,anthropic_claude-3.7-sonnet,0.5624,0.5624,0.6060000000000001,0.0019299999999999996,0.0,0.0019009600000000073
long,5,base_text_image,gemma-3-4b-it,0.5624,0.5624,0.71334,0.0017547780000000002,0.0,0.022782883599999987
long,5,base_text_image,google_gemini-2.5-flash-lite,0.5624,0.5624,0.46399999999999997,0.0006799999999999998,0.0,0.009682560000000008
long,5,base_text_image,meta-llama_llama-4-maverick,0.5624,0.5624,0.542,0.0021199999999999973,0.0,0.0004161599999999989
long,5,base_text_image,microsoft_phi-4-multimodal-instruct,0.5624,0.5624,0.346,0.002580000000000003,0.0,0.04682896000000002
long,5,base_text_image,mistralai_mistral-small-3.2-24b-instruct,0.5624,0.5624,0.532,0.006569999999999999,0.0,0.000924159999999999
long,5,base_text_image,openai_gpt-4o-2024-08-06,0.5624,0.5624,0.596,0.0032300000000000033,0.0,0.0011289599999999974
long,5,base_text_image,qwen_qwen2.5-vl-32b-instruct,0.5624,0.5624,0.5342,0.012444200000000004,0.0,0.0007952400000000001
long,6,base_1_image,GPT-5 Mini,0.5232,0.5232,0.658,0.003319999999999999,0.0,0.01817104000000001
long,6,base_1_image,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.61,0.0017500000000000003,0.0,0.007534239999999998
long,6,base_1_image,gemma-3-4b-it,0.5232,0.5232,0.41999999999999993,0.031999999999999994,0.0,0.010650240000000014
long,6,base_1_image,google_gemini-2.5-flash-lite,0.5232,0.5232,0.554,0.006130000000000002,0.0,0.0009486400000000031
long,6,base_1_image,meta-llama_llama-4-maverick,0.5232,0.5232,0.382,0.002420000000000001,0.0,0.019937439999999997
long,6,base_1_image,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.32999999999999996,0.006349999999999999,0.0,0.03732624000000002
long,6,base_1_image,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.49000000000000005,0.004250000000000002,0.0,0.0011022399999999967
long,6,base_1_image,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.74,0.0017500000000000037,0.0,0.047002239999999994
long,6,base_1_image,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.52,0.005750000000000002,0.0,1.0239999999999877e-05
long,6,base_1_text,GPT-5 Mini,0.5232,0.5232,0.475,0.0,0.0,0.002323240000000002
long,6,base_1_text,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.502,0.0015200000000000016,0.0,0.00044943999999999984
long,6,base_1_text,gemma-3-4b-it,0.5232,0.5232,0.674,0.002230000000000002,0.0,0.022740640000000013
long,6,base_1_text,google_gemini-2.5-flash-lite,0.5232,0.5232,0.556,0.004030000000000001,0.0,0.0010758400000000035
long,6,base_1_text,meta-llama_llama-4-maverick,0.5232,0.5232,0.5357999999999999,0.003948199999999998,0.0,0.0001587599999999986
long,6,base_1_text,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.5844857142857143,0.003323465306122449,0.0,0.003755938775510203
long,6,base_1_text,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.63198,0.009839302000000001,0.0,0.011833088399999997
long,6,base_1_text,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.5599999999999999,0.007999999999999993,0.0,0.001354239999999996
long,6,base_1_text,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.5209876923076923,0.0015317084497041423,0.0,4.894305325443979e-06
long,6,base_1_text_image,GPT-5 Mini,0.5232,0.5232,0.624,0.0023299999999999987,0.0,0.01016064
long,6,base_1_text_image,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.598,0.0003200000000000014,0.0,0.0055950399999999964
long,6,base_1_text_image,gemma-3-4b-it,0.5232,0.5232,0.704,0.002079999999999997,0.0,0.032688639999999984
long,6,base_1_text_image,google_gemini-2.5-flash-lite,0.5232,0.5232,0.45600000000000007,0.00083,0.0,0.00451583999999999
long,6,base_1_text_image,meta-llama_llama-4-maverick,0.5232,0.5232,0.578,0.0021200000000000017,0.0,0.0030030399999999955
long,6,base_1_text_image,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.27599999999999997,0.0013800000000000002,0.0,0.06110784000000002
long,6,base_1_text_image,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.516,0.0017800000000000012,0.0,5.1839999999999775e-05
long,6,base_1_text_image,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.5,0.0049999999999999975,0.0,0.0005382399999999999
long,6,base_1_text_image,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.5918,0.01315119999999999,0.0,0.0047059599999999995
long,6,base_2_image,GPT-5 Mini,0.5232,0.5232,0.6639999999999999,0.003430000000000003,0.0,0.01982463999999998
long,6,base_2_image,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.56,0.0004999999999999989,0.0,0.001354240000000004
long,6,base_2_image,gemma-3-4b-it,0.5232,0.5232,0.658,0.0012200000000000002,0.0,0.01817104000000001
long,6,base_2_image,google_gemini-2.5-flash-lite,0.5232,0.5232,0.6679999999999999,0.0008700000000000003,0.0,0.02096703999999998
long,6,base_2_image,meta-llama_llama-4-maverick,0.5232,0.5232,0.6519999999999999,0.002370000000000001,0.0,0.01658943999999998
long,6,base_2_image,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.746,0.006829999999999997,0.0,0.04963984
long,6,base_2_image,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.588,0.00317,0.0,0.004199039999999996
long,6,base_2_image,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.7,0.009999999999999998,0.0,0.031258239999999986
long,6,base_2_image,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.682,0.00047,0.0,0.025217440000000018
long,6,base_2_text,GPT-5 Mini,0.5232,0.5232,0.48,0.00012500000000000022,0.0,0.0018662400000000014
long,6,base_2_text,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.542,0.00011999999999999994,0.0,0.00035344000000000147
long,6,base_2_text,gemma-3-4b-it,0.5232,0.5232,0.81977777776,0.00434469135773086,0.0,0.08795837826105998
long,6,base_2_text,google_gemini-2.5-flash-lite,0.5232,0.5232,0.5522222222222222,0.011696913580246918,0.0,0.0008422893827160464
long,6,base_2_text,meta-llama_llama-4-maverick,0.5232,0.5232,0.564,0.008280000000000003,0.0,0.0016646399999999957
long,6,base_2_text,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.776,0.0010800000000000015,0.0,0.06390784000000001
long,6,base_2_text,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.6822,0.004039200000000001,0.0,0.02528100000000001
long,6,base_2_text,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.5359999999999999,0.0024799999999999965,0.0,0.00016383999999999802
long,6,base_2_text,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.6134000000000001,0.0048478000000000045,0.0,0.008136040000000011
long,6,base_2_text_image,GPT-5 Mini,0.5232,0.5232,0.656,0.0008799999999999984,0.0,0.017635840000000007
long,6,base_2_text_image,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.586,0.0016799999999999977,0.0,0.003943839999999996
long,6,base_2_text_image,gemma-3-4b-it,0.5232,0.5232,0.7423333333333334,0.006418888888888889,0.0,0.04801941777777781
long,6,base_2_text_image,google_gemini-2.5-flash-lite,0.5232,0.5232,0.466,0.01923,0.0,0.0032718399999999968
long,6,base_2_text_image,meta-llama_llama-4-maverick,0.5232,0.5232,0.6799999999999999,0.0019999999999999987,0.0,0.02458623999999998
long,6,base_2_text_image,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.72,0.0020000000000000035,0.0,0.03873023999999999
long,6,base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.5700000000000001,0.0014499999999999962,0.0,0.002190240000000006
long,6,base_2_text_image,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.5599999999999999,0.0029999999999999983,0.0,0.001354239999999996
long,6,base_2_text_image,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.648,0.0012699999999999992,0.0,0.015575040000000005
long,6,base_3_image,GPT-5 Mini,0.5232,0.5232,0.564,0.002679999999999996,0.0,0.0016646399999999957
long,6,base_3_image,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.5740000000000001,0.005379999999999998,0.0,0.002580640000000007
long,6,base_3_image,gemma-3-4b-it,0.5232,0.5232,0.524,0.05038000000000001,0.0,6.400000000000366e-07
long,6,base_3_image,google_gemini-2.5-flash-lite,0.5232,0.5232,0.5559999999999999,0.008679999999999998,0.0,0.001075839999999996
long,6,base_3_image,meta-llama_llama-4-maverick,0.5232,0.5232,0.636,0.038430000000000006,0.0,0.012723840000000002
long,6,base_3_image,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.3,0.0,0.0,0.04981824000000001
long,6,base_3_image,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.53,0.023250000000000007,0.0,4.6240000000000384e-05
long,6,base_3_image,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.5,0.03125,0.0,0.0005382399999999999
long,6,base_3_image,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.3,0.0125,0.0,0.04981824000000001
long,6,base_3_text_image,GPT-5 Mini,0.5232,0.5232,0.475,0.0,0.0,0.002323240000000002
long,6,base_3_text_image,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.538,0.0007700000000000022,0.0,0.00021904000000000105
long,6,base_3_text_image,gemma-3-4b-it,0.5232,0.5232,0.548,0.014070000000000006,0.0,0.0006150400000000022
long,6,base_3_text_image,google_gemini-2.5-flash-lite,0.5232,0.5232,0.42800000000000005,0.0018199999999999994,0.0,0.009063039999999991
long,6,base_3_text_image,meta-llama_llama-4-maverick,0.5232,0.5232,0.6399999999999999,0.007549999999999997,0.0,0.013642239999999977
long,6,base_3_text_image,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.5860000000000001,0.022030000000000004,0.0,0.00394384000000001
long,6,base_3_text_image,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.6279999999999999,0.011469999999999996,0.0,0.010983039999999977
long,6,base_3_text_image,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.45999999999999996,0.013000000000000003,0.0,0.003994240000000004
long,6,base_3_text_image,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.5403176470588236,0.003444622145328723,0.0,0.0002930138408304512
long,6,base_4_image,GPT-5 Mini,0.5232,0.5232,0.63,0.00035000000000000065,0.0,0.011406240000000002
long,6,base_4_image,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.73,0.0007500000000000013,0.0,0.04276623999999999
long,6,base_4_image,gemma-3-4b-it,0.5232,0.5232,0.272,0.0032200000000000015,0.0,0.06310144
long,6,base_4_image,google_gemini-2.5-flash-lite,0.5232,0.5232,0.4,0.0006500000000000001,0.0,0.015178239999999994
long,6,base_4_image,meta-llama_llama-4-maverick,0.5232,0.5232,0.32999999999999996,0.004500000000000001,0.0,0.03732624000000002
long,6,base_4_image,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.26,0.0004999999999999997,0.0,0.06927424
long,6,base_4_image,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.48,0.006999999999999999,0.0,0.0018662400000000014
long,6,base_4_image,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.5,0.0,0.0,0.0005382399999999999
long,6,base_4_image,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.5,0.0,0.0,0.0005382399999999999
long,6,base_4_text,GPT-5 Mini,0.5232,0.5232,0.475,0.0,0.0,0.002323240000000002
long,6,base_4_text,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.552,0.013669999999999993,0.0,0.0008294400000000028
long,6,base_4_text,gemma-3-4b-it,0.5232,0.5232,0.46665999999999996,0.033346667999999996,0.0,0.003196771600000004
long,6,base_4_text,google_gemini-2.5-flash-lite,0.5232,0.5232,0.5476528896390965,0.009321194663364092,0.0,0.0005979438117018345
long,6,base_4_text,meta-llama_llama-4-maverick,0.5232,0.5232,0.435,7.500000000000013e-05,0.0,0.00777924
long,6,base_4_text,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.6,0.0,0.0,0.0058982399999999964
long,6,base_4_text,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.5739080459770115,0.00896601928920597,0.0,0.002571305926806713
long,6,base_4_text,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.6071,0.016204549999999995,0.0,0.007039209999999995
long,6,base_4_text,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.5275285714285715,0.016983754081632652,0.0,1.8736530612245163e-05
long,6,base_4_text_image,GPT-5 Mini,0.5232,0.5232,0.475,0.0,0.0,0.002323240000000002
long,6,base_4_text_image,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.594,0.0018800000000000006,0.0,0.005012639999999996
long,6,base_4_text_image,gemma-3-4b-it,0.5232,0.5232,0.398,0.023120000000000005,0.0,0.015675039999999994
long,6,base_4_text_image,google_gemini-2.5-flash-lite,0.5232,0.5232,0.362,0.00252,0.0,0.025985440000000002
long,6,base_4_text_image,meta-llama_llama-4-maverick,0.5232,0.5232,0.5033333333333333,0.003033333333333337,0.0,0.00039468444444444573
long,6,base_4_text_image,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.346,0.00258,0.0,0.031399840000000005
long,6,base_4_text_image,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.550884,0.0014359772800000038,0.0,0.0007664038560000024
long,6,base_4_text_image,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.496,8.000000000000007e-05,0.0,0.0007398400000000001
long,6,base_4_text_image,qwen_qwen2.5-vl-32b-instruct,0.5232,0.5232,0.5069,0.00777055,0.0,0.00026568999999999936
long,6,base_5_image,GPT-5 Mini,0.5232,0.5232,0.514,0.0031799999999999984,0.0,8.463999999999975e-05
long,6,base_5_image,anthropic_claude-3.7-sonnet,0.5232,0.5232,0.42000000000000004,0.0019999999999999987,0.0,0.010650239999999991
long,6,base_5_image,gemma-3-4b-it,0.5232,0.5232,0.366,0.002280000000000003,0.0,0.024711840000000002
long,6,base_5_image,google_gemini-2.5-flash-lite,0.5232,0.5232,0.608,0.004870000000000002,0.0,0.0071910399999999975
long,6,base_5_image,meta-llama_llama-4-maverick,0.5232,0.5232,0.236,0.18343,0.0,0.08248384
long,6,base_5_image,microsoft_phi-4-multimodal-instruct,0.5232,0.5232,0.256,0.0034299999999999995,0.0,0.07139584
long,6,base_5_image,mistralai_mistral-small-3.2-24b-instruct,0.5232,0.5232,0.186,0.03223,0.0,0.11370384
long,6,base_5_image,openai_gpt-4o-2024-08-06,0.5232,0.5232,0.47000000000000003,0.004499999999999999,0.0,0.002830239999999997
