llm_model,model_pretty,ablation,ablation_pretty,modality,nrmse,sqrt_bias_squared,sqrt_variance,n_sqrt_bias_squared,n_sqrt_variance
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_4,Short context,text_image,0.7527765982221897,0.0308718,0.15571801352474715,0.14639212967713006,0.7384050048581513
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_5,Gradual noise,image,1.7568918891421403,0.21969000000000002,0.2976129190184234,1.0434059849157908,1.4134967494746304
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_5,Gradual noise,text_image,0.9041507219418194,0.01858724866666666,0.1897136021138523,0.08816231426483849,0.899842171900929
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Compressed Numerical Cue,image,0.6020257245902666,0.07151666666666667,0.10465518647231753,0.3396646093187111,0.4970542487946389
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Compressed Numerical Cue,text,0.7365100439165316,0.06312333333333334,0.1418487026925363,0.2994398098134786,0.6728914066094166
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Compressed Numerical Cue,text_image,0.6457498924689122,0.08918999999999999,0.10266902924770774,0.4234909310071383,0.4874919024746145
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_7,Longer Context,image,0.4581143757168623,0.020444999999999994,0.09414393842232578,0.09722138340286234,0.44767933149485933
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_7,Longer Context,text,0.6416802047136275,0.04871894476642598,0.12591175712195593,0.23155559051583097,0.5984442276621839
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_7,Longer Context,text_image,0.5298608208252561,0.05950895344315244,0.09430142661739417,0.2827726397912933,0.4480983414732504
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,image,0.4621415763562336,0.04535666666666666,0.0860865753503736,0.2154190789559404,0.4088636166483864
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,text,0.8735370322865773,0.05966484176377563,0.17448400314735132,0.2826384416066358,0.8265485213235898
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,text_image,0.6511135567312423,0.02524333333333333,0.13502538448586457,0.11965423464416784,0.6400247869347929
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,image,0.677005940030587,0.07727666666666666,0.11977961341100117,0.3670214233435413,0.5688869111199342
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text,0.44410545273280944,0.043551908500855864,0.08284514122347739,0.2066517596985399,0.3930963029087282
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,0.40686344195679464,0.00219,0.08575493902199842,0.010387046299136343,0.4067308319639778
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal Cue,image,0.7193665583516233,0.07841,0.12954084645392744,0.37250278975312695,0.6154103646354985
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal Cue,text,0.5608752544858309,0.06801,0.09681411174685915,0.32240435866915385,0.4589515013655333
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal Cue,text_image,0.4180923032103784,0.015409999999999998,0.0866798567526889,0.07318123027215445,0.411637803827118
openai_gpt-4o-2024-08-06,GPT 4o,base_2,Numerical Cue,image,0.6649775017568907,0.045276666666666666,0.13248872576772544,0.21503912320559557,0.6292481651413887
openai_gpt-4o-2024-08-06,GPT 4o,base_2,Numerical Cue,text,0.4411779072741707,0.04105666666666667,0.0832475972959914,0.19514136010090308,0.39567384983694137
openai_gpt-4o-2024-08-06,GPT 4o,base_2,Numerical Cue,text_image,0.4324015953270708,0.028056666666666678,0.08669368944097885,0.13313939055941715,0.41139402319778895
openai_gpt-4o-2024-08-06,GPT 4o,base_3,Noise,image,0.7735835245258762,0.08988345323741008,0.13633416341729557,0.42580200660809564,0.6458514694466493
openai_gpt-4o-2024-08-06,GPT 4o,base_3,Noise,text_image,0.48366041365217005,0.035427516778523495,0.09571302805507302,0.1678915495813504,0.4535855192941693
openai_gpt-4o-2024-08-06,GPT 4o,base_4,Short context,image,0.5601735653680484,0.0006566666666666699,0.11794318316696202,0.003118803450747444,0.5601648832283105
openai_gpt-4o-2024-08-06,GPT 4o,base_4,Short context,text,0.6547402595884876,0.06688239100684262,0.12045867993300949,0.31782799389693067,0.5724248193618553
openai_gpt-4o-2024-08-06,GPT 4o,base_4,Short context,text_image,0.5183012811191378,0.0057233333333333355,0.10915164889068582,0.027139685911374604,0.5175902389519835
openai_gpt-4o-2024-08-06,GPT 4o,base_5,Gradual noise,image,0.9169289779668941,0.04965666666666666,0.18656484428268427,0.23584170053697687,0.8860798174675012
openai_gpt-4o-2024-08-06,GPT 4o,base_5,Gradual noise,text_image,0.4901473271642413,0.008123333333333333,0.10301791327509771,0.0385302784212337,0.48863055570751196
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Compressed Numerical Cue,image,0.5835014399725008,0.05139000000000001,0.1115922946862073,0.24407407512778234,0.530001675752539
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Compressed Numerical Cue,text,0.795469923107044,0.13059,0.10519409473286354,0.6194832037314597,0.49901198268431707
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Compressed Numerical Cue,text_image,0.7611561727827444,0.12505666666666665,0.10029145421664244,0.5937926246811976,0.4762027280890873
openai_gpt-4o-2024-08-06,GPT 4o,base_7,Longer Context,image,0.6543145362364172,0.060895,0.1233895787401297,0.2895718338135145,0.5867500876797175
openai_gpt-4o-2024-08-06,GPT 4o,base_7,Longer Context,text,0.44192330961098075,0.03486666666666667,0.08619509705056057,0.165717291867176,0.40967547004150967
openai_gpt-4o-2024-08-06,GPT 4o,base_7,Longer Context,text_image,0.5209735355441985,0.0026049999999999893,0.10960691800703093,0.012378351223400275,0.520826459733386
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,image,0.7108380276722107,0.023923333333333345,0.147743177357046,0.11362260084271222,0.701698372637885
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,text,0.41614338120905925,0.02597266666666666,0.08392040268148278,0.12303517136774095,0.3975395078864728
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,text_image,0.6786511170775126,0.03759000000000001,0.13815167112030652,0.17817784287366717,0.6548434889494149
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,image,1.017678679698429,0.03965666666666669,0.21057138406936707,0.18834723174386894,1.0000976029404125
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text,0.8201845348334429,0.10925104992015207,0.13395052978452027,0.5183910990828056,0.6355889706183327
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,0.7022561204437272,0.06557445502645502,0.1327506963327259,0.3110159362559005,0.6296290543610105
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal Cue,image,1.1945844945301312,0.14727315436241614,0.2038131611266536,0.699651330898392,0.9682562314511164
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal Cue,text,0.7771720020436519,0.09078111504537201,0.1365123382638855,0.43035181848954324,0.6471426682604705
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal Cue,text_image,0.6761789789914532,0.06293666666666667,0.12772038856641316,0.29888271874725253,0.6065369997487167
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_2,Numerical Cue,image,0.9252013421483315,0.054056666666666676,0.18715144256872712,0.2567392668059445,0.8888658348665565
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_2,Numerical Cue,text,0.6054667549349955,0.05825969696151941,0.11328381137694235,0.2769069539044576,0.538435260928246
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_2,Numerical Cue,text_image,0.5182520004482618,0.033589999999999995,0.1039181419836466,0.15939712946028822,0.4931305010729364
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_3,Noise,image,1.7282290745622164,0.29139,0.21950457907144746,1.3803925220564668,1.0398520179394575
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_3,Noise,text_image,0.6387251184808748,0.03713782076589024,0.1295625936326569,0.17599670661195088,0.613999133745443
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_4,Short context,image,1.1194831395444969,0.03889000000000001,0.23247769835692483,0.18470598913639724,1.1041404789706555
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_4,Short context,text,0.9965108675137028,0.11437972888343781,0.17576127648018028,0.5435373829529904,0.8352251327669244
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_4,Short context,text_image,0.8749489769805616,0.07381516336012463,0.1691046002133739,0.3500268519086643,0.8018833551472692
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_5,Gradual noise,image,2.0024043586918983,0.35165333333333326,0.23257936385003913,1.670158826599242,1.1046233338296607
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_5,Gradual noise,text_image,0.7266804497754142,0.04720122345078381,0.14575357466302347,0.22388300550450127,0.6913326810820314
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Compressed Numerical Cue,image,0.9126110356785181,0.11665666666666667,0.1526867199711735,0.5540546414508009,0.7251774656792928
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Compressed Numerical Cue,text,0.704557097202886,0.0427431725015963,0.1422406201241496,0.20276190702913932,0.6747505555958168
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Compressed Numerical Cue,text_image,0.7268760432878785,0.07652818791946309,0.13258366591396603,0.3633702606828418,0.6295322358363591
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_7,Longer Context,image,1.1088556970637384,0.020688333333333333,0.23226530526653258,0.09837849777286463,1.1044829686720679
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_7,Longer Context,text,0.7574863354293917,0.10862966666666668,0.11661757794841889,0.5163044218862535,0.5542700535866523
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_7,Longer Context,text_image,0.6447494761321216,0.07097266666666666,0.11564448186672038,0.3372455260120218,0.5495155522435374
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,image,0.9914363786571706,0.05285666666666668,0.20194503820484314,0.2510399305507715,0.9591272314942936
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,text,0.7933783738934111,0.12199234374871959,0.11475200050699316,0.5778901762882548,0.5435919317937704
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,text_image,0.7254559269987277,0.09495743243243245,0.12002913165044123,0.4501013693969888,0.5689420526596174
GPT-5 Mini,GPT 5 Mini,base_3,Noise,text,0.14828875612364972,0.01327034471468167,0.028294498815206882,0.06296716220923577,0.13425606755754113
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_3,Noise,text,0.3165875537384005,0.010676666666666664,0.06586112501991512,0.0506602817265299,0.31250794395895487
gemma-3-4b-it,Gemma 3 4B it,base_3,Noise,text,1.21320254784791,0.007971037037037049,0.2555584506064245,0.037822196248726306,1.2126128415844781
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_3,Noise,text,0.667247593517896,0.04097777303417082,0.13451964750992382,0.19443760784610312,0.6382894074873156
meta-llama_llama-4-maverick,Llama 4 Maverick,base_3,Noise,text,0.558074535885914,0.004165671641791048,0.11754055070642554,0.01976591623041064,0.5577243908597246
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_3,Noise,text,0.9957852851732439,0.07580263172557289,0.19569367918092476,0.3596799262094833,0.9285573137127827
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_3,Noise,text,0.8289416281212704,0.06268701507033161,0.16306534149488683,0.2974469413729216,0.7737373843238003
openai_gpt-4o-2024-08-06,GPT 4o,base_3,Noise,text,0.44410545273280944,0.043551908500855864,0.08284514122347739,0.2066517596985399,0.3930963029087282
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_3,Noise,text,0.8201845348334429,0.10925104992015207,0.13395052978452027,0.5183910990828056,0.6355889706183327
GPT-5 Mini,GPT 5 Mini,base_5,Gradual noise,text,0.14828875612364972,0.01327034471468167,0.028294498815206882,0.06296716220923577,0.13425606755754113
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_5,Gradual noise,text,0.3165875537384005,0.010676666666666664,0.06586112501991512,0.0506602817265299,0.31250794395895487
gemma-3-4b-it,Gemma 3 4B it,base_5,Gradual noise,text,1.21320254784791,0.007971037037037049,0.2555584506064245,0.037822196248726306,1.2126128415844781
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_5,Gradual noise,text,0.667247593517896,0.04097777303417082,0.13451964750992382,0.19443760784610312,0.6382894074873156
meta-llama_llama-4-maverick,Llama 4 Maverick,base_5,Gradual noise,text,0.558074535885914,0.004165671641791048,0.11754055070642554,0.01976591623041064,0.5577243908597246
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_5,Gradual noise,text,0.9957852851732439,0.07580263172557289,0.19569367918092476,0.3596799262094833,0.9285573137127827
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_5,Gradual noise,text,0.8289416281212704,0.06268701507033161,0.16306534149488683,0.2974469413729216,0.7737373843238003
openai_gpt-4o-2024-08-06,GPT 4o,base_5,Gradual noise,text,0.44410545273280944,0.043551908500855864,0.08284514122347739,0.2066517596985399,0.3930963029087282
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_5,Gradual noise,text,0.8201845348334429,0.10925104992015207,0.13395052978452027,0.5183910990828056,0.6355889706183327
