range_category,stimulus_id,exp_id,llm_model,mean_input_value,mean_correct,mean_response,var_response,var_correct,squared_bias
long,9,base_2_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.758,0.001270000000000003,0.0,0.0006365528999999988
long,9,base_2_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.634,0.005029999999999997,0.0,0.022269592899999992
long,9,base_2_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.8119999999999999,0.012619999999999992,0.0,0.0008277128999999978
long,9,base_2_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.792,0.005820000000000005,0.0,7.691290000000097e-05
long,9,base_2_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.71,0.0030000000000000005,0.0,0.0053626329000000025
long,9,base_2_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.8119999999999999,0.0005199999999999983,0.0,0.0008277128999999978
long,9,base_2_text,GPT-5 Mini,0.78323,0.78323,0.7539,3.2299999999999836e-05,0.0,0.0008602488999999981
long,9,base_2_text,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.75,0.0,0.0,0.0011042328999999987
long,9,base_2_text,gemma-3-4b-it,0.78323,0.78323,0.51,0.008000000000000002,0.0,0.07465463289999999
long,9,base_2_text,google_gemini-2.5-flash-lite,0.78323,0.78323,0.6933999999999999,0.0010278000000000006,0.0,0.008069428900000014
long,9,base_2_text,meta-llama_llama-4-maverick,0.78323,0.78323,0.604,0.0015300000000000018,0.0,0.0321233929
long,9,base_2_text,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.426,0.000629999999999999,0.0,0.1276132729
long,9,base_2_text,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.636,0.006229999999999993,0.0,0.021676672899999992
long,9,base_2_text,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.736,0.0024800000000000035,0.0,0.0022306728999999994
long,9,base_2_text,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.5780000000000001,0.0009199999999999993,0.0,0.04211935289999996
long,9,base_2_text_image,GPT-5 Mini,0.78323,0.78323,0.77,0.0002000000000000005,0.0,0.00017503289999999905
long,9,base_2_text_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.778,0.0006700000000000007,0.0,2.735289999999955e-05
long,9,base_2_text_image,gemma-3-4b-it,0.78323,0.78323,0.64,0.005499999999999998,0.0,0.02051483289999999
long,9,base_2_text_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.706,0.00038000000000000013,0.0,0.0059644729000000035
long,9,base_2_text_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.654,0.0025800000000000024,0.0,0.01670039289999999
long,9,base_2_text_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.37,0.03699999999999999,0.0,0.1707590329
long,9,base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.766,0.0024300000000000025,0.0,0.0002968728999999989
long,9,base_2_text_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.76,0.0030000000000000053,0.0,0.0005396328999999987
long,9,base_2_text_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.77,0.0020000000000000018,0.0,0.00017503289999999905
long,9,base_3_image,GPT-5 Mini,0.78323,0.78323,0.592,0.00042000000000000175,0.0,0.03656891290000001
long,9,base_3_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.656,0.003179999999999998,0.0,0.01618747289999999
long,9,base_3_image,gemma-3-4b-it,0.78323,0.78323,0.54,0.021749999999999995,0.0,0.059160832899999974
long,9,base_3_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.534,0.0007800000000000012,0.0,0.062115592899999975
long,9,base_3_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.5700000000000001,0.02735000000000001,0.0,0.04546703289999997
long,9,base_3_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.54,0.032999999999999995,0.0,0.059160832899999974
long,9,base_3_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.852,0.00462,0.0,0.004729312899999999
long,9,base_3_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.73,0.0007500000000000007,0.0,0.0028334328999999998
long,9,base_3_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.892,0.0015699999999999998,0.0,0.011830912900000008
long,9,base_3_text_image,GPT-5 Mini,0.78323,0.78323,0.708,0.0007700000000000013,0.0,0.0056595529000000025
long,9,base_3_text_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.744,0.00018000000000000055,0.0,0.0015389928999999989
long,9,base_3_text_image,gemma-3-4b-it,0.78323,0.78323,0.398,0.02312,0.0,0.14840215289999997
long,9,base_3_text_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.5730000000000001,0.0016199999999999951,0.0,0.044196652899999966
long,9,base_3_text_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.6005,0.0009012500000000011,0.0,0.03339025289999998
long,9,base_3_text_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.32,0.002000000000000001,0.0,0.21458203289999997
long,9,base_3_text_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.76,0.000500000000000001,0.0,0.0005396328999999987
long,9,base_3_text_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.6679999999999999,0.002119999999999997,0.0,0.013277952900000013
long,9,base_3_text_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.716,0.001780000000000001,0.0,0.004519872900000002
long,9,base_4_image,GPT-5 Mini,0.78323,0.78323,0.768,0.003770000000000001,0.0,0.00023195289999999896
long,9,base_4_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.774,0.010630000000000002,0.0,8.519289999999927e-05
long,9,base_4_image,gemma-3-4b-it,0.78323,0.78323,0.654,0.001329999999999999,0.0,0.01670039289999999
long,9,base_4_image,google_gemini-2.5-flash-lite,0.78323,0.78323,15.849,1130.67143,0.0,226.97742569290003
long,9,base_4_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.506,0.00018000000000000055,0.0,0.07685647289999999
long,9,base_4_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.5519999999999999,0.11907,0.0,0.05346731290000002
long,9,base_4_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.9199999999999999,0.0009499999999999977,0.0,0.018706032899999985
long,9,base_4_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.8,0.004999999999999999,0.0,0.0002812329000000021
long,9,base_4_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.8240000000000001,0.02538,0.0,0.0016621929000000069
long,9,base_4_text,GPT-5 Mini,0.78323,0.78323,0.7565145748926316,0.0001707510619427393,0.0,0.0007137139386674073
long,9,base_4_text,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.742,0.0005200000000000003,0.0,0.001699912899999999
long,9,base_4_text,gemma-3-4b-it,0.78323,0.78323,0.47666666666666674,0.03133333333333335,0.0,0.09398107734444439
long,9,base_4_text,google_gemini-2.5-flash-lite,0.78323,0.78323,0.7206666666666667,0.0009688888888888888,0.0,0.003914170677777774
long,9,base_4_text,meta-llama_llama-4-maverick,0.78323,0.78323,0.69,0.00039999999999999807,0.0,0.008691832900000007
long,9,base_4_text,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.40800000000000003,0.041420000000000005,0.0,0.14079755289999996
long,9,base_4_text,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.558,0.0035700000000000007,0.0,0.05072855289999997
long,9,base_4_text,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.7030000000000001,0.0031450000000000002,0.0,0.006436852899999986
long,9,base_4_text,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.7150000000000001,0.008000000000000002,0.0,0.004655332899999987
long,9,base_4_text_image,GPT-5 Mini,0.78323,0.78323,0.796,0.0006799999999999981,0.0,0.0001630729000000015
long,9,base_4_text_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.732,0.0024200000000000016,0.0,0.0026245128999999997
long,9,base_4_text_image,gemma-3-4b-it,0.78323,0.78323,0.5740000000000001,0.0065800000000000025,0.0,0.04377719289999996
long,9,base_4_text_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.8018000000000001,0.002446199999999998,0.0,0.0003448449000000032
long,9,base_4_text_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.6759999999999999,0.0005299999999999974,0.0,0.01149827290000001
long,9,base_4_text_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.3,0.028749999999999998,0.0,0.2335112329
long,9,base_4_text_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.72,0.0032500000000000016,0.0,0.003998032900000001
long,9,base_4_text_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.732,0.0028700000000000028,0.0,0.0026245128999999997
long,9,base_4_text_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.8099999999999999,0.0029999999999999988,0.0,0.0007166328999999978
long,9,base_5_image,GPT-5 Mini,0.78323,0.78323,0.734,0.001579999999999997,0.0,0.0024235928999999995
long,9,base_5_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.564,0.0034300000000000008,0.0,0.04806179290000002
long,9,base_5_image,gemma-3-4b-it,0.78323,0.78323,0.606,0.025679999999999988,0.0,0.0314104729
long,9,base_5_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.7178,0.0016891999999999996,0.0,0.004281084899999998
long,9,base_5_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.506,0.00018000000000000055,0.0,0.07685647289999999
long,9,base_5_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.45999999999999996,0.09820000000000001,0.0,0.1044776329
long,9,base_5_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.992,0.0005700000000000003,0.0,0.0435849129
long,9,base_5_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.89,0.0005000000000000016,0.0,0.011399832900000007
long,9,base_5_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.499,0.123755,0.0,0.08078669289999998
long,9,base_5_text_image,GPT-5 Mini,0.78323,0.78323,0.726,0.0011799999999999998,0.0,0.0032752729000000004
long,9,base_5_text_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.75,0.0,0.0,0.0011042328999999987
long,9,base_5_text_image,gemma-3-4b-it,0.78323,0.78323,0.4093333333333334,0.029518888888888883,0.0,0.1397987173444444
long,9,base_5_text_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.616,0.0072800000000000035,0.0,0.027965872899999997
long,9,base_5_text_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.583,0.0009668750000000001,0.0,0.04009205290000001
long,9,base_5_text_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.39,0.030499999999999992,0.0,0.15462983289999999
long,9,base_5_text_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.834,0.0019299999999999986,0.0,0.002577592899999998
long,9,base_5_text_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.806,0.005429999999999992,0.0,0.0005184729000000031
long,9,base_5_text_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.78,0.002000000000000004,0.0,1.043289999999971e-05
long,9,base_6_image,GPT-5 Mini,0.78323,0.78323,0.654,0.0003300000000000003,0.0,0.01670039289999999
long,9,base_6_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.8480000000000001,2.0000000000000036e-05,0.0,0.0041951529000000135
long,9,base_6_image,gemma-3-4b-it,0.78323,0.78323,0.622,0.0006700000000000021,0.0,0.025995112899999995
long,9,base_6_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.636,3.0000000000000055e-05,0.0,0.021676672899999992
long,9,base_6_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.5700000000000001,0.0025999999999999955,0.0,0.04546703289999997
long,9,base_6_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.64,0.068,0.0,0.02051483289999999
long,9,base_6_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.704,0.009080000000000003,0.0,0.006277392900000004
long,9,base_6_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.6199999999999999,0.0020000000000000005,0.0,0.02664403290000003
long,9,base_6_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.8400000000000001,0.0009500000000000002,0.0,0.0032228329000000113
long,9,base_6_text,GPT-5 Mini,0.78323,0.78323,0.760378154,0.00020868192813858016,0.0,0.0005222068656077164
long,9,base_6_text,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.716,0.00013000000000000056,0.0,0.004519872900000002
long,9,base_6_text,gemma-3-4b-it,0.78323,0.78323,0.48,0.004499999999999997,0.0,0.0919484329
long,9,base_6_text,google_gemini-2.5-flash-lite,0.78323,0.78323,0.687,0.0008949999999999971,0.0,0.009260212899999986
long,9,base_6_text,meta-llama_llama-4-maverick,0.78323,0.78323,0.588,0.001469999999999999,0.0,0.03811475290000001
long,9,base_6_text,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.5519999999999999,0.009620000000000004,0.0,0.05346731290000002
long,9,base_6_text,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.646,0.003430000000000003,0.0,0.01883207289999999
long,9,base_6_text,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.644,0.000680000000000001,0.0,0.01938499289999999
long,9,base_6_text,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.618,0.0004200000000000007,0.0,0.027300952899999995
long,9,base_6_text_image,GPT-5 Mini,0.78323,0.78323,0.764,3.0000000000000055e-05,0.0,0.0003697928999999988
long,9,base_6_text_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.728,0.000920000000000001,0.0,0.0030503529
long,9,base_6_text_image,gemma-3-4b-it,0.78323,0.78323,0.6,0.0013499999999999994,0.0,0.0335732329
long,9,base_6_text_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.692,0.0003699999999999982,0.0,0.008322912900000007
long,9,base_6_text_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.596,0.00038000000000000045,0.0,0.035055072900000005
long,9,base_6_text_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.26,0.0029999999999999983,0.0,0.27376963289999995
long,9,base_6_text_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.696,0.0013299999999999968,0.0,0.007609072900000005
long,9,base_6_text_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.666,0.0017799999999999986,0.0,0.013742872899999987
long,9,base_6_text_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.72,0.0007500000000000013,0.0,0.003998032900000001
long,9,base_7_image,GPT-5 Mini,0.78323,0.78323,0.624,0.0010300000000000016,0.0,0.025354192899999996
long,9,base_7_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.8539999999999999,0.00103,0.0,0.005008392899999984
long,9,base_7_image,gemma-3-4b-it,0.78323,0.78323,0.5,0.01374999999999999,0.0,0.08021923289999999
long,9,base_7_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.6950000000000001,0.0035249999999999986,0.0,0.007784532899999985
long,9,base_7_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.518,0.0002700000000000005,0.0,0.07034695289999998
long,9,base_7_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.288,0.07272,0.0,0.2452527529
long,9,base_7_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.843,0.009444999999999995,0.0,0.003572452899999999
long,9,base_7_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.6799999999999999,0.0020000000000000013,0.0,0.010656432900000009
long,9,base_7_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.786,0.0012299999999999987,0.0,7.672900000000279e-06
long,9,base_7_text,GPT-5 Mini,0.78323,0.78323,0.7652059999999999,4.9355180000000166e-05,0.0,0.00032486457600000145
long,9,base_7_text,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.74,0.0005000000000000009,0.0,0.0018688328999999992
long,9,base_7_text,gemma-3-4b-it,0.78323,0.78323,0.41,0.0008124999999999992,0.0,0.1393006329
long,9,base_7_text,google_gemini-2.5-flash-lite,0.78323,0.78323,0.6146,0.00042080000000000166,0.0,0.028436076899999982
long,9,base_7_text,meta-llama_llama-4-maverick,0.78323,0.78323,0.536,0.00863,0.0,0.06112267289999997
long,9,base_7_text,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.4135,0.0035987500000000013,0.0,0.1367002729
long,9,base_7_text,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.6,0.0014499999999999992,0.0,0.0335732329
long,9,base_7_text,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.646,8.000000000000028e-05,0.0,0.01883207289999999
long,9,base_7_text,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.632,0.001720000000000003,0.0,0.022870512899999994
long,9,base_7_text_image,GPT-5 Mini,0.78323,0.78323,0.762,0.0007200000000000015,0.0,0.00045071289999999877
long,9,base_7_text_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.756,8.00000000000005e-05,0.0,0.0007414728999999988
long,9,base_7_text_image,gemma-3-4b-it,0.78323,0.78323,0.458,0.03196999999999997,0.0,0.10577455289999997
long,9,base_7_text_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.6624000000000001,6.879999999999983e-05,0.0,0.014599888899999972
long,9,base_7_text_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.5595000000000001,0.0019825000000000008,0.0,0.05005511289999994
long,9,base_7_text_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.30999999999999994,0.0004999999999999997,0.0,0.22394663290000003
long,9,base_7_text_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.741,0.0027800000000000043,0.0,0.001783372899999999
long,9,base_7_text_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.702,0.0023199999999999957,0.0,0.006598312900000004
long,9,base_7_text_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.76,0.0017500000000000024,0.0,0.0005396328999999987
long,9,base_8_image,GPT-5 Mini,0.64982,0.64982,0.544,0.00028000000000000046,0.0,0.011197872399999982
long,9,base_8_image,anthropic_claude-3.7-sonnet,0.64982,0.64982,0.6,0.0025,0.0,0.0024820323999999974
long,9,base_8_image,gemma-3-4b-it,0.64982,0.64982,0.52,0.003249999999999999,0.0,0.016853232399999984
long,9,base_8_image,google_gemini-2.5-flash-lite,0.64982,0.64982,0.5484,0.0168073,0.0,0.01028601639999999
long,9,base_8_image,meta-llama_llama-4-maverick,0.64982,0.64982,0.44399999999999995,0.006629999999999997,0.0,0.0423618724
long,9,base_8_image,microsoft_phi-4-multimodal-instruct,0.64982,0.64982,0.366,0.002329999999999999,0.0,0.08055379239999998
long,9,base_8_image,mistralai_mistral-small-3.2-24b-instruct,0.64982,0.64982,0.366,0.06908,0.0,0.08055379239999998
long,9,base_8_image,openai_gpt-4o-2024-08-06,0.64982,0.64982,0.54,0.007999999999999997,0.0,0.012060432399999982
long,9,base_8_image,qwen_qwen2.5-vl-32b-instruct,0.64982,0.64982,0.562,0.006569999999999994,0.0,0.007712352399999982
long,9,base_8_text,GPT-5 Mini,0.64982,0.64982,0.6389111282,8.185865761917652e-05,0.0,0.00011900348394883519
long,9,base_8_text,anthropic_claude-3.7-sonnet,0.64982,0.64982,0.5700000000000001,0.0005999999999999986,0.0,0.006371232399999983
long,9,base_8_text,gemma-3-4b-it,0.64982,0.64982,0.639,0.0013550000000000033,0.0,0.00011707239999999872
long,9,base_8_text,google_gemini-2.5-flash-lite,0.64982,0.64982,0.59006,0.0037709679999999982,0.0,0.003571257599999991
long,9,base_8_text,meta-llama_llama-4-maverick,0.64982,0.64982,0.366,0.04183,0.0,0.08055379239999998
long,9,base_8_text,microsoft_phi-4-multimodal-instruct,0.64982,0.64982,0.186,0.0017300000000000009,0.0,0.21512899239999997
long,9,base_8_text,mistralai_mistral-small-3.2-24b-instruct,0.64982,0.64982,0.446,0.059129999999999995,0.0,0.04154259239999998
long,9,base_8_text,openai_gpt-4o-2024-08-06,0.64982,0.64982,0.462,0.004920000000000002,0.0,0.035276352399999975
long,9,base_8_text,qwen_qwen2.5-vl-32b-instruct,0.64982,0.64982,0.49399999999999994,0.011930000000000001,0.0,0.024279872400000003
long,9,base_8_text_image,GPT-5 Mini,0.64982,0.64982,0.558,0.00011999999999999961,0.0,0.008430912399999982
long,9,base_8_text_image,anthropic_claude-3.7-sonnet,0.64982,0.64982,0.604,8.000000000000028e-05,0.0,0.0020994723999999973
long,9,base_8_text_image,gemma-3-4b-it,0.64982,0.64982,0.534,0.005779999999999999,0.0,0.013414272399999982
long,9,base_8_text_image,google_gemini-2.5-flash-lite,0.64982,0.64982,0.7123999999999999,0.0013587999999999986,0.0,0.003916256399999996
long,9,base_8_text_image,meta-llama_llama-4-maverick,0.64982,0.64982,0.344,0.002330000000000002,0.0,0.09352587239999999
long,9,base_8_text_image,microsoft_phi-4-multimodal-instruct,0.64982,0.64982,0.12,0.0007499999999999997,0.0,0.28070923239999995
long,9,base_8_text_image,mistralai_mistral-small-3.2-24b-instruct,0.64982,0.64982,0.388,0.011269999999999999,0.0,0.06854971239999998
long,9,base_8_text_image,openai_gpt-4o-2024-08-06,0.64982,0.64982,0.5700000000000001,0.001999999999999998,0.0,0.006371232399999983
long,9,base_8_text_image,qwen_qwen2.5-vl-32b-instruct,0.64982,0.64982,0.52,0.0032500000000000003,0.0,0.016853232399999984
long,9,base_image,GPT-5 Mini,0.78323,0.78323,0.622,0.0011700000000000013,0.0,0.025995112899999995
long,9,base_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.874,0.0007300000000000013,0.0,0.008239192900000003
long,9,base_image,gemma-3-4b-it,0.78323,0.78323,0.49000000000000005,0.004250000000000001,0.0,0.08598383289999996
long,9,base_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.714,0.0006799999999999995,0.0,0.004792792900000002
long,9,base_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.4640000000000001,0.015079999999999996,0.0,0.10190779289999993
long,9,base_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.6925,0.06876875,0.0,0.008231932899999996
long,9,base_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.794,0.016230000000000005,0.0,0.00011599290000000124
long,9,base_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.646,0.010580000000000003,0.0,0.01883207289999999
long,9,base_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.78,0.0020000000000000035,0.0,1.043289999999971e-05
long,9,base_text,GPT-5 Mini,0.78323,0.78323,0.7603,5.24200000000001e-05,0.0,0.0005257849000000003
long,9,base_text,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.74,0.0005000000000000016,0.0,0.0018688328999999992
long,9,base_text,gemma-3-4b-it,0.78323,0.78323,0.43,0.00325,0.0,0.12477143289999999
long,9,base_text,google_gemini-2.5-flash-lite,0.78323,0.78323,0.6072666666666666,0.00028068888888888846,0.0,0.03096309467777779
long,9,base_text,meta-llama_llama-4-maverick,0.78323,0.78323,0.602,0.00047000000000000085,0.0,0.0328443129
long,9,base_text,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.4215,0.0004987499999999995,0.0,0.1308485929
long,9,base_text,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.604,0.0008300000000000013,0.0,0.0321233929
long,9,base_text,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.7,0.0001999999999999998,0.0,0.006927232900000004
long,9,base_text,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.639,0.003855000000000004,0.0,0.02080229289999999
long,9,base_text_image,GPT-5 Mini,0.78323,0.78323,0.764,0.0003300000000000006,0.0,0.0003697928999999988
long,9,base_text_image,anthropic_claude-3.7-sonnet,0.78323,0.78323,0.764,0.00018000000000000026,0.0,0.0003697928999999988
long,9,base_text_image,gemma-3-4b-it,0.78323,0.78323,0.37266666666666665,0.03029111166666668,0.0,0.16856225067777778
long,9,base_text_image,google_gemini-2.5-flash-lite,0.78323,0.78323,0.599,0.006654999999999995,0.0,0.0339406929
long,9,base_text_image,meta-llama_llama-4-maverick,0.78323,0.78323,0.5625,0.0002687499999999993,0.0,0.048721732899999995
long,9,base_text_image,microsoft_phi-4-multimodal-instruct,0.78323,0.78323,0.30999999999999994,0.0005000000000000001,0.0,0.22394663290000003
long,9,base_text_image,mistralai_mistral-small-3.2-24b-instruct,0.78323,0.78323,0.77,0.002000000000000005,0.0,0.00017503289999999905
long,9,base_text_image,openai_gpt-4o-2024-08-06,0.78323,0.78323,0.71,0.0026500000000000026,0.0,0.0053626329000000025
long,9,base_text_image,qwen_qwen2.5-vl-32b-instruct,0.78323,0.78323,0.75,0.0012500000000000028,0.0,0.0011042328999999987
long,10,base_7_image,GPT-5 Mini,0.50823,0.50823,0.462,0.00011999999999999968,0.0,0.002137212899999994
long,10,base_7_image,anthropic_claude-3.7-sonnet,0.50823,0.50823,0.788,0.00032000000000000057,0.0,0.07827125290000005
long,10,base_7_image,gemma-3-4b-it,0.50823,0.50823,0.45999999999999996,0.05675,0.0,0.0023261328999999997
long,10,base_7_image,google_gemini-2.5-flash-lite,0.50823,0.50823,0.6719999999999999,0.003170000000000003,0.0,0.026820612899999992
long,10,base_7_image,meta-llama_llama-4-maverick,0.50823,0.50823,0.508,0.0006700000000000013,0.0,5.289999999997813e-08
long,10,base_7_image,microsoft_phi-4-multimodal-instruct,0.50823,0.50823,0.52,0.0007500000000000013,0.0,0.00013853290000000136
long,10,base_7_image,mistralai_mistral-small-3.2-24b-instruct,0.50823,0.50823,0.584,0.002780000000000002,0.0,0.0057410929000000005
long,10,base_7_image,openai_gpt-4o-2024-08-06,0.50823,0.50823,0.41,0.005500000000000002,0.0,0.009649132899999998
long,10,base_7_image,qwen_qwen2.5-vl-32b-instruct,0.50823,0.50823,0.4,0.002500000000000001,0.0,0.011713732899999987
long,10,base_7_text,GPT-5 Mini,0.50823,0.50823,0.489871898,3.2081406512020294e-05,0.0,0.0003370199090424035
long,10,base_7_text,anthropic_claude-3.7-sonnet,0.50823,0.50823,0.39,0.0017500000000000018,0.0,0.013978332899999987
long,10,base_7_text,gemma-3-4b-it,0.50823,0.50823,0.40499999999999997,0.009500000000000005,0.0,0.010656432899999997
long,10,base_7_text,google_gemini-2.5-flash-lite,0.50823,0.50823,0.3402,0.0006402000000000001,0.0,0.028234080899999986
long,10,base_7_text,meta-llama_llama-4-maverick,0.50823,0.50823,0.41,0.0006000000000000001,0.0,0.009649132899999998
long,10,base_7_text,microsoft_phi-4-multimodal-instruct,0.50823,0.50823,0.256,0.0001800000000000003,0.0,0.06361997289999997
long,10,base_7_text,mistralai_mistral-small-3.2-24b-instruct,0.50823,0.50823,0.21400000000000002,0.0024299999999999994,0.0,0.08657129289999996
long,10,base_7_text,openai_gpt-4o-2024-08-06,0.50823,0.50823,0.392,0.00037000000000000043,0.0,0.013509412899999988
long,10,base_7_text,qwen_qwen2.5-vl-32b-instruct,0.50823,0.50823,0.382,0.0008200000000000003,0.0,0.01593401289999999
long,10,base_7_text_image,GPT-5 Mini,0.50823,0.50823,0.45999999999999996,0.0002499999999999997,0.0,0.0023261328999999997
long,10,base_7_text_image,anthropic_claude-3.7-sonnet,0.50823,0.50823,0.434,0.0017799999999999986,0.0,0.005510092899999994
