llm_model,model_pretty,ablation,ablation_pretty,modality,combo_model,prob,nrmse,w_img
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_6,Inconsistent Prior,text_image,Bayes(stimulus),0.2959779123118668,0.7827538273956451,0.6464707798624316
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.0376482130412549,1.881807356371374,-0.6848805291659323
meta-llama_llama-4-maverick,Llama 4 Maverick,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.999995165264352,0.7363645877705574,0.6215569094102743
meta-llama_llama-4-maverick,Llama 4 Maverick,base_6,Inconsistent Prior,text_image,Equal,4.83473294111759e-06,0.651230424915647,0.5
meta-llama_llama-4-maverick,Llama 4 Maverick,base_6,Inconsistent Prior,text_image,Bayes(range),2.706752362302465e-12,0.6320147973548057,0.462041310977597
meta-llama_llama-4-maverick,Llama 4 Maverick,base_6,Inconsistent Prior,text_image,Bayes(stimulus),0.0,0.7686963892910095,0.6265539837855555
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.9999999920021562,0.7631961101199941,0.24211062832652697
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Inconsistent Prior,text_image,Bayes(range),6.312794644079821e-09,0.6452128850550387,0.4937223688373118
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Inconsistent Prior,text_image,Bayes(stimulus),1.682534491539771e-09,0.7134063408343347,0.5449499440308231
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Inconsistent Prior,text_image,Equal,2.5146140495652833e-12,0.6374494919350651,0.5
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Inconsistent Prior,text_image,Bayes(stimulus),0.99999978308756,0.7358263981757592,0.5003461049230152
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Inconsistent Prior,text_image,Bayes(range),1.426709544660655e-07,0.7471780307324339,0.4658160816449082
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Inconsistent Prior,text_image,EmpiricalLinear,4.9338075681442945e-08,0.7629563906331226,0.6475763961624101
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Inconsistent Prior,text_image,Equal,2.4903409940066066e-08,0.7534957669458414,0.5
GPT-5 Mini,GPT 5 Mini,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.9999998061762904,0.19671285267035604,0.26404203239944785
GPT-5 Mini,GPT 5 Mini,base_6,Inconsistent Prior,text_image,Bayes(stimulus),1.938203506997636e-07,0.14344599213123183,0.0720312585681459
GPT-5 Mini,GPT 5 Mini,base_6,Inconsistent Prior,text_image,Bayes(range),3.354850807811564e-12,0.1437230545088201,0.06607530711356051
GPT-5 Mini,GPT 5 Mini,base_6,Inconsistent Prior,text_image,Equal,3.966506811960454e-15,0.26582545517251027,0.5
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.9999999999999988,0.8145770956241164,0.10309211694519771
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_6,Inconsistent Prior,text_image,Bayes(stimulus),7.242661929033709e-16,0.6966768302099202,0.2932314241589619
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_6,Inconsistent Prior,text_image,Bayes(range),3.887621391741157e-16,0.7042202919203367,0.4323321849445108
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_6,Inconsistent Prior,text_image,Equal,1.6592190455252814e-16,0.7134985814408816,0.5
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Inconsistent Prior,text_image,Bayes(stimulus),0.7758307560047958,0.6297029895249346,0.6606017620897279
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.2236143311678029,0.6563795588674894,0.7897342427576487
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Inconsistent Prior,text_image,Bayes(range),0.0005548552215893,0.6207499080320491,0.6563200748417842
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Inconsistent Prior,text_image,Equal,5.760581192876043e-08,0.642609512220942,0.5
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.999999999999542,0.5648709961245766,0.18113702917092778
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_6,Inconsistent Prior,text_image,Equal,2.298848945227507e-13,0.4618214097170253,0.5
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_6,Inconsistent Prior,text_image,Bayes(stimulus),2.279683417770582e-13,0.5005412539737688,0.35216837362190356
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_6,Inconsistent Prior,text_image,Bayes(range),1.7914069203177558e-17,0.44348893603112727,0.5784345373307863
gemma-3-4b-it,Gemma 3 4B it,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.9999907308797784,0.6839818779782458,0.5651738105365214
gemma-3-4b-it,Gemma 3 4B it,base_6,Inconsistent Prior,text_image,Bayes(range),8.837064258665373e-06,0.7386299212996159,0.4595431352975874
gemma-3-4b-it,Gemma 3 4B it,base_6,Inconsistent Prior,text_image,Equal,4.152156378820539e-07,0.7487490771849273,0.5
gemma-3-4b-it,Gemma 3 4B it,base_6,Inconsistent Prior,text_image,Bayes(stimulus),1.6840324889236395e-08,0.7225322122263175,0.3174447168961923
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_1,Verbal steer,text_image,EmpiricalLinear,0.9999999999988578,1.0001653373385637,0.7492259928935704
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_1,Verbal steer,text_image,Bayes(stimulus),1.1421950006093822e-12,0.8087192251989169,0.7170672256000503
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_1,Verbal steer,text_image,Equal,5.5519553465491304e-24,0.7155959755215715,0.5
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_1,Verbal steer,text_image,Bayes(range),2.5003501494773865e-27,0.6942266283683853,0.44267868740999555
meta-llama_llama-4-maverick,Llama 4 Maverick,base_1,Verbal steer,text_image,EmpiricalLinear,0.9999999999999498,0.5661078951245806,0.25096801165692206
meta-llama_llama-4-maverick,Llama 4 Maverick,base_1,Verbal steer,text_image,Bayes(range),4.5754813281536656e-14,0.5593432538488511,0.393706409384307
meta-llama_llama-4-maverick,Llama 4 Maverick,base_1,Verbal steer,text_image,Equal,4.414751312580846e-15,0.5909346732363976,0.5
meta-llama_llama-4-maverick,Llama 4 Maverick,base_1,Verbal steer,text_image,Bayes(stimulus),0.0,0.6176586228674079,0.507768035543786
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal steer,text_image,EmpiricalLinear,0.999999999944032,0.4210226500765623,0.3681502549324091
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal steer,text_image,Bayes(range),5.5157749031456896e-11,0.5356501884678139,0.35167327501997786
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal steer,text_image,Equal,5.817220674393261e-13,0.5604278859589024,0.5
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal steer,text_image,Bayes(stimulus),2.287720155584134e-13,0.5407907308631064,0.4987408526871457
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal steer,text_image,EmpiricalLinear,0.9999999999850956,0.6838136062517807,-0.002101369949060171
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal steer,text_image,Bayes(range),1.4904485805035355e-11,0.6226941102564868,0.32332488614341587
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal steer,text_image,Bayes(stimulus),1.4962659226013685e-18,0.692958787493501,0.3194476976564281
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal steer,text_image,Equal,1.6335922930593062e-25,0.677801763691816,0.5
GPT-5 Mini,GPT 5 Mini,base_1,Verbal steer,text_image,EmpiricalLinear,0.999994665042058,0.22422184034141956,0.3597274913737216
GPT-5 Mini,GPT 5 Mini,base_1,Verbal steer,text_image,Equal,5.334957941822629e-06,0.21074648881149918,0.5
GPT-5 Mini,GPT 5 Mini,base_1,Verbal steer,text_image,Bayes(range),3.868547758837278e-20,0.1005040895086566,0.052676811889644536
GPT-5 Mini,GPT 5 Mini,base_1,Verbal steer,text_image,Bayes(stimulus),3.623120430405428e-25,0.11795734478168833,0.01139952074086315
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_1,Verbal steer,text_image,EmpiricalLinear,1.0,1.356019623508433,-0.4538715486865299
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_1,Verbal steer,text_image,Equal,1.136517770668307e-44,0.9597876363226586,0.5
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_1,Verbal steer,text_image,Bayes(range),1.5329498307875272e-53,1.0315067188020326,0.40691108259866215
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_1,Verbal steer,text_image,Bayes(stimulus),1.302667977818949e-53,1.1120764580307174,0.4847856831021506
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_1,Verbal steer,text_image,EmpiricalLinear,0.9999999992641448,0.5414525909390312,0.6791303101648098
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_1,Verbal steer,text_image,Bayes(stimulus),6.89194237519112e-10,0.4849747706836396,0.5652124646131963
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_1,Verbal steer,text_image,Equal,4.665222036168525e-11,0.49429463202405427,0.5
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_1,Verbal steer,text_image,Bayes(range),8.624889014511297e-15,0.4139580701116305,0.7463727425810966
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_1,Verbal steer,text_image,EmpiricalLinear,0.9996814991733184,0.29480071026346166,0.34671427081942696
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_1,Verbal steer,text_image,Bayes(range),0.0003155031327981,0.28831751951431084,0.407412033584182
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_1,Verbal steer,text_image,Bayes(stimulus),2.7095223215848564e-06,0.2980552686313172,0.41334741292568467
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_1,Verbal steer,text_image,Equal,2.8817156197538376e-07,0.31058380884442033,0.5
gemma-3-4b-it,Gemma 3 4B it,base_1,Verbal steer,text_image,EmpiricalLinear,0.9999999994886876,0.9912927699457545,-0.0407366447923537
gemma-3-4b-it,Gemma 3 4B it,base_1,Verbal steer,text_image,Bayes(range),5.080994759637877e-10,1.0660226490645834,0.43308270074787086
gemma-3-4b-it,Gemma 3 4B it,base_1,Verbal steer,text_image,Equal,3.1969383132129418e-12,1.0530901526583711,0.5
gemma-3-4b-it,Gemma 3 4B it,base_1,Verbal steer,text_image,Bayes(stimulus),1.6085657105642952e-14,1.020851276304135,0.3780729806312675
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_8,Reverse Order,text_image,EmpiricalLinear,0.9999999999999836,0.9832158655252226,0.36327253873827803
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_8,Reverse Order,text_image,Bayes(stimulus),1.6539704204307462e-14,0.7090315842878437,0.5437794967525106
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_8,Reverse Order,text_image,Equal,6.589411156512648e-20,0.6763940308368739,0.5
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_8,Reverse Order,text_image,Bayes(range),1.3948849754418621e-21,0.6467967499744943,0.3334197398012237
meta-llama_llama-4-maverick,Llama 4 Maverick,base_8,Reverse Order,text_image,EmpiricalLinear,0.99999999989689,0.7251917094734258,0.09818291101439126
meta-llama_llama-4-maverick,Llama 4 Maverick,base_8,Reverse Order,text_image,Bayes(range),1.0306434532940732e-10,0.6096591733648675,0.3725600730092841
meta-llama_llama-4-maverick,Llama 4 Maverick,base_8,Reverse Order,text_image,Equal,4.4984406738097286e-14,0.6584062329405873,0.5
meta-llama_llama-4-maverick,Llama 4 Maverick,base_8,Reverse Order,text_image,Bayes(stimulus),5.178086594039929e-16,0.5738838588904305,0.4087961391487556
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,text_image,EmpiricalLinear,0.9992019257495266,0.4954043770232259,0.30675007431116125
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,text_image,Equal,0.0004515665623997,0.48306112850284083,0.5
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,text_image,Bayes(stimulus),0.0003236334449429,0.5573773778495082,0.43734605205712523
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,text_image,Bayes(range),2.2874243130583227e-05,0.44405710907660895,0.3943158201265288
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,text_image,EmpiricalLinear,0.9999999999944847,0.7116223627981824,0.03677685256003274
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,text_image,Bayes(range),5.515153116237563e-12,0.6708352488277282,0.29659674359785915
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,text_image,Bayes(stimulus),1.5673943218154985e-22,0.7239642659013192,0.3347644744619064
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,text_image,Equal,6.548031784795512e-26,0.6793181513858058,0.5
GPT-5 Mini,GPT 5 Mini,base_8,Reverse Order,text_image,Bayes(stimulus),0.9517988406384812,0.11495483185460083,0.017751130359223922
GPT-5 Mini,GPT 5 Mini,base_8,Reverse Order,text_image,EmpiricalLinear,0.0466321287695816,0.11339769009848999,0.047236785100160314
GPT-5 Mini,GPT 5 Mini,base_8,Reverse Order,text_image,Bayes(range),0.0015690305919374,0.09244626975210149,0.10681613557313523
GPT-5 Mini,GPT 5 Mini,base_8,Reverse Order,text_image,Equal,1.1170442069908171e-19,0.12337841693592745,0.5
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_8,Reverse Order,text_image,EmpiricalLinear,0.9208314041875552,0.999328466685167,0.29068942423842214
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_8,Reverse Order,text_image,Equal,0.079168349316416,0.9043477852901399,0.5
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_8,Reverse Order,text_image,Bayes(range),2.464960286910156e-07,1.0307531169942612,0.486681393130637
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_8,Reverse Order,text_image,Bayes(stimulus),4.486705768682671e-25,1.1457569572252728,0.48386519308514336
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,text_image,EmpiricalLinear,0.9994497690995297,0.6088967207381765,0.4436194749365669
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,text_image,Equal,0.000550230900245,0.5155788844438736,0.5
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,text_image,Bayes(range),2.2202685782814794e-13,0.4874058169772642,0.7000192472747551
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,text_image,Bayes(stimulus),3.4810180958165107e-15,0.49906668011584504,0.5998086037463225
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_8,Reverse Order,text_image,Bayes(range),0.999996712126894,0.3437129080594483,0.388053088104039
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_8,Reverse Order,text_image,EmpiricalLinear,1.804961697047583e-06,0.3089175902877971,0.4013708654737358
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_8,Reverse Order,text_image,Bayes(stimulus),1.4829067455247816e-06,0.3832282161237335,0.35030818805460956
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_8,Reverse Order,text_image,Equal,4.663454349776058e-12,0.38391740150971154,0.5
gemma-3-4b-it,Gemma 3 4B it,base_8,Reverse Order,text_image,EmpiricalLinear,0.9999997260651494,1.035037836547605,0.12092384134138502
gemma-3-4b-it,Gemma 3 4B it,base_8,Reverse Order,text_image,Equal,2.3407354648376185e-07,1.1849705311003962,0.5
gemma-3-4b-it,Gemma 3 4B it,base_8,Reverse Order,text_image,Bayes(range),3.9860209855825465e-08,1.2265913500482633,0.5208708384578019
gemma-3-4b-it,Gemma 3 4B it,base_8,Reverse Order,text_image,Bayes(stimulus),1.0943510850065274e-12,1.2245582736155358,0.27870473563169923
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,EmpiricalLinear,0.9999999804782472,0.8747660273838077,0.6670617762435567
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,Bayes(stimulus),1.9521752749138443e-08,0.8053480074962027,0.6805686692549315
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,Bayes(range),4.603081732188253e-18,0.6792769063789621,0.4549200449377057
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,Equal,9.627867827455816e-20,0.6922996478379246,0.5
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,EmpiricalLinear,0.9999970180259848,0.5402141900046862,0.12723794635942876
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,Bayes(range),2.981552935958411e-06,0.5098000252573521,0.2731043216323062
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,Bayes(stimulus),4.2107488916840415e-10,0.5960300692641523,0.3382751046103668
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,Equal,4.526246614910149e-15,0.6599029668516918,0.5
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,EmpiricalLinear,0.9999999998991276,0.36310963746423724,0.41230792325591836
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,Bayes(range),9.816290524137711e-11,0.42864951644094396,0.3018232406227868
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,Bayes(stimulus),1.7370094706754973e-12,0.4607925679892279,0.4430079572313243
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,Equal,9.724858774751504e-13,0.46980427139127545,0.5
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,EmpiricalLinear,0.9999999999999808,0.7196883434075031,-0.6873171782480313
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,Bayes(range),1.9144564840536232e-14,0.7064998544736318,0.4255358040932557
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,Bayes(stimulus),2.4595862197862777e-18,0.6792375459510333,0.49804997958679453
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,Equal,2.7641162104501373e-20,0.7393725984953582,0.5
GPT-5 Mini,GPT 5 Mini,base,Base,text_image,EmpiricalLinear,0.9976677637810276,0.1591867516883389,0.19499752999375902
GPT-5 Mini,GPT 5 Mini,base,Base,text_image,Bayes(range),0.00233205442438,0.13802252919230476,0.1204775892039136
GPT-5 Mini,GPT 5 Mini,base,Base,text_image,Bayes(stimulus),1.81794592317763e-07,0.1506194238476936,0.07768918482131151
GPT-5 Mini,GPT 5 Mini,base,Base,text_image,Equal,8.872535774195949e-21,0.2237690300591489,0.5
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,EmpiricalLinear,1.0,1.2271589308604134,0.4494850593931681
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,Equal,6.518601387966992e-26,0.9196717550833441,0.5
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,Bayes(range),2.690534651970355e-39,1.1003125845550379,0.45619072326276183
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,Bayes(stimulus),2.0211285334969688e-48,1.062363968142641,0.4600951523958524
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,EmpiricalLinear,0.9999999999999996,0.6524158438818206,0.5864039361111235
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,Bayes(stimulus),3.0460148329157793e-16,0.46598466856434156,0.6237592350135172
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,Equal,1.5713026612431666e-16,0.5104237201432255,0.5
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,Bayes(range),1.1059587269668149e-23,0.3917640067800292,0.8117524557505772
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,EmpiricalLinear,0.9997220355586608,0.359116982095035,0.2959813441501135
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,Bayes(stimulus),0.0002779644074513,0.2596235863756352,0.4083246592709941
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,Equal,3.1823297544329456e-11,0.27189910643741466,0.5
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,Bayes(range),2.0649624233950304e-12,0.2692910890598431,0.47586340311004766
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,EmpiricalLinear,0.9999999123324622,0.9706402465470385,0.35450117034168316
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,Equal,8.584176317590497e-08,1.0458195219140023,0.5
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,Bayes(range),1.813177144409581e-09,1.0569528962229657,0.5293770784451487
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,Bayes(stimulus),1.2597148701553504e-11,1.0662604631069665,0.370913163852242
