llm_model,model_pretty,ablation,ablation_pretty,modality,combo_model,prob,nrmse,w_img
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_6,Inconsistent Prior,text_image,Bayes(range),5.742896837048053e-10,0.3367408063581792,0.1805693180078943
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_6,Inconsistent Prior,text_image,Bayes(stimulus),2.413324513471332e-11,0.5713747161005746,0.6805442443192254
meta-llama_llama-4-maverick,Llama 4 Maverick,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.9962688817147058,0.6934512946152318,0.13951560727583065
meta-llama_llama-4-maverick,Llama 4 Maverick,base_6,Inconsistent Prior,text_image,Bayes(range),0.0004552431888945,0.6802984701416674,0.34265947555578996
meta-llama_llama-4-maverick,Llama 4 Maverick,base_6,Inconsistent Prior,text_image,Bayes(stimulus),1.0669484894057105e-06,0.6686782999389428,0.4348621344584119
meta-llama_llama-4-maverick,Llama 4 Maverick,base_6,Inconsistent Prior,text_image,Equal,2.0578844512954382e-10,0.6672436105686971,0.5
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.9999960096297617,0.5980180389886683,0.4968819844986702
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Inconsistent Prior,text_image,Equal,3.411526765052586e-06,0.6856254908668302,0.5
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Inconsistent Prior,text_image,Bayes(range),5.66566116554946e-07,0.6390572039404452,0.7027594024557885
openai_gpt-4o-2024-08-06,GPT 4o,base_6,Inconsistent Prior,text_image,Bayes(stimulus),1.5979169480065682e-11,0.7167685363496208,0.4287203139249095
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.9109638214068247,0.48109939539233165,0.49489923610770603
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Inconsistent Prior,text_image,Equal,0.0860391545465397,0.42817729930145443,0.5
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Inconsistent Prior,text_image,Bayes(range),0.0025394479361226,0.3838103468366333,0.37875590918129237
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_6,Inconsistent Prior,text_image,Bayes(stimulus),4.440938149779272e-05,0.41227212520877515,0.3711581952225432
GPT-5 Mini,GPT 5 Mini,base_6,Inconsistent Prior,text_image,Bayes(stimulus),0.1134565461791953,0.2063435559928046,0.34913556252290223
GPT-5 Mini,GPT 5 Mini,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.0412853195989311,0.27181556471250334,0.4780317109809911
GPT-5 Mini,GPT 5 Mini,base_6,Inconsistent Prior,text_image,Equal,2.9706974620090776e-08,0.22551923548396366,0.5
GPT-5 Mini,GPT 5 Mini,base_6,Inconsistent Prior,text_image,Bayes(range),6.393139275960224e-10,0.1741097435935657,0.19713281720905218
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.9893049726470294,1.0404893429246365,0.2385495967209924
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_6,Inconsistent Prior,text_image,Bayes(range),0.0106950196156174,0.7516661087403192,0.27228216641624875
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_6,Inconsistent Prior,text_image,Equal,7.115239623699318e-10,0.8565307043992557,0.5
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_6,Inconsistent Prior,text_image,Bayes(stimulus),2.2588848087806802e-10,0.8516504659625198,0.30391660113853747
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Inconsistent Prior,text_image,Bayes(range),2.390721118236715e-06,0.6479247935326093,0.34669548359465613
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Inconsistent Prior,text_image,Bayes(stimulus),8.389539772952904e-07,0.6874304513330622,0.5340236928648138
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Inconsistent Prior,text_image,EmpiricalLinear,8.774264670817525e-10,0.6849292202565712,0.3191734030527093
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_6,Inconsistent Prior,text_image,Equal,6.926279471009175e-11,0.6743899915009904,0.5
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.999999990326372,0.3019685621068915,0.002471047867347318
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_6,Inconsistent Prior,text_image,Bayes(range),9.162669583777476e-09,0.3581398061741461,0.23781540269738743
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_6,Inconsistent Prior,text_image,Bayes(stimulus),1.4507128333633867e-16,0.3865608025254274,0.2755053291102051
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_6,Inconsistent Prior,text_image,Equal,8.468427689651963e-17,0.3776286636796757,0.5
gemma-3-4b-it,Gemma 3 4B it,base_6,Inconsistent Prior,text_image,EmpiricalLinear,0.9999999999999998,0.8516336457705111,0.7079477276064896
gemma-3-4b-it,Gemma 3 4B it,base_6,Inconsistent Prior,text_image,Equal,8.479783855410807e-27,0.8153077725091856,0.5
gemma-3-4b-it,Gemma 3 4B it,base_6,Inconsistent Prior,text_image,Bayes(stimulus),1.2356494393187418e-27,0.8202239984986346,0.4139344589748149
gemma-3-4b-it,Gemma 3 4B it,base_6,Inconsistent Prior,text_image,Bayes(range),1.5935828597540294e-28,0.819987508708886,0.4504967882272255
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_1,Verbal steer,text_image,EmpiricalLinear,0.9733061305467224,0.4956366641223463,0.4642246754426267
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_1,Verbal steer,text_image,Equal,0.0266903025233376,0.42969479957023016,0.5
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_1,Verbal steer,text_image,Bayes(range),3.5669299273052897e-06,0.3632870180873159,0.2279680470624168
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_1,Verbal steer,text_image,Bayes(stimulus),3.554359837377257e-15,0.5462435268193185,0.5998916179170959
meta-llama_llama-4-maverick,Llama 4 Maverick,base_1,Verbal steer,text_image,EmpiricalLinear,0.9999999999999976,0.7142252149179379,0.16696195049210863
meta-llama_llama-4-maverick,Llama 4 Maverick,base_1,Verbal steer,text_image,Bayes(range),2.427592549610424e-15,0.6747767248239759,0.3123536787462439
meta-llama_llama-4-maverick,Llama 4 Maverick,base_1,Verbal steer,text_image,Equal,3.5967165737841675e-26,0.6630380991472345,0.5
meta-llama_llama-4-maverick,Llama 4 Maverick,base_1,Verbal steer,text_image,Bayes(stimulus),2.38895075379916e-31,0.6573047070435379,0.5512717658241777
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal steer,text_image,EmpiricalLinear,0.9999999958812033,0.37799482912171534,0.6681646127810671
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal steer,text_image,Bayes(range),4.005783508778149e-09,0.4830511478160079,0.6365098308689336
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal steer,text_image,Equal,1.1206303608892823e-10,0.5066251370112437,0.5
openai_gpt-4o-2024-08-06,GPT 4o,base_1,Verbal steer,text_image,Bayes(stimulus),1.929627874754871e-13,0.5328325673394727,0.6747769681430341
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal steer,text_image,EmpiricalLinear,0.996439921459522,0.42098231067857184,0.3433678725739498
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal steer,text_image,Equal,0.0024826858410964,0.41274638123414165,0.5
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal steer,text_image,Bayes(range),0.0010752532326195,0.4177118241081888,0.33512128078757747
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_1,Verbal steer,text_image,Bayes(stimulus),3.8913643811745385e-08,0.4838528128259892,0.37446477175733495
GPT-5 Mini,GPT 5 Mini,base_1,Verbal steer,text_image,EmpiricalLinear,0.9999999999527468,0.203943163475053,0.3708943246475416
GPT-5 Mini,GPT 5 Mini,base_1,Verbal steer,text_image,Equal,4.6331189784871014e-11,0.19449336423280195,0.5
GPT-5 Mini,GPT 5 Mini,base_1,Verbal steer,text_image,Bayes(stimulus),5.222722294448715e-13,0.16651795329959343,0.29332688090272735
GPT-5 Mini,GPT 5 Mini,base_1,Verbal steer,text_image,Bayes(range),5.040595755710502e-15,0.09998003940022673,0.0607523797363414
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_1,Verbal steer,text_image,Bayes(range),0.9999926446758398,0.8414373279987358,0.34393810899905425
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_1,Verbal steer,text_image,EmpiricalLinear,7.355283926850346e-06,1.0386017037063695,0.2766265552152363
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_1,Verbal steer,text_image,Equal,4.023329085165367e-11,0.8404462494586705,0.5
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_1,Verbal steer,text_image,Bayes(stimulus),9.706333422045768e-20,1.016574015943984,0.39359834419055695
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_1,Verbal steer,text_image,EmpiricalLinear,0.9999584113970132,0.6840323911344486,0.21614529621814166
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_1,Verbal steer,text_image,Bayes(range),2.7054838638507942e-08,0.6040023033651948,0.1922625550678497
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_1,Verbal steer,text_image,Bayes(stimulus),5.6674618945257555e-09,0.7780838313139137,0.348578647874015
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_1,Verbal steer,text_image,Equal,1.1280950162069434e-13,0.7115672501778773,0.5
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_1,Verbal steer,text_image,Bayes(stimulus),0.0136411104407116,0.24233341047423376,0.15959049652454443
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_1,Verbal steer,text_image,EmpiricalLinear,9.687033710168426e-09,0.272844549132202,0.16916284953208188
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_1,Verbal steer,text_image,Bayes(range),2.6121870110886818e-11,0.25634583330825816,0.13733421234316567
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_1,Verbal steer,text_image,Equal,3.8460945914752796e-28,0.37741727166661865,0.5
gemma-3-4b-it,Gemma 3 4B it,base_1,Verbal steer,text_image,EmpiricalLinear,1.0,0.9786425330532208,1.1279315182951255
gemma-3-4b-it,Gemma 3 4B it,base_1,Verbal steer,text_image,Bayes(range),1.6435255665555411e-22,0.8656495815593435,0.5177600114580945
gemma-3-4b-it,Gemma 3 4B it,base_1,Verbal steer,text_image,Bayes(stimulus),3.104610199587535e-23,0.8633614507745642,0.5007788823105723
gemma-3-4b-it,Gemma 3 4B it,base_1,Verbal steer,text_image,Equal,5.270698395464313e-25,0.8570366415836562,0.5
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_8,Reverse Order,text_image,Bayes(range),0.9999985404273964,0.37027086493350697,0.17371224050481401
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_8,Reverse Order,text_image,EmpiricalLinear,1.4595721470794591e-06,0.5110639828406565,0.001132294892352256
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_8,Reverse Order,text_image,Bayes(stimulus),7.004189647689856e-14,0.562278997792776,0.5471598431434385
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base_8,Reverse Order,text_image,Equal,2.990947107392561e-214,13.450057657688157,0.5
meta-llama_llama-4-maverick,Llama 4 Maverick,base_8,Reverse Order,text_image,EmpiricalLinear,0.9999998774004782,0.6791361407465154,0.3606248866939974
meta-llama_llama-4-maverick,Llama 4 Maverick,base_8,Reverse Order,text_image,Equal,9.84402356588349e-08,0.6319154183406391,0.5
meta-llama_llama-4-maverick,Llama 4 Maverick,base_8,Reverse Order,text_image,Bayes(range),2.4159286109230742e-08,0.6130994169000547,0.40969888841987334
meta-llama_llama-4-maverick,Llama 4 Maverick,base_8,Reverse Order,text_image,Bayes(stimulus),0.0,0.7015713202417259,0.773183245807909
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,text_image,EmpiricalLinear,0.9999999998057972,0.318926308678578,0.3736522260403174
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,text_image,Equal,1.8844478439997336e-10,0.4675889227211794,0.5
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,text_image,Bayes(range),2.7429306450284412e-12,0.4708700664799937,0.5391355122124541
openai_gpt-4o-2024-08-06,GPT 4o,base_8,Reverse Order,text_image,Bayes(stimulus),3.6738871396452705e-17,0.49622011979539293,0.5141085194601038
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,text_image,Bayes(stimulus),0.0122856336494919,0.4202463932661775,0.4810202779489315
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,text_image,EmpiricalLinear,2.401709426003622e-06,0.39257953804573004,0.2966726977257005
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,text_image,Bayes(range),1.42632519984839e-07,0.36090581628086194,0.28652521451887536
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base_8,Reverse Order,text_image,Equal,7.40458652422931e-08,0.41694225770396676,0.5
GPT-5 Mini,GPT 5 Mini,base_8,Reverse Order,text_image,EmpiricalLinear,0.5933270045384126,0.24533848955331808,0.5121087571741162
GPT-5 Mini,GPT 5 Mini,base_8,Reverse Order,text_image,Bayes(stimulus),0.2562714785551386,0.14734318174945643,0.26684608122044046
GPT-5 Mini,GPT 5 Mini,base_8,Reverse Order,text_image,Equal,6.378096069666595e-07,0.19600714128267868,0.5
GPT-5 Mini,GPT 5 Mini,base_8,Reverse Order,text_image,Bayes(range),2.925036432115429e-14,0.13219533738589703,0.12062142738724313
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_8,Reverse Order,text_image,EmpiricalLinear,0.9916212559495818,1.053249925421285,0.029686797869001736
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_8,Reverse Order,text_image,Bayes(range),0.0083787435900675,0.9271686255105639,0.21890658019214007
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_8,Reverse Order,text_image,Bayes(stimulus),8.459339434501001e-11,1.0032094193729326,0.3906614028419859
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base_8,Reverse Order,text_image,Equal,8.414692077252993e-12,0.9999343677694557,0.5
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,text_image,Bayes(stimulus),5.163547930367674e-06,0.717238068299482,0.33267102868729326
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,text_image,Bayes(range),2.1834555859210184e-06,0.709616333858015,0.23959889847327745
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,text_image,EmpiricalLinear,2.6021704934301317e-08,0.6769168592006559,0.17004078360842456
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base_8,Reverse Order,text_image,Equal,2.6605279948618773e-24,0.8692757722502489,0.5
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_8,Reverse Order,text_image,EmpiricalLinear,0.9999815612103868,0.31126537983366864,0.21550151144854124
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_8,Reverse Order,text_image,Bayes(range),1.0574923856800984e-05,0.25838415830362166,0.16397435819065084
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_8,Reverse Order,text_image,Equal,4.064640737950909e-06,0.3739462088863276,0.5
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base_8,Reverse Order,text_image,Bayes(stimulus),1.3940289932722033e-12,0.3780285879421421,0.3303960323283264
gemma-3-4b-it,Gemma 3 4B it,base_8,Reverse Order,text_image,EmpiricalLinear,0.9999999999929672,0.9670483082545737,0.6442236603493847
gemma-3-4b-it,Gemma 3 4B it,base_8,Reverse Order,text_image,Equal,5.25937901460028e-12,0.9068534643531371,0.5
gemma-3-4b-it,Gemma 3 4B it,base_8,Reverse Order,text_image,Bayes(range),6.844696589346452e-13,0.877389727580834,0.4058144159806365
gemma-3-4b-it,Gemma 3 4B it,base_8,Reverse Order,text_image,Bayes(stimulus),1.0381322880814728e-21,1.0029080950570357,0.6120959018565946
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,EmpiricalLinear,0.509448985035965,0.4837712062428287,0.46356369806018183
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,Equal,0.4904569429398623,0.4805407831644683,0.5
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,Bayes(range),9.407202336633608e-05,0.4170161684578314,0.23010627531197617
google_gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,base,Base,text_image,Bayes(stimulus),4.861143655328586e-14,0.5171803083605013,0.5779151783841887
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,EmpiricalLinear,0.9999999822087032,0.7091430008964648,0.09781888861673915
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,Bayes(range),1.779124119484828e-08,0.705725865984372,0.26258657285130066
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,Equal,6.627003716162368e-19,0.6715304461197618,0.5
meta-llama_llama-4-maverick,Llama 4 Maverick,base,Base,text_image,Bayes(stimulus),0.0,0.6520465952491381,0.37484301318658836
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,EmpiricalLinear,0.9999940357041214,0.417752922455469,0.6261877420702534
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,Equal,3.015159056745867e-06,0.531874767601832,0.5
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,Bayes(range),2.9208418575980944e-06,0.51814531452375,0.6416022270582117
openai_gpt-4o-2024-08-06,GPT 4o,base,Base,text_image,Bayes(stimulus),1.2525723683779244e-09,0.5182905204767992,0.42224047320023533
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,Equal,0.915082497003053,0.4739646948881814,0.5
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,EmpiricalLinear,0.0605457826519944,0.47814244234484804,0.4640981554448686
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,Bayes(range),0.0006979984624735,0.4684111145549063,0.34433433749578396
qwen_qwen2.5-vl-32b-instruct,Qwen2.5 VL 32B,base,Base,text_image,Bayes(stimulus),1.6036732310091548e-05,0.4686329633744695,0.413745697142603
GPT-5 Mini,GPT 5 Mini,base,Base,text_image,EmpiricalLinear,0.99999999999428,0.2505587754174609,0.4375619980410449
GPT-5 Mini,GPT 5 Mini,base,Base,text_image,Equal,5.711171616222599e-12,0.20059722782672626,0.5
GPT-5 Mini,GPT 5 Mini,base,Base,text_image,Bayes(stimulus),1.998424553268465e-15,0.13583601450925686,0.2295980428360501
GPT-5 Mini,GPT 5 Mini,base,Base,text_image,Bayes(range),3.590362038282052e-19,0.09379967386408355,0.047915534136011205
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,Bayes(range),0.1464998518830113,0.862152706663797,0.18889867854667744
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,Bayes(stimulus),0.0812660608494467,0.8699469826529482,0.20082239057901125
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,EmpiricalLinear,4.935440984820143e-06,0.9695945482368064,0.16150320532764192
microsoft_phi-4-multimodal-instruct,Phi 4 Multimodal,base,Base,text_image,Equal,1.13173874313361e-15,0.9720676545536879,0.5
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,EmpiricalLinear,0.6604963454911866,0.7158233462256887,0.22703485166944792
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,Bayes(stimulus),0.0001450943102698,0.6905893614771591,0.30860593502987776
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,Bayes(range),4.372948824976835e-09,0.4972450574565056,0.28471479668385563
mistralai_mistral-small-3.2-24b-instruct,Mistral 24B,base,Base,text_image,Equal,5.154055897033638e-13,0.7119926595762646,0.5
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,Bayes(stimulus),0.0800184491178316,0.23309043141022992,0.20461386101694728
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,EmpiricalLinear,1.3900263556829364e-12,0.2702291670545634,0.24686223905291677
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,Bayes(range),9.103761616737806e-15,0.2619615410803566,0.137660616922935
anthropic_claude-3.7-sonnet,Claude 3.7 Sonnet,base,Base,text_image,Equal,2.7948184197131237e-29,0.3919481750814229,0.5
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,EmpiricalLinear,0.9999564127909732,0.9572177373880876,0.49147187601535347
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,Equal,4.262788867662512e-05,0.9377648420452082,0.5
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,Bayes(range),9.555057643006005e-07,0.8948931087735121,0.251846849490821
gemma-3-4b-it,Gemma 3 4B it,base,Base,text_image,Bayes(stimulus),3.165361461016528e-12,0.9579478786996047,0.3600278945795337
